country,channel,year,in-oda-gross-channel
DJ,A,2012,8964269
DJ,B,2012,10978012
DJ,C,2012,52842194
DJ,D,2012,1476273
DJ,E,2012,9429735
DJ,F,2012,590606
DJ,G,2012,5141
DJ,H,2012,28557450
DJ,I,2012,11646107
DJ,J,2012,40429902
DM,A,2012,18142220
DM,B,2012,206100
DM,C,2012,2532148
DM,D,2012,124275
DM,E,2012,366770
DM,G,2012,350
DM,H,2012,76904
DM,I,2012,288270
DM,J,2012,3706207
DO,A,2012,157754328
DO,B,2012,4441935
DO,C,2012,73931107
DO,D,2012,9670522
DO,E,2012,35598617
DO,F,2012,7570899
DO,G,2012,519526
DO,H,2012,9556192
DO,I,2012,34408487
DO,J,2012,12644043
DZ,A,2012,23901629
DZ,B,2012,146819574
DZ,C,2012,10217677
DZ,D,2012,2571235
DZ,E,2012,12221238
DZ,F,2012,755950
DZ,G,2012,83071
DZ,H,2012,22033360
DZ,I,2012,30150977
DZ,J,2012,2290266
EC,A,2012,40549256
EC,B,2012,23027166
EC,C,2012,63367738
EC,D,2012,9146550
EC,E,2012,47447277
EC,F,2012,3917012
EC,G,2012,174351
EC,H,2012,12090315
EC,I,2012,20402626
EC,J,2012,7784257
EG,A,2012,347882677
EG,B,2012,778962022
EG,C,2012,308745625
EG,D,2012,24426002
EG,E,2012,76024100
EG,F,2012,12654006
EG,H,2012,45192723
EG,I,2012,119053469
EG,J,2012,406274846
ER,A,2012,4619206
ER,B,2012,4510318
ER,C,2012,92102833
ER,D,2012,100259
ER,E,2012,7244527
ER,F,2012,1284714
ER,H,2012,8088150
ER,I,2012,3560417
ER,J,2012,10383208
ET,A,2012,269335679
ET,B,2012,51304131
ET,C,2012,562890381
ET,D,2012,58172369
ET,E,2012,538383779
ET,F,2012,25621027
ET,G,2012,878740
ET,H,2012,764047042
ET,I,2012,136088073
ET,J,2012,842563671
FJ,A,2012,4095700
FJ,B,2012,9109158
FJ,C,2012,17384151
FJ,D,2012,1340700
FJ,E,2012,9869623
FJ,F,2012,7378033
FJ,H,2012,9729820
FJ,I,2012,41260732
FJ,J,2012,8603710
GA,A,2012,45952122
GA,B,2012,32765898
GA,C,2012,4585617
GA,D,2012,171551
GA,E,2012,2475762
GA,F,2012,484297
GA,H,2012,1023195
GA,I,2012,4995820
GA,J,2012,6753519
GD,A,2012,335392
GD,B,2012,373600
GD,C,2012,1405263
GD,E,2012,68169
GD,G,2012,350
GD,I,2012,270990
GD,J,2012,3871823
GE,A,2012,182246189
GE,B,2012,67767287
GE,C,2012,147988645
GE,D,2012,19801622
GE,E,2012,51347862
GE,F,2012,8451151
GE,G,2012,5141
GE,H,2012,31577772
GE,I,2012,102022469
GE,J,2012,101019532
GH,A,2012,235082226
GH,B,2012,22984717
GH,C,2012,734736554
GH,D,2012,28618043
GH,E,2012,98804943
GH,F,2012,6858332
GH,G,2012,808681
GH,H,2012,100689788
GH,I,2012,85773352
GH,J,2012,586566151
GM,A,2012,6700237
GM,B,2012,2656123
GM,C,2012,30292384
GM,D,2012,1180531
GM,E,2012,4715498
GM,F,2012,2619007
GM,H,2012,5652534
GM,I,2012,27133366
GM,J,2012,67395716
GN,A,2012,38760739
GN,B,2012,95389022
GN,C,2012,328823403
GN,D,2012,8042727
GN,E,2012,20665576
GN,F,2012,19281864
GN,H,2012,826222366
GN,I,2012,7711320
GN,J,2012,198530263
GQ,A,2012,1873487
GQ,B,2012,4451084
GQ,C,2012,46044
GQ,D,2012,667038
GQ,E,2012,8205405
GQ,H,2012,1273872
GQ,I,2012,821829
GQ,J,2012,2754692
GT,A,2012,44130048
GT,B,2012,12899885
GT,C,2012,67958158
GT,D,2012,25823032
GT,E,2012,85538359
GT,F,2012,10011740
GT,G,2012,787208
GT,H,2012,57912610
GT,I,2012,34833140
GT,J,2012,5684876
GW,A,2012,2386719
GW,B,2012,9416284
GW,C,2012,9180964
GW,D,2012,2066641
GW,E,2012,21224143
GW,F,2012,4315759
GW,G,2012,12817
GW,H,2012,9478397
GW,I,2012,3880229
GW,J,2012,19123289
GY,A,2012,12811682
GY,B,2012,1191454
GY,C,2012,90087270
GY,D,2012,586113
GY,E,2012,6109534
GY,F,2012,121073
GY,G,2012,350
GY,H,2012,1170687
GY,I,2012,7603871
GY,J,2012,3112485
HN,A,2012,40008005
HN,B,2012,9127927
HN,C,2012,284041043
HN,D,2012,1327243
HN,E,2012,62797014
HN,F,2012,17915082
HN,G,2012,192143
HN,H,2012,55908887
HN,I,2012,36945151
HN,J,2012,88699674
HT,A,2012,201466846
HT,B,2012,69370732
HT,C,2012,218327707
HT,D,2012,11999367
HT,E,2012,285606193
HT,F,2012,4863991
HT,G,2012,463034
HT,H,2012,176171507
HT,I,2012,176450792
HT,J,2012,123300820
ID,A,2012,130819125
ID,B,2012,135825735
ID,C,2012,1187699630
ID,D,2012,32576633
ID,E,2012,122872500
ID,F,2012,33478932
ID,G,2012,1322238
ID,H,2012,218939908
ID,I,2012,392755247
ID,J,2012,51347584
IN,A,2012,356071108
IN,B,2012,128395496
IN,C,2012,1894538807
IN,D,2012,28831666
IN,E,2012,178476756
IN,F,2012,24508868
IN,H,2012,201009030
IN,I,2012,218956164
IN,J,2012,752140336
IQ,A,2012,322258578
IQ,B,2012,33460861
IQ,C,2012,379602849
IQ,D,2012,13717872
IQ,E,2012,141020365
IQ,F,2012,7971536
IQ,G,2012,50600
IQ,H,2012,117793387
IQ,I,2012,213458781
IQ,J,2012,65547389
IR,A,2012,6008581
IR,B,2012,15687963
IR,C,2012,9660508
IR,D,2012,2296980
IR,E,2012,2808339
IR,F,2012,942111
IR,H,2012,32613668
IR,I,2012,62646341
IR,J,2012,5055732
JM,A,2012,13242101
JM,B,2012,4772681
JM,C,2012,19524571
JM,D,2012,1750118
JM,E,2012,5901399
JM,F,2012,868694
JM,G,2012,350
JM,H,2012,9857898
JM,I,2012,19374951
JM,J,2012,2600029
JO,A,2012,571373454
JO,B,2012,20178464
JO,C,2012,523636148
JO,D,2012,9507113
JO,E,2012,89419857
JO,F,2012,3996960
JO,G,2012,242577
JO,H,2012,53139314
JO,I,2012,167480299
JO,J,2012,202076711
KE,A,2012,693397923
KE,B,2012,107115098
KE,C,2012,524354183
KE,D,2012,58266017
KE,E,2012,471556594
KE,F,2012,41560917
KE,G,2012,1758484
KE,H,2012,441564654
KE,I,2012,250717624
KE,J,2012,572176346
KG,A,2012,31885572
KG,B,2012,4855870
KG,C,2012,106920322
KG,D,2012,1126106
KG,E,2012,37795871
KG,F,2012,5166839
KG,G,2012,120000
KG,H,2012,37717909
KG,I,2012,43505870
KG,J,2012,116623273
KH,A,2012,75555905
KH,B,2012,46962540
KH,C,2012,305560962
KH,D,2012,8061190
KH,E,2012,126979631
KH,F,2012,10793611
KH,G,2012,590576
KH,H,2012,119134943
KH,I,2012,88327324
KH,J,2012,70816222
KI,A,2012,11646740
KI,B,2012,3798344
KI,C,2012,16815145
KI,E,2012,2025283
KI,F,2012,1108921
KI,H,2012,9090363
KI,I,2012,19190601
KI,J,2012,1685837
KM,A,2012,13095172
KM,B,2012,24178348
KM,C,2012,42397522
KM,D,2012,295223
KM,E,2012,2407596
KM,F,2012,683674
KM,H,2012,9961727
KM,I,2012,1542057
KM,J,2012,17431179
KN,A,2012,32814
KN,B,2012,175090
KN,C,2012,20175418
KN,D,2012,8066
KN,E,2012,12410
KN,I,2012,3930797
KN,J,2012,175016
KP,A,2012,578402
KP,B,2012,3258761
KP,C,2012,6620595
KP,D,2012,2956561
KP,E,2012,14686247
KP,F,2012,1747999
KP,H,2012,34562632
KP,I,2012,3418757
KP,J,2012,15242811
KZ,A,2012,25204320
KZ,B,2012,6981121
KZ,C,2012,47876319
KZ,D,2012,1099945
KZ,E,2012,9489002
KZ,F,2012,1219590
KZ,H,2012,7094512
KZ,I,2012,18346422
KZ,J,2012,11295944
LA,A,2012,43222788
LA,B,2012,37958169
LA,C,2012,173237488
LA,D,2012,4016297
LA,E,2012,46285127
LA,F,2012,2333617
LA,G,2012,546074
LA,H,2012,54718452
LA,I,2012,24739230
LA,J,2012,78097634
LB,A,2012,73824486
LB,B,2012,88175020
LB,C,2012,111331124
LB,D,2012,15919164
LB,E,2012,50165427
LB,F,2012,9110145
LB,G,2012,1952688
LB,H,2012,283292680
LB,I,2012,68199846
LB,J,2012,162120237
LC,A,2012,11961170
LC,B,2012,3696553
LC,C,2012,12165570
LC,D,2012,9889
LC,E,2012,716744
LC,F,2012,38617
LC,H,2012,77521
LC,I,2012,1366026
LC,J,2012,1047090
LK,A,2012,46210650
LK,B,2012,24630321
LK,C,2012,549678935
LK,D,2012,12412087
LK,E,2012,56294119
LK,F,2012,12547274
LK,G,2012,2814055
LK,H,2012,69008837
LK,I,2012,38360915
LK,J,2012,180749306
LR,A,2012,37563071
LR,B,2012,5181271
LR,C,2012,114683309
LR,D,2012,9430296
LR,E,2012,133717600
LR,F,2012,5526439
LR,G,2012,364978
LR,H,2012,118131551
LR,I,2012,59023013
LR,J,2012,87625523
LS,A,2012,118756966
LS,B,2012,2849922
LS,C,2012,67474247
LS,D,2012,2795421
LS,E,2012,28231569
LS,F,2012,1766998
LS,H,2012,19699392
LS,I,2012,9577223
LS,J,2012,56291175
LY,A,2012,5168331
LY,B,2012,9147518
LY,C,2012,2859348
LY,D,2012,7476308
LY,E,2012,37958930
LY,F,2012,2453702
LY,G,2012,40659
LY,H,2012,28695968
LY,I,2012,40758959
LY,J,2012,9392063
MA,A,2012,746063995
MA,B,2012,574316449
MA,C,2012,339676118
MA,D,2012,7926557
MA,E,2012,56257873
MA,F,2012,3979762
MA,G,2012,510748
MA,H,2012,20665436
MA,I,2012,55871001
MA,J,2012,214046715
MD,A,2012,53814654
MD,B,2012,87906364
MD,C,2012,83731180
MD,D,2012,4945845
MD,E,2012,16886902
MD,F,2012,4107055
MD,H,2012,50278992
MD,I,2012,30827333
MD,J,2012,131492925
ME,A,2012,25812895
ME,B,2012,36617784
ME,C,2012,10665452
ME,D,2012,471702
ME,E,2012,7015365
ME,F,2012,3049051
ME,G,2012,99837
ME,H,2012,2549400
ME,I,2012,13484201
ME,J,2012,11580130
MG,A,2012,61340954
MG,B,2012,41532778
MG,C,2012,31215154
MG,D,2012,23835985
MG,E,2012,78948453
MG,F,2012,7857212
MG,H,2012,44426301
MG,I,2012,9852126
MG,J,2012,107389203
MH,A,2012,59215989
MH,B,2012,2584491
MH,C,2012,9323496
MH,E,2012,1622875
MH,F,2012,308459
MH,H,2012,4138547
MH,I,2012,748119
MH,J,2012,298810
MK,A,2012,41905479
MK,B,2012,45249213
MK,C,2012,48208509
MK,D,2012,1671479
MK,E,2012,5624991
MK,F,2012,8151063
MK,H,2012,755822
MK,I,2012,26142952
MK,J,2012,13308371
ML,A,2012,188504887
ML,B,2012,73697070
ML,C,2012,82917519
ML,D,2012,15489678
ML,E,2012,259712187
ML,F,2012,15869450
ML,G,2012,92509
ML,H,2012,221313334
ML,I,2012,63504399
ML,J,2012,125481547
MM,A,2012,9481600
MM,B,2012,18192671
MM,C,2012,68147520
MM,D,2012,9616356
MM,E,2012,133952037
MM,F,2012,20603229
MM,G,2012,213223
MM,H,2012,204885754
MM,I,2012,19971744
MM,J,2012,30760027
MN,A,2012,146203447
MN,B,2012,40787612
MN,C,2012,184256729
MN,D,2012,2693749
MN,E,2012,17721451
MN,F,2012,4474999
MN,G,2012,107969
MN,H,2012,13067296
MN,I,2012,50594425
MN,J,2012,35694515
MR,A,2012,117509567
MR,B,2012,17303436
MR,C,2012,31521687
MR,D,2012,2450244
MR,E,2012,77402187
MR,F,2012,1165670
MR,G,2012,6690
MR,H,2012,52298643
MR,I,2012,5562946
MR,J,2012,155107856
MS,A,2012,18713
MS,B,2012,726866
MS,C,2012,27600077
MS,G,2012,82218
MS,I,2012,11862743
MU,A,2012,75428099
MU,B,2012,33712390
MU,C,2012,79824913
MU,D,2012,39714
MU,E,2012,478317
MU,F,2012,80008
MU,H,2012,66445
MU,I,2012,3058740
MU,J,2012,6961323
MV,A,2012,4183013
MV,B,2012,6795135
MV,C,2012,26094787
MV,D,2012,49307
MV,E,2012,2177287
MV,F,2012,26804
MV,H,2012,9015619
MV,I,2012,6030372
MV,J,2012,14080200
MW,A,2012,108827799
MW,B,2012,15674411
MW,C,2012,446764300
MW,D,2012,17274293
MW,E,2012,154491094
MW,F,2012,22126918
MW,G,2012,5646219
MW,H,2012,130673268
MW,I,2012,59095483
MW,J,2012,229593864
MX,A,2012,319676401
MX,B,2012,32708722
MX,C,2012,18853637
MX,D,2012,14084411
MX,E,2012,31583834
MX,F,2012,5191805
MX,G,2012,32555
MX,H,2012,10070809
MX,I,2012,64945073
MX,J,2012,31012198
MY,A,2012,6484447
MY,B,2012,11836666
MY,C,2012,201376774
MY,D,2012,614301
MY,E,2012,6654914
MY,F,2012,542829
MY,H,2012,8195431
MY,I,2012,15162564
MY,J,2012,3446441
MZ,A,2012,382965181
MZ,B,2012,52705919
MZ,C,2012,871204073
MZ,D,2012,30562447
MZ,E,2012,240595434
MZ,F,2012,50202149
MZ,G,2012,1190404
MZ,H,2012,99378183
MZ,I,2012,145049486
MZ,J,2012,287993775
NA,A,2012,158443879
NA,B,2012,6037496
NA,C,2012,58350156
NA,D,2012,719583
NA,E,2012,39269178
NA,F,2012,5104048
NA,G,2012,660012
NA,H,2012,2240507
NA,I,2012,19772442
NA,J,2012,10296142
NE,A,2012,98761275
NE,B,2012,41707041
NE,C,2012,206062857
NE,D,2012,6520894
NE,E,2012,123718348
NE,F,2012,11878380
NE,H,2012,199972916
NE,I,2012,13172921
NE,J,2012,212246348
NG,A,2012,229184967
NG,B,2012,21447344
NG,C,2012,206680946
NG,D,2012,124647720
NG,E,2012,255102512
NG,F,2012,22963796
NG,H,2012,229837942
NG,I,2012,301637462
NG,J,2012,611106230
NI,A,2012,31001134
NI,B,2012,14500243
NI,C,2012,246072949
NI,D,2012,5647527
NI,E,2012,97560134
NI,F,2012,14255916
NI,G,2012,351788
NI,H,2012,48179765
NI,I,2012,24962466
NI,J,2012,66626548
NP,A,2012,68699979
NP,B,2012,24602762
NP,C,2012,243928752
NP,D,2012,15879695
NP,E,2012,106874976
NP,F,2012,23933171
NP,G,2012,443088
NP,H,2012,90270198
NP,I,2012,119457587
NP,J,2012,231474133
NR,A,2012,101127291
NR,B,2012,6175174
NR,C,2012,24134106
NR,D,2012,24850
NR,E,2012,5052752
NR,F,2012,864548
NR,H,2012,6553070
NR,I,2012,3110299
NR,J,2012,476523
NU,A,2012,12129850
NU,B,2012,4169024
NU,C,2012,1798807
NU,E,2012,95134
NU,H,2012,1342344
NU,I,2012,561523
NU,J,2012,48985
PA,A,2012,9090634
PA,B,2012,3155911
PA,C,2012,24702898
PA,D,2012,21200
PA,E,2012,4534723
PA,F,2012,1028923
PA,G,2012,32133
PA,H,2012,2313077
PA,I,2012,15506230
PA,J,2012,5308876
PE,A,2012,121031671
PE,B,2012,44315235
PE,C,2012,141572878
PE,D,2012,8554437
PE,E,2012,95631595
PE,F,2012,7710195
PE,G,2012,305872
PE,H,2012,28608818
PE,I,2012,114548694
PE,J,2012,6484330
PG,A,2012,22200392
PG,B,2012,69105264
PG,C,2012,107878936
PG,D,2012,25338952
PG,E,2012,40731470
PG,F,2012,18789017
PG,H,2012,15736033
PG,I,2012,374335944
PG,J,2012,36459861
PH,A,2012,104561129
PH,B,2012,45034813
PH,C,2012,468790957
PH,D,2012,9948644
PH,E,2012,116136603
PH,F,2012,32140493
PH,G,2012,4365142
PH,H,2012,77852027
PH,I,2012,124961115
PH,J,2012,25053331
PK,A,2012,291965216
PK,B,2012,118091183
PK,C,2012,480291935
PK,D,2012,34762999
PK,E,2012,331854180
PK,F,2012,44950573
PK,G,2012,1643199
PK,H,2012,604644488
PK,I,2012,337590900
PK,J,2012,644119593
PS,A,2012,292618931
PS,B,2012,52408833
PS,C,2012,372998471
PS,D,2012,14053814
PS,E,2012,216370679
PS,F,2012,29924304
PS,G,2012,1075457
PS,H,2012,450055592
PS,I,2012,114707441
PS,J,2012,396748549
PW,A,2012,7165
PW,B,2012,2439197
PW,C,2012,5159484
PW,D,2012,171617
PW,E,2012,2563272
PW,F,2012,1851478
PW,G,2012,24999
PW,H,2012,2170502
PW,I,2012,427028
PW,J,2012,169555
PY,A,2012,22364288
PY,B,2012,9133077
PY,C,2012,86412688
PY,D,2012,7645076
PY,E,2012,24439055
PY,F,2012,2353174
PY,G,2012,257069
PY,H,2012,2281328
PY,I,2012,9062718
PY,J,2012,4480684
RS,A,2012,160412023
RS,B,2012,717656380
RS,C,2012,84721666
RS,D,2012,7307506
RS,E,2012,35741286
RS,F,2012,13659494
RS,G,2012,975770
RS,H,2012,26020241
RS,I,2012,115909677
RS,J,2012,36954899
RW,A,2012,97787666
RW,B,2012,52089818
RW,C,2012,368919313
RW,D,2012,12828665
RW,E,2012,113404565
RW,F,2012,15815591
RW,G,2012,452525
RW,H,2012,48022420
RW,I,2012,51975646
RW,J,2012,135186841
SB,A,2012,25229090
SB,B,2012,106267696
SB,C,2012,65400008
SB,D,2012,1343162
SB,E,2012,14443388
SB,F,2012,1883931
SB,H,2012,24415432
SB,I,2012,57532228
SB,J,2012,11007233
SC,A,2012,1192136
SC,B,2012,3194718
SC,C,2012,6836538
SC,E,2012,12536135
SC,F,2012,358611
SC,H,2012,7757
SC,I,2012,490213
SC,J,2012,4416304
SD,A,2012,29757248
SD,B,2012,28611653
SD,C,2012,53649293
SD,D,2012,17267213
SD,E,2012,177398115
SD,F,2012,7179415
SD,G,2012,249582
SD,H,2012,466074668
SD,I,2012,26236890
SD,J,2012,185393041
SH,A,2012,23208
SH,B,2012,1068105
SH,C,2012,32044002
SH,E,2012,24093
SH,I,2012,135048641
SH,J,2012,1073
SL,A,2012,23954189
SL,B,2012,4126445
SL,C,2012,113600839
SL,D,2012,8014331
SL,E,2012,75659426
SL,F,2012,4178899
SL,G,2012,12449
SL,H,2012,71009551
SL,I,2012,30147081
SL,J,2012,114160847
SN,A,2012,314650125
SN,B,2012,130541276
SN,C,2012,265576348
SN,D,2012,25035123
SN,E,2012,94103143
SN,F,2012,13045202
SN,G,2012,2944807
SN,H,2012,56665799
SN,I,2012,41675015
SN,J,2012,206993129
SO,A,2012,17394013
SO,B,2012,3847012
SO,C,2012,2875204
SO,D,2012,22683939
SO,E,2012,284141342
SO,F,2012,16539900
SO,G,2012,209865
SO,H,2012,509066055
SO,I,2012,33940673
SO,J,2012,20767502
SR,A,2012,16840383
SR,B,2012,1320720
SR,C,2012,11549661
SR,E,2012,2564544
SR,F,2012,945519
SR,I,2012,7608602
SR,J,2012,741580
SS,A,2012,100416100
SS,B,2012,23150042
SS,C,2012,35443694
SS,D,2012,13493881
SS,E,2012,375742978
SS,F,2012,5285804
SS,G,2012,671548
SS,H,2012,756796574
SS,I,2012,219671054
SS,J,2012,46370142
ST,A,2012,1815107
ST,B,2012,8781872
ST,C,2012,19275065
ST,D,2012,109476
ST,E,2012,3343697
ST,F,2012,1216416
ST,H,2012,1164676
ST,I,2012,2936286
ST,J,2012,8997627
SV,A,2012,164656353
SV,B,2012,11974505
SV,C,2012,34629166
SV,D,2012,6154832
SV,E,2012,41662031
SV,F,2012,4606845
SV,G,2012,32133
SV,H,2012,9503759
SV,I,2012,27177069
SV,J,2012,3762616
SY,A,2012,10152146
SY,B,2012,49958907
SY,C,2012,3116637
SY,D,2012,11018736
SY,E,2012,144465192
SY,F,2012,1450299
SY,H,2012,288245858
SY,I,2012,54584118
SY,J,2012,89861826
SZ,A,2012,26160518
SZ,B,2012,340495
SZ,C,2012,17639619
SZ,D,2012,1186496
SZ,E,2012,23040152
SZ,F,2012,776048
SZ,H,2012,10168164
SZ,I,2012,11960132
SZ,J,2012,6553287
TD,A,2012,38093830
TD,B,2012,28796104
TD,C,2012,33800550
TD,D,2012,3530384
TD,E,2012,91418514
TD,F,2012,7406692
TD,G,2012,2885999
TD,H,2012,205832138
TD,I,2012,12398998
TD,J,2012,105145643
TG,A,2012,25341684
TG,B,2012,16497561
TG,C,2012,103172604
TG,D,2012,1196674
TG,E,2012,16729151
TG,F,2012,1975833
TG,H,2012,12741016
TG,I,2012,8147373
TG,J,2012,60500383
TH,A,2012,29183140
TH,B,2012,24249300
TH,C,2012,288081800
TH,D,2012,6321424
TH,E,2012,59734051
TH,F,2012,7096929
TH,G,2012,552
TH,H,2012,12002383
TH,I,2012,45737536
TH,J,2012,13598442
TJ,A,2012,55783050
TJ,B,2012,7732041
TJ,C,2012,98282668
TJ,D,2012,2975596
TJ,E,2012,32758066
TJ,F,2012,10305773
TJ,H,2012,59164226
TJ,I,2012,27568670
TJ,J,2012,107289399
TK,A,2012,14845715
TK,B,2012,110912
TK,C,2012,626618
TK,E,2012,38413
TK,H,2012,477209
TK,I,2012,2599543
TK,J,2012,36900
TL,A,2012,19049714
TL,B,2012,55676233
TL,C,2012,53017004
TL,D,2012,5276470
TL,E,2012,40648101
TL,F,2012,5127218
TL,H,2012,45426545
TL,I,2012,42561016
TL,J,2012,15391808
TM,A,2012,5036283
TM,B,2012,978859
TM,C,2012,773290
TM,D,2012,707428
TM,E,2012,1941168
TM,H,2012,5089547
TM,I,2012,8633006
TM,J,2012,4240442
TN,A,2012,392632370
TN,B,2012,517658108
TN,C,2012,214568196
TN,D,2012,15053471
TN,E,2012,14591098
TN,F,2012,3096630
TN,G,2012,621375
TN,H,2012,28540985
TN,I,2012,41456044
TN,J,2012,94943397
TO,A,2012,18139725
TO,B,2012,7537559
TO,C,2012,22457787
TO,D,2012,1315816
TO,E,2012,8303344
TO,F,2012,1689013
TO,H,2012,6637057
TO,I,2012,6901019
TO,J,2012,7479206
TR,A,2012,328033024
TR,B,2012,2569169067
TR,C,2012,521485510
TR,D,2012,2280435
TR,E,2012,21413940
TR,F,2012,2877598
TR,G,2012,179574
TR,H,2012,23870041
TR,I,2012,106458507
TR,J,2012,16250791
TV,A,2012,3954092
TV,B,2012,2486850
TV,C,2012,9847298
TV,E,2012,869740
TV,F,2012,285669
TV,H,2012,3730931
TV,I,2012,2703407
TV,J,2012,1052506
TZ,A,2012,438081218
TZ,B,2012,75149090
TZ,C,2012,906040705
TZ,D,2012,50473113
TZ,E,2012,266171639
TZ,F,2012,205849267
TZ,G,2012,867191
TZ,H,2012,135684276
TZ,I,2012,168080811
TZ,J,2012,602998161
UA,A,2012,116351409
UA,B,2012,171298300
UA,C,2012,68627743
UA,D,2012,7540459
UA,E,2012,97477874
UA,F,2012,30380695
UA,G,2012,11751469
UA,H,2012,106470272
UA,I,2012,120231547
UA,J,2012,9499690
UG,A,2012,274136140
UG,B,2012,27730892
UG,C,2012,527377378
UG,D,2012,32820440
UG,E,2012,234665237
UG,F,2012,46190304
UG,G,2012,425218
UG,H,2012,130073650
UG,I,2012,143717323
UG,J,2012,264901901
UY,A,2012,4547695
UY,B,2012,4428878
UY,C,2012,4732822
UY,D,2012,669053
UY,E,2012,2651208
UY,F,2012,2460691
UY,H,2012,638014
UY,I,2012,2718808
UY,J,2012,4831196
UZ,A,2012,22154589
UZ,B,2012,16460399
UZ,C,2012,93743278
UZ,D,2012,27157616
UZ,E,2012,7995601
UZ,F,2012,1441067
UZ,G,2012,73653
UZ,H,2012,24578658
UZ,I,2012,34459491
UZ,J,2012,67467915
VC,A,2012,4156838
VC,B,2012,236850
VC,C,2012,2418930
VC,D,2012,38333
VC,E,2012,459757
VC,I,2012,2563102
VC,J,2012,2012323
VE,A,2012,6373509
VE,B,2012,7741011
VE,C,2012,4182747
VE,D,2012,2317291
VE,E,2012,10286896
VE,F,2012,2069744
VE,G,2012,91894
VE,H,2012,2285674
VE,I,2012,6578022
VE,J,2012,5508095
VN,A,2012,272151945
VN,B,2012,142168871
VN,C,2012,2695574894
VN,D,2012,8087473
VN,E,2012,100982094
VN,F,2012,7660454
VN,G,2012,1306133
VN,H,2012,129002633
VN,I,2012,190140097
VN,J,2012,1212653990
VU,A,2012,16156471
VU,B,2012,14688123
VU,C,2012,28924228
VU,D,2012,927036
VU,E,2012,10821491
VU,F,2012,5657871
VU,H,2012,7180562
VU,I,2012,19820183
VU,J,2012,1157776
WF,A,2012,93445
WF,B,2012,114026755
WF,C,2012,119295
WF,I,2012,6381091
WS,A,2012,16210531
WS,B,2012,7072140
WS,C,2012,70631567
WS,D,2012,799009
WS,E,2012,3691105
WS,F,2012,3084287
WS,H,2012,3765386
WS,I,2012,12185314
WS,J,2012,11945376
XK,A,2012,182335738
XK,B,2012,65077682
XK,C,2012,24351731
XK,D,2012,11266072
XK,E,2012,49890474
XK,F,2012,6795654
XK,G,2012,821941
XK,H,2012,41298602
XK,I,2012,121170774
XK,J,2012,45205685
YE,A,2012,55530886
YE,B,2012,38146592
YE,C,2012,23639321
YE,D,2012,3997709
YE,E,2012,129981462
YE,F,2012,2743962
YE,G,2012,20670591
YE,H,2012,223894802
YE,I,2012,55274037
YE,J,2012,268125542
ZA,A,2012,358135779
ZA,B,2012,97213379
ZA,C,2012,260992887
ZA,D,2012,70283234
ZA,E,2012,183190887
ZA,F,2012,42386717
ZA,G,2012,1479562
ZA,H,2012,35343474
ZA,I,2012,189774777
ZA,J,2012,22364263
ZM,A,2012,149244745
ZM,B,2012,14120488
ZM,C,2012,316891898
ZM,D,2012,14200353
ZM,E,2012,188619538
ZM,F,2012,22571371
ZM,G,2012,172377
ZM,H,2012,96754410
ZM,I,2012,91480398
ZM,J,2012,108498078
ZW,A,2012,88738809
ZW,B,2012,18723344
ZW,C,2012,5426719
ZW,D,2012,19474976
ZW,E,2012,260564120
ZW,F,2012,32766149
ZW,G,2012,2916445
ZW,H,2012,437748967
ZW,I,2012,114862494
ZW,J,2012,30702822
