"to_di_id","entity_to_name","year","destination_institution_type","creditor_type","creditor_institution","financing_type","value"
"ME","Montenegro",2005,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2005,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2005,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2005,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2006,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2006,"ppg","official","bilateral","concessional",51624049.85
"ME","Montenegro",2006,"ppg","official","multilateral","concessional",6983503.526
"ME","Montenegro",2006,"ppg","official","multilateral","non-concessional",20312954.11
"ME","Montenegro",2007,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2007,"ppg","official","multilateral","non-concessional",18764960.57
"ME","Montenegro",2007,"ppg","official","bilateral","concessional",13290715.81
"ME","Montenegro",2007,"ppg","official","multilateral","concessional",16273504.89
"ME","Montenegro",2008,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2008,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2008,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2008,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2009,"ppg","official","bilateral","concessional",9344040.41
"ME","Montenegro",2009,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2009,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2009,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2010,"ppg","official","bilateral","concessional",1362520.208
"ME","Montenegro",2010,"ppg","official","bilateral","non-concessional",0
"ME","Montenegro",2010,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2010,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2011,"ppg","official","multilateral","non-concessional",68679204.05
"ME","Montenegro",2011,"ppg","official","bilateral","non-concessional",25027080.67
"ME","Montenegro",2011,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2011,"ppg","official","bilateral","concessional",52209608.43
"ME","Montenegro",2012,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2012,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2012,"ppg","official","bilateral","non-concessional",120000
"ME","Montenegro",2012,"ppg","official","bilateral","concessional",43067000
"ME","Montenegro",2013,"ppg","official","multilateral","non-concessional",0
"ME","Montenegro",2013,"ppg","official","multilateral","concessional",0
"ME","Montenegro",2013,"ppg","official","bilateral","concessional",0
"ME","Montenegro",2013,"ppg","official","bilateral","non-concessional",699834.9298
"MA","Morocco",2000,"ppg","official","multilateral","non-concessional",83138600.86
"MA","Morocco",2000,"ppg","official","bilateral","non-concessional",61066331.03
"MA","Morocco",2000,"ppg","official","multilateral","concessional",0
"MA","Morocco",2000,"ppg","official","bilateral","concessional",0
"MA","Morocco",2001,"ppg","official","multilateral","non-concessional",240117068.1
"MA","Morocco",2001,"ppg","official","multilateral","concessional",0
"MA","Morocco",2001,"ppg","official","bilateral","concessional",0
"MA","Morocco",2001,"ppg","official","bilateral","non-concessional",48195080.79
"MA","Morocco",2002,"ppg","official","bilateral","non-concessional",0
"MA","Morocco",2002,"ppg","official","multilateral","concessional",108644225.5
"MA","Morocco",2002,"ppg","official","multilateral","non-concessional",127354122
"MA","Morocco",2002,"ppg","official","bilateral","concessional",19105612.2
"MA","Morocco",2003,"ppg","official","bilateral","non-concessional",49659711.55
"MA","Morocco",2003,"ppg","official","multilateral","concessional",98080660.64
"MA","Morocco",2003,"ppg","official","multilateral","non-concessional",198793790.9
"MA","Morocco",2003,"ppg","official","bilateral","concessional",6679073.52
"MA","Morocco",2004,"ppg","official","bilateral","concessional",0
"MA","Morocco",2004,"ppg","official","multilateral","non-concessional",122793700.1
"MA","Morocco",2004,"ppg","official","multilateral","concessional",81235059.78
"MA","Morocco",2004,"ppg","official","bilateral","non-concessional",1528450.342
"MA","Morocco",2005,"ppg","official","multilateral","concessional",127891333.7
"MA","Morocco",2005,"ppg","official","multilateral","non-concessional",114052470.8
"MA","Morocco",2005,"ppg","official","bilateral","non-concessional",114261345.8
"MA","Morocco",2005,"ppg","official","bilateral","concessional",9930471.622
"MA","Morocco",2006,"ppg","official","bilateral","non-concessional",52480375.36
"MA","Morocco",2006,"ppg","official","multilateral","concessional",106481069.4
"MA","Morocco",2006,"ppg","official","bilateral","concessional",0
"MA","Morocco",2006,"ppg","official","multilateral","non-concessional",54509920.69
"MA","Morocco",2007,"ppg","official","bilateral","concessional",0
"MA","Morocco",2007,"ppg","official","bilateral","non-concessional",55295848.57
"MA","Morocco",2007,"ppg","official","multilateral","concessional",255790879.9
"MA","Morocco",2007,"ppg","official","multilateral","non-concessional",37933655.31
"MA","Morocco",2008,"ppg","official","multilateral","concessional",291498704.2
"MA","Morocco",2008,"ppg","official","bilateral","concessional",529965877.2
"MA","Morocco",2008,"ppg","official","bilateral","non-concessional",19645004.58
"MA","Morocco",2008,"ppg","official","multilateral","non-concessional",0
"MA","Morocco",2009,"ppg","official","bilateral","non-concessional",0
"MA","Morocco",2009,"ppg","official","bilateral","concessional",374287884.8
"MA","Morocco",2009,"ppg","official","multilateral","concessional",88135937.69
"MA","Morocco",2009,"ppg","official","multilateral","non-concessional",196995588.8
"MA","Morocco",2010,"ppg","official","bilateral","non-concessional",10989013.43
"MA","Morocco",2010,"ppg","official","bilateral","concessional",449706713.7
"MA","Morocco",2010,"ppg","official","multilateral","non-concessional",0
"MA","Morocco",2010,"ppg","official","multilateral","concessional",101507101.7
"MA","Morocco",2011,"ppg","official","multilateral","non-concessional",54926540.2
"MA","Morocco",2011,"ppg","official","multilateral","concessional",129171552.4
"MA","Morocco",2011,"ppg","official","bilateral","non-concessional",972013.2375
"MA","Morocco",2011,"ppg","official","bilateral","concessional",76381227.21
"MA","Morocco",2012,"ppg","official","multilateral","non-concessional",130241000
"MA","Morocco",2012,"ppg","official","bilateral","concessional",313566000
"MA","Morocco",2012,"ppg","official","multilateral","concessional",0
"MA","Morocco",2012,"ppg","official","bilateral","non-concessional",0
"MA","Morocco",2013,"ppg","official","bilateral","non-concessional",0
"MA","Morocco",2013,"ppg","official","multilateral","non-concessional",333072054.9
"MA","Morocco",2013,"ppg","official","bilateral","concessional",0
"MA","Morocco",2013,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2000,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2000,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2000,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2000,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2001,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2001,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2001,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2001,"ppg","official","multilateral","non-concessional",14017091.98
"MZ","Mozambique",2002,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2002,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2002,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2002,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2003,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2003,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2003,"ppg","official","multilateral","concessional",6910203.182
"MZ","Mozambique",2003,"ppg","official","bilateral","non-concessional",128527475.2
"MZ","Mozambique",2004,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2004,"ppg","official","multilateral","concessional",156279044.1
"MZ","Mozambique",2004,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2004,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2005,"ppg","official","bilateral","concessional",930581.1497
"MZ","Mozambique",2005,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2005,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2005,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2006,"ppg","official","bilateral","concessional",981907.3888
"MZ","Mozambique",2006,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2006,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2006,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2007,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2007,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2007,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2007,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2008,"ppg","official","bilateral","concessional",45796612.36
"MZ","Mozambique",2008,"ppg","official","multilateral","concessional",4090140.701
"MZ","Mozambique",2008,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2008,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2009,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2009,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2009,"ppg","official","bilateral","concessional",106313441.3
"MZ","Mozambique",2009,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2010,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2010,"ppg","official","multilateral","concessional",26351748.91
"MZ","Mozambique",2010,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2010,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2011,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2011,"ppg","official","bilateral","concessional",0
"MZ","Mozambique",2011,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2011,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2012,"ppg","official","bilateral","concessional",115676000
"MZ","Mozambique",2012,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2012,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2012,"ppg","official","bilateral","non-concessional",0
"MZ","Mozambique",2013,"ppg","official","multilateral","concessional",0
"MZ","Mozambique",2013,"ppg","official","multilateral","non-concessional",0
"MZ","Mozambique",2013,"ppg","official","bilateral","concessional",469843934.4
"MZ","Mozambique",2013,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2000,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2000,"ppg","official","bilateral","concessional",48491733.62
"MM","Myanmar",2000,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2000,"ppg","official","multilateral","concessional",0
"MM","Myanmar",2001,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2001,"ppg","official","bilateral","concessional",81653143.05
"MM","Myanmar",2001,"ppg","official","multilateral","concessional",0
"MM","Myanmar",2001,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2002,"ppg","official","bilateral","concessional",22879759.29
"MM","Myanmar",2002,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2002,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2002,"ppg","official","multilateral","concessional",4268623.916
"MM","Myanmar",2003,"ppg","official","multilateral","concessional",0
"MM","Myanmar",2003,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2003,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2003,"ppg","official","bilateral","concessional",0
"MM","Myanmar",2004,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2004,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2004,"ppg","official","multilateral","concessional",0
"MM","Myanmar",2004,"ppg","official","bilateral","concessional",2873056.59
"MM","Myanmar",2005,"ppg","official","multilateral","concessional",0
"MM","Myanmar",2005,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2005,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2005,"ppg","official","bilateral","concessional",0
"MM","Myanmar",2006,"ppg","official","bilateral","non-concessional",0
"MM","Myanmar",2006,"ppg","official","bilateral","concessional",0
"MM","Myanmar",2006,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2006,"ppg","official","multilateral","concessional",0
"MM","Myanmar",2007,"ppg","official","multilateral","non-concessional",0
"MM","Myanmar",2007,"ppg","official","bilateral","concessional",11015.07159
"MM","Myanmar",2007,"ppg","official","bilateral","non-concessional",0
