id-from,parent,year,id-to,rank,total-value,purpose-code,purpose-name,purpose-value
ida,World Bank Group,2014,KE,8,575333012.64,14050,Waste management/disposal,3183865.80
ida,World Bank Group,2014,KE,8,575333012.64,15130,Legal and judicial development,2714145.15
ida,World Bank Group,2014,KE,8,575333012.64,12263,Tuberculosis control,2663913.11
ida,World Bank Group,2014,KE,8,575333012.64,16064,Social mitigation of HIV/AIDS,2358322.77
ida,World Bank Group,2014,KE,8,575333012.64,41010,Environmental policy and admin. mgmt,2199175.05
ida,World Bank Group,2014,KE,8,575333012.64,13040,Std control including hiv/aids,2022496.13
ida,World Bank Group,2014,KE,8,575333012.64,73010,Reconstruction relief and rehabilitation,1910957.41
ida,World Bank Group,2014,KE,8,575333012.64,31310,Fishing policy and admin. management,1786828.49
ida,World Bank Group,2014,KE,8,575333012.64,31130,Agricultural land resources,1698379.08
ida,World Bank Group,2014,KE,8,575333012.64,16030,Housing policy and administrative management,1550289.14
ida,World Bank Group,2014,KE,8,575333012.64,25010,Business support services & institutions,1347290.65
ida,World Bank Group,2014,KE,8,575333012.64,15150,Democratic participation and civil society,1170443.34
ida,World Bank Group,2014,KE,8,575333012.64,14010,Water resources policy/administrative management,1161076.86
ida,World Bank Group,2014,KE,8,575333012.64,31140,Agricultural water resources,908284.75
ida,World Bank Group,2014,KE,8,575333012.64,41030,Bio-diversity,857976.43
ida,World Bank Group,2014,KE,8,575333012.64,31195,Livestock/veterinary services,717552.55
ida,World Bank Group,2014,KE,8,575333012.64,74010,Disaster prevention and preparedness,538681.49
ida,World Bank Group,2014,KE,8,575333012.64,31150,Agricultural inputs,402340.76
ida,World Bank Group,2014,KE,8,575333012.64,15111,Public finance management,360541.48
ida,World Bank Group,2014,KE,8,575333012.64,32262,Oil and gas,346701.17
ida,World Bank Group,2014,KE,8,575333012.64,31320,Fishery development,343621.47
ida,World Bank Group,2014,KE,8,575333012.64,31382,Fishery research,343621.47
ida,World Bank Group,2014,KE,8,575333012.64,31191,Agricultural services,300201.61
ida,World Bank Group,2014,KE,8,575333012.64,31163,Livestock,225150.71
ida,World Bank Group,2014,KE,8,575333012.64,24010,Financial policy & administrative management,113855.67
ida,World Bank Group,2014,KE,8,575333012.64,31210,Forestry policy & administrative management,-116796.69
ida,World Bank Group,2014,KE,8,575333012.64,14022,Sanitation - large systems,-120346.91
ida,World Bank Group,2014,CD,9,492017033.36,23220,Hydro-electric power plants,56760627.72
ida,World Bank Group,2014,CD,9,492017033.36,12220,Basic health care,46179174.60
ida,World Bank Group,2014,CD,9,492017033.36,23210,"Energy generation, renewable sources - multiple technologies",44770413.53
ida,World Bank Group,2014,CD,9,492017033.36,21010,Transport policy & administrative management,44746025.58
ida,World Bank Group,2014,CD,9,492017033.36,21030,Rail transport,34226240.40
ida,World Bank Group,2014,CD,9,492017033.36,12110,Health policy & administrative management,27480435.48
ida,World Bank Group,2014,CD,9,492017033.36,21020,Road transport,26535497.13
ida,World Bank Group,2014,CD,9,492017033.36,11220,Primary education,24760902.24
ida,World Bank Group,2014,CD,9,492017033.36,23110,Energy policy and administrative management,20332181.12
ida,World Bank Group,2014,CD,9,492017033.36,15112,Decentralisation and support to subnational government,18367691.51
ida,World Bank Group,2014,CD,9,492017033.36,32161,Agro-industries,16614078.53
ida,World Bank Group,2014,CD,9,492017033.36,23630,Electric power transmission and distribution,16052824.81
ida,World Bank Group,2014,CD,9,492017033.36,15111,Public finance management,15189295.22
ida,World Bank Group,2014,CD,9,492017033.36,15110,Public sector policy and administrative management,10306406.36
ida,World Bank Group,2014,CD,9,492017033.36,15220,"Civilian peace-building, conflict prevention and resolution",9162816.62
ida,World Bank Group,2014,CD,9,492017033.36,33130,Regional trade agreements  (RTAs),8428261.85
ida,World Bank Group,2014,CD,9,492017033.36,21040,Water transport,7071099.13
ida,World Bank Group,2014,CD,9,492017033.36,31110,Agricultural policy & administrative management,6344056.87
ida,World Bank Group,2014,CD,9,492017033.36,31163,Livestock,5947559.51
ida,World Bank Group,2014,CD,9,492017033.36,31161,Food crop production,5947559.51
ida,World Bank Group,2014,CD,9,492017033.36,31140,Agricultural water resources,5947559.51
ida,World Bank Group,2014,CD,9,492017033.36,16050,Multisector aid for basic social services,4576772.42
ida,World Bank Group,2014,CD,9,492017033.36,41010,Environmental policy and admin. mgmt,4351921.85
ida,World Bank Group,2014,CD,9,492017033.36,11110,Education policy & administrative management,3786957.44
ida,World Bank Group,2014,CD,9,492017033.36,31220,Forestry development,3771524.29
ida,World Bank Group,2014,CD,9,492017033.36,16010,Social/welfare services,3267289.04
ida,World Bank Group,2014,CD,9,492017033.36,31210,Forestry policy & administrative management,3216891.57
ida,World Bank Group,2014,CD,9,492017033.36,32210,Mineral/mining policy & admin. mgmt,2680019.85
ida,World Bank Group,2014,CD,9,492017033.36,12240,Basic nutrition,2604528.15
ida,World Bank Group,2014,CD,9,492017033.36,12250,Infectious disease control,2278955.94
ida,World Bank Group,2014,CD,9,492017033.36,32130,Small and medium-sized enterprises (SME) development,1862567.83
ida,World Bank Group,2014,CD,9,492017033.36,31191,Agricultural services,1643442.79
ida,World Bank Group,2014,CD,9,492017033.36,24030,Formal sector financial intermediaries,1505673.65
ida,World Bank Group,2014,CD,9,492017033.36,21050,Air transport,1140874.68
ida,World Bank Group,2014,CD,9,492017033.36,12191,Medical services,962853.50
ida,World Bank Group,2014,CD,9,492017033.36,41040,Site preservation,776490.76
ida,World Bank Group,2014,CD,9,492017033.36,33120,Trade facilitation,714812.62
ida,World Bank Group,2014,CD,9,492017033.36,11420,Higher education,582608.53
ida,World Bank Group,2014,CD,9,492017033.36,24040,Informal/semi-formal financial intermediaries,475475.89
ida,World Bank Group,2014,CD,9,492017033.36,31120,Agricultural development,273906.80
ida,World Bank Group,2014,CD,9,492017033.36,32110,Industrial policy & admin. mgmt,273906.80
ida,World Bank Group,2014,CD,9,492017033.36,15150,Democratic participation and civil society,83107.14
ida,World Bank Group,2014,CD,9,492017033.36,25020,Privatisation,58929.29
ida,World Bank Group,2014,CD,9,492017033.36,25010,Business support services & institutions,34959.36
ida,World Bank Group,2014,CD,9,492017033.36,43040,Rural development,5992.98
ida,World Bank Group,2014,CD,9,492017033.36,12262,Malaria control,-34608.31
ida,World Bank Group,2014,CD,9,492017033.36,11120,Education facilities and training,-49528.74
ida,World Bank Group,2014,MZ,10,328090385.44,25010,Business support services & institutions,38751978.40
ida,World Bank Group,2014,MZ,10,328090385.44,15111,Public finance management,35999919.00
ida,World Bank Group,2014,MZ,10,328090385.44,15110,Public sector policy and administrative management,27918951.68
ida,World Bank Group,2014,MZ,10,328090385.44,16010,Social/welfare services,25676459.79
ida,World Bank Group,2014,MZ,10,328090385.44,11110,Education policy & administrative management,21974841.36
ida,World Bank Group,2014,MZ,10,328090385.44,12110,Health policy & administrative management,14322608.66
ida,World Bank Group,2014,MZ,10,328090385.44,11240,Early childhood education,13533430.62
ida,World Bank Group,2014,MZ,10,328090385.44,24020,Monetary institutions,11767572.60
ida,World Bank Group,2014,MZ,10,328090385.44,41050,Flood prevention/control,10570426.34
ida,World Bank Group,2014,MZ,10,328090385.44,31140,Agricultural water resources,9511281.02
ida,World Bank Group,2014,MZ,10,328090385.44,14021,Water supply - large systems,9480959.52
ida,World Bank Group,2014,MZ,10,328090385.44,12240,Basic nutrition,9117705.85
ida,World Bank Group,2014,MZ,10,328090385.44,11330,Vocational training,8839819.41
ida,World Bank Group,2014,MZ,10,328090385.44,11220,Primary education,7865005.18
ida,World Bank Group,2014,MZ,10,328090385.44,14040,River basins development,7504181.39
ida,World Bank Group,2014,MZ,10,328090385.44,24030,Formal sector financial intermediaries,7060539.60
ida,World Bank Group,2014,MZ,10,328090385.44,23630,Electric power transmission and distribution,7019212.82
ida,World Bank Group,2014,MZ,10,328090385.44,43030,Urban development and management,6888169.68
ida,World Bank Group,2014,MZ,10,328090385.44,21020,Road transport,5741799.30
ida,World Bank Group,2014,MZ,10,328090385.44,31110,Agricultural policy & administrative management,5177502.53
ida,World Bank Group,2014,MZ,10,328090385.44,11320,Secondary education,4839997.85
ida,World Bank Group,2014,MZ,10,328090385.44,11420,Higher education,3893820.65
ida,World Bank Group,2014,MZ,10,328090385.44,32210,Mineral/mining policy & admin. mgmt,3794842.42
ida,World Bank Group,2014,MZ,10,328090385.44,11430,Advanced technical & managerial training,3697319.83
ida,World Bank Group,2014,MZ,10,328090385.44,32130,Small and medium-sized enterprises (SME) development,3243987.75
ida,World Bank Group,2014,MZ,10,328090385.44,22020,Telecommunications,2377696.43
ida,World Bank Group,2014,MZ,10,328090385.44,15112,Decentralisation and support to subnational government,2367769.88
ida,World Bank Group,2014,MZ,10,328090385.44,15113,Anti-corruption organisations and institutions,2353506.60
ida,World Bank Group,2014,MZ,10,328090385.44,23310,"Energy generation, non-renewable sources, unspecified",2115095.06
ida,World Bank Group,2014,MZ,10,328090385.44,14010,Water resources policy/administrative management,2081188.68
ida,World Bank Group,2014,MZ,10,328090385.44,14020,Water supply and sanitation - large systems,1606005.01
ida,World Bank Group,2014,MZ,10,328090385.44,32110,Industrial policy & admin. mgmt,1465434.52
ida,World Bank Group,2014,MZ,10,328090385.44,23110,Energy policy and administrative management,1242723.99
ida,World Bank Group,2014,MZ,10,328090385.44,12262,Malaria control,1040492.80
ida,World Bank Group,2014,MZ,10,328090385.44,14030,Basic drinking water supply and basic sanitation,1023630.25
ida,World Bank Group,2014,MZ,10,328090385.44,21010,Transport policy & administrative management,1022408.87
ida,World Bank Group,2014,MZ,10,328090385.44,31120,Agricultural development,904264.90
ida,World Bank Group,2014,MZ,10,328090385.44,31161,Food crop production,628888.19
ida,World Bank Group,2014,MZ,10,328090385.44,11130,Teacher training,605000.47
ida,World Bank Group,2014,MZ,10,328090385.44,14050,Waste management/disposal,597386.92
ida,World Bank Group,2014,MZ,10,328090385.44,22010,Communications policy & administrative management,575248.56
ida,World Bank Group,2014,MZ,10,328090385.44,74010,Disaster prevention and preparedness,543577.91
ida,World Bank Group,2014,MZ,10,328090385.44,33110,Trade policy and admin. management,532135.78
ida,World Bank Group,2014,MZ,10,328090385.44,16020,Employment policy and administrative management,497391.37
ida,World Bank Group,2014,MZ,10,328090385.44,43040,Rural development,444982.04
ida,World Bank Group,2014,MZ,10,328090385.44,13040,Std control including hiv/aids,302285.78
ida,World Bank Group,2014,MZ,10,328090385.44,31182,Agricultural research,24185.68
ida,World Bank Group,2014,MZ,10,328090385.44,31166,Agricultural extension,-50296.04
ida,World Bank Group,2014,MZ,10,328090385.44,32161,Agro-industries,-91486.02
ida,World Bank Group,2014,MZ,10,328090385.44,31191,Agricultural services,-100677.07
ida,World Bank Group,2014,MZ,10,328090385.44,12263,Tuberculosis control,-105394.18
ida,World Bank Group,2014,MZ,10,328090385.44,13020,Reproductive health care,-105394.18
ida,World Bank Group,2014,other,11,4657610441.65,21020,Road transport,492420658.90
ida,World Bank Group,2014,other,11,4657610441.65,16010,Social/welfare services,275240090.96
ida,World Bank Group,2014,other,11,4657610441.65,15111,Public finance management,237966107.05
ida,World Bank Group,2014,other,11,4657610441.65,23630,Electric power transmission and distribution,181826350.75
ida,World Bank Group,2014,other,11,4657610441.65,15110,Public sector policy and administrative management,160081346.62
ida,World Bank Group,2014,other,11,4657610441.65,73010,Reconstruction relief and rehabilitation,150384300.61
ida,World Bank Group,2014,other,11,4657610441.65,31140,Agricultural water resources,129707227.44
ida,World Bank Group,2014,other,11,4657610441.65,14021,Water supply - large systems,103660844.48
ida,World Bank Group,2014,other,11,4657610441.65,43030,Urban development and management,100228090.41
ida,World Bank Group,2014,other,11,4657610441.65,12250,Infectious disease control,99741367.54
ida,World Bank Group,2014,other,11,4657610441.65,12220,Basic health care,93904293.78
ida,World Bank Group,2014,other,11,4657610441.65,21010,Transport policy & administrative management,86855669.81
ida,World Bank Group,2014,other,11,4657610441.65,12110,Health policy & administrative management,82031946.00
ida,World Bank Group,2014,other,11,4657610441.65,15112,Decentralisation and support to subnational government,78323851.39
ida,World Bank Group,2014,other,11,4657610441.65,31110,Agricultural policy & administrative management,71024469.41
ida,World Bank Group,2014,other,11,4657610441.65,31120,Agricultural development,70932525.84
ida,World Bank Group,2014,other,11,4657610441.65,11320,Secondary education,70123016.80
ida,World Bank Group,2014,other,11,4657610441.65,43040,Rural development,70078354.46
ida,World Bank Group,2014,other,11,4657610441.65,16050,Multisector aid for basic social services,69698585.52
ida,World Bank Group,2014,other,11,4657610441.65,11110,Education policy & administrative management,68508882.22
ida,World Bank Group,2014,other,11,4657610441.65,23110,Energy policy and administrative management,68233352.95
ida,World Bank Group,2014,other,11,4657610441.65,33120,Trade facilitation,67519238.31
ida,World Bank Group,2014,other,11,4657610441.65,25010,Business support services & institutions,67243917.07
ida,World Bank Group,2014,other,11,4657610441.65,31182,Agricultural research,64847777.59
ida,World Bank Group,2014,other,11,4657610441.65,23220,Hydro-electric power plants,61491493.16
ida,World Bank Group,2014,other,11,4657610441.65,23310,"Energy generation, non-renewable sources, unspecified",60704852.24
ida,World Bank Group,2014,other,11,4657610441.65,12240,Basic nutrition,58668496.05
ida,World Bank Group,2014,other,11,4657610441.65,11330,Vocational training,54723176.79
ida,World Bank Group,2014,other,11,4657610441.65,11220,Primary education,54080268.90
ida,World Bank Group,2014,other,11,4657610441.65,31161,Food crop production,46680754.23
ida,World Bank Group,2014,other,11,4657610441.65,14022,Sanitation - large systems,43655196.88
