id,year,destination-institution-type,creditor-type,creditor-institution,financing-type,value
DZ,2007,ppg,private,private,commercial-banking,27178196.04
DZ,2007,ppg,private,private,other-private,203166608.5
EC,2007,png,private,private,bonds,0
EC,2007,png,private,private,commercial-banking,2311913246
EC,2007,ppg,official,bilateral,concessional,12930507.58
EC,2007,ppg,official,bilateral,non-concessional,0
EC,2007,ppg,official,multilateral,concessional,612398953.6
EC,2007,ppg,official,multilateral,non-concessional,1196596826
EC,2007,ppg,private,private,bonds,0
EC,2007,ppg,private,private,commercial-banking,32683019.73
EC,2007,ppg,private,private,other-private,0
EE,2007,png,private,private,bonds,
EE,2007,png,private,private,commercial-banking,
EE,2007,ppg,official,bilateral,concessional,
EE,2007,ppg,official,bilateral,non-concessional,
EE,2007,ppg,official,multilateral,concessional,
EE,2007,ppg,official,multilateral,non-concessional,
EE,2007,ppg,private,private,bonds,
EE,2007,ppg,private,private,commercial-banking,
EE,2007,ppg,private,private,other-private,
EG,2007,png,private,private,bonds,
EG,2007,png,private,private,commercial-banking,
EG,2007,ppg,official,bilateral,concessional,
EG,2007,ppg,official,bilateral,non-concessional,
EG,2007,ppg,official,multilateral,concessional,
EG,2007,ppg,official,multilateral,non-concessional,
EG,2007,ppg,private,private,bonds,
EG,2007,ppg,private,private,commercial-banking,
EG,2007,ppg,private,private,other-private,
ER,2007,png,private,private,bonds,0
ER,2007,png,private,private,commercial-banking,0
ER,2007,ppg,official,bilateral,concessional,28692399.13
ER,2007,ppg,official,bilateral,non-concessional,0
ER,2007,ppg,official,multilateral,concessional,59907993.89
ER,2007,ppg,official,multilateral,non-concessional,0
ER,2007,ppg,private,private,bonds,0
ER,2007,ppg,private,private,commercial-banking,0
ER,2007,ppg,private,private,other-private,0
ES,2007,png,private,private,bonds,
ES,2007,png,private,private,commercial-banking,
ES,2007,ppg,official,bilateral,concessional,
ES,2007,ppg,official,bilateral,non-concessional,
ES,2007,ppg,official,multilateral,concessional,
ES,2007,ppg,official,multilateral,non-concessional,
ES,2007,ppg,private,private,bonds,
ES,2007,ppg,private,private,commercial-banking,
ES,2007,ppg,private,private,other-private,
ET,2007,png,private,private,bonds,0
ET,2007,png,private,private,commercial-banking,0
ET,2007,ppg,official,bilateral,concessional,139912467.5
ET,2007,ppg,official,bilateral,non-concessional,0
ET,2007,ppg,official,multilateral,concessional,320334805.5
ET,2007,ppg,official,multilateral,non-concessional,44649633.9
ET,2007,ppg,private,private,bonds,0
ET,2007,ppg,private,private,commercial-banking,0
ET,2007,ppg,private,private,other-private,0
FI,2007,png,private,private,bonds,
FI,2007,png,private,private,commercial-banking,
FI,2007,ppg,official,bilateral,concessional,
FI,2007,ppg,official,bilateral,non-concessional,
FI,2007,ppg,official,multilateral,concessional,
FI,2007,ppg,official,multilateral,non-concessional,
FI,2007,ppg,private,private,bonds,
FI,2007,ppg,private,private,commercial-banking,
FI,2007,ppg,private,private,other-private,
FJ,2007,png,private,private,bonds,0
FJ,2007,png,private,private,commercial-banking,0
FJ,2007,ppg,official,bilateral,concessional,0
FJ,2007,ppg,official,bilateral,non-concessional,0
FJ,2007,ppg,official,multilateral,concessional,0
FJ,2007,ppg,official,multilateral,non-concessional,13304477.77
FJ,2007,ppg,private,private,bonds,0
FJ,2007,ppg,private,private,commercial-banking,0
FJ,2007,ppg,private,private,other-private,0
FM,2007,png,private,private,bonds,
FM,2007,png,private,private,commercial-banking,
FM,2007,ppg,official,bilateral,concessional,
FM,2007,ppg,official,bilateral,non-concessional,
FM,2007,ppg,official,multilateral,concessional,
FM,2007,ppg,official,multilateral,non-concessional,
FM,2007,ppg,private,private,bonds,
FM,2007,ppg,private,private,commercial-banking,
FM,2007,ppg,private,private,other-private,
FR,2007,png,private,private,bonds,
FR,2007,png,private,private,commercial-banking,
FR,2007,ppg,official,bilateral,concessional,
FR,2007,ppg,official,bilateral,non-concessional,
FR,2007,ppg,official,multilateral,concessional,
FR,2007,ppg,official,multilateral,non-concessional,
FR,2007,ppg,private,private,bonds,
FR,2007,ppg,private,private,commercial-banking,
FR,2007,ppg,private,private,other-private,
GA,2007,png,private,private,bonds,0
GA,2007,png,private,private,commercial-banking,0
GA,2007,ppg,official,bilateral,concessional,5213543.712
GA,2007,ppg,official,bilateral,non-concessional,0
GA,2007,ppg,official,multilateral,concessional,37783532.48
GA,2007,ppg,official,multilateral,non-concessional,10273326.32
GA,2007,ppg,private,private,bonds,1303060163
GA,2007,ppg,private,private,commercial-banking,48145466.9
GA,2007,ppg,private,private,other-private,14457452.51
GB,2007,png,private,private,bonds,
GB,2007,png,private,private,commercial-banking,
GB,2007,ppg,official,bilateral,concessional,
GB,2007,ppg,official,bilateral,non-concessional,
GB,2007,ppg,official,multilateral,concessional,
GB,2007,ppg,official,multilateral,non-concessional,
GB,2007,ppg,private,private,bonds,
GB,2007,ppg,private,private,commercial-banking,
GB,2007,ppg,private,private,other-private,
GD,2007,png,private,private,bonds,0
GD,2007,png,private,private,commercial-banking,0
GD,2007,ppg,official,bilateral,concessional,0
GD,2007,ppg,official,bilateral,non-concessional,0
GD,2007,ppg,official,multilateral,concessional,22484319.89
GD,2007,ppg,official,multilateral,non-concessional,4892557.309
GD,2007,ppg,private,private,bonds,0
GD,2007,ppg,private,private,commercial-banking,0
GD,2007,ppg,private,private,other-private,0
GE,2007,png,private,private,bonds,0
GE,2007,png,private,private,commercial-banking,121386876.1
GE,2007,ppg,official,bilateral,concessional,23837262.42
GE,2007,ppg,official,bilateral,non-concessional,0
GE,2007,ppg,official,multilateral,concessional,95305875.73
GE,2007,ppg,official,multilateral,non-concessional,11405776.83
GE,2007,ppg,private,private,bonds,0
GE,2007,ppg,private,private,commercial-banking,0
GE,2007,ppg,private,private,other-private,0
GH,2007,png,private,private,bonds,0
GH,2007,png,private,private,commercial-banking,0
GH,2007,ppg,official,bilateral,concessional,174345444.9
GH,2007,ppg,official,bilateral,non-concessional,1106.484511
GH,2007,ppg,official,multilateral,concessional,289073504.4
GH,2007,ppg,official,multilateral,non-concessional,18658648.31
GH,2007,ppg,private,private,bonds,829863383.2
GH,2007,ppg,private,private,commercial-banking,124104409.2
GH,2007,ppg,private,private,other-private,15112365.45
GM,2007,png,private,private,bonds,
GM,2007,png,private,private,commercial-banking,
GM,2007,ppg,official,bilateral,concessional,
GM,2007,ppg,official,bilateral,non-concessional,
GM,2007,ppg,official,multilateral,concessional,
GM,2007,ppg,official,multilateral,non-concessional,
GM,2007,ppg,private,private,bonds,
GM,2007,ppg,private,private,commercial-banking,
GM,2007,ppg,private,private,other-private,
GN,2007,png,private,private,bonds,0
GN,2007,png,private,private,commercial-banking,0
GN,2007,ppg,official,bilateral,concessional,36357874.69
GN,2007,ppg,official,bilateral,non-concessional,1019168.985
GN,2007,ppg,official,multilateral,concessional,48337559.49
GN,2007,ppg,official,multilateral,non-concessional,0
GN,2007,ppg,private,private,bonds,0
GN,2007,ppg,private,private,commercial-banking,2642246.017
GN,2007,ppg,private,private,other-private,0
GQ,2007,png,private,private,bonds,
GQ,2007,png,private,private,commercial-banking,
GQ,2007,ppg,official,bilateral,concessional,
GQ,2007,ppg,official,bilateral,non-concessional,
GQ,2007,ppg,official,multilateral,concessional,
GQ,2007,ppg,official,multilateral,non-concessional,
GQ,2007,ppg,private,private,bonds,
GQ,2007,ppg,private,private,commercial-banking,
GQ,2007,ppg,private,private,other-private,
GR,2007,png,private,private,bonds,
GR,2007,png,private,private,commercial-banking,
GR,2007,ppg,official,bilateral,concessional,
GR,2007,ppg,official,bilateral,non-concessional,
GR,2007,ppg,official,multilateral,concessional,
GR,2007,ppg,official,multilateral,non-concessional,
GR,2007,ppg,private,private,bonds,
GR,2007,ppg,private,private,commercial-banking,
GR,2007,ppg,private,private,other-private,
GT,2007,png,private,private,bonds,0
GT,2007,png,private,private,commercial-banking,2111796264
GT,2007,ppg,official,bilateral,concessional,7267329.697
GT,2007,ppg,official,bilateral,non-concessional,0
GT,2007,ppg,official,multilateral,concessional,6415004.479
GT,2007,ppg,official,multilateral,non-concessional,759154853.6
GT,2007,ppg,private,private,bonds,0
GT,2007,ppg,private,private,commercial-banking,0
GT,2007,ppg,private,private,other-private,0
GW,2007,png,private,private,bonds,0
GW,2007,png,private,private,commercial-banking,0
GW,2007,ppg,official,bilateral,concessional,0
GW,2007,ppg,official,bilateral,non-concessional,0
GW,2007,ppg,official,multilateral,concessional,18748884.42
GW,2007,ppg,official,multilateral,non-concessional,0
GW,2007,ppg,private,private,bonds,0
GW,2007,ppg,private,private,commercial-banking,0
GW,2007,ppg,private,private,other-private,0
GY,2007,png,private,private,bonds,0
GY,2007,png,private,private,commercial-banking,0
GY,2007,ppg,official,bilateral,concessional,44670353.34
GY,2007,ppg,official,bilateral,non-concessional,0
GY,2007,ppg,official,multilateral,concessional,90989372.59
GY,2007,ppg,official,multilateral,non-concessional,0
GY,2007,ppg,private,private,bonds,0
GY,2007,ppg,private,private,commercial-banking,0
GY,2007,ppg,private,private,other-private,0
HK,2007,png,private,private,bonds,
HK,2007,png,private,private,commercial-banking,
HK,2007,ppg,official,bilateral,concessional,
HK,2007,ppg,official,bilateral,non-concessional,
HK,2007,ppg,official,multilateral,concessional,
HK,2007,ppg,official,multilateral,non-concessional,
HK,2007,ppg,private,private,bonds,
HK,2007,ppg,private,private,commercial-banking,
HK,2007,ppg,private,private,other-private,
HN,2007,png,private,private,bonds,0
HN,2007,png,private,private,commercial-banking,205905227
HN,2007,ppg,official,bilateral,concessional,102607668
HN,2007,ppg,official,bilateral,non-concessional,0
HN,2007,ppg,official,multilateral,concessional,189532610.5
HN,2007,ppg,official,multilateral,non-concessional,12263843.52
HN,2007,ppg,private,private,bonds,0
HN,2007,ppg,private,private,commercial-banking,140902.6027
HN,2007,ppg,private,private,other-private,1805148.439
HR,2007,png,private,private,bonds,
HR,2007,png,private,private,commercial-banking,
HR,2007,ppg,official,bilateral,concessional,
HR,2007,ppg,official,bilateral,non-concessional,
HR,2007,ppg,official,multilateral,concessional,
HR,2007,ppg,official,multilateral,non-concessional,
HR,2007,ppg,private,private,bonds,
HR,2007,ppg,private,private,commercial-banking,
HR,2007,ppg,private,private,other-private,
HT,2007,png,private,private,bonds,0
HT,2007,png,private,private,commercial-banking,0
HT,2007,ppg,official,bilateral,concessional,0
HT,2007,ppg,official,bilateral,non-concessional,0
HT,2007,ppg,official,multilateral,concessional,121905297.9
HT,2007,ppg,official,multilateral,non-concessional,0
HT,2007,ppg,private,private,bonds,0
HT,2007,ppg,private,private,commercial-banking,0
HT,2007,ppg,private,private,other-private,0
HU,2007,png,private,private,bonds,4227543195
HU,2007,png,private,private,commercial-banking,39973500170
HU,2007,ppg,official,bilateral,concessional,0
HU,2007,ppg,official,bilateral,non-concessional,0
HU,2007,ppg,official,multilateral,concessional,0
HU,2007,ppg,official,multilateral,non-concessional,248539033.7
HU,2007,ppg,private,private,bonds,6009999836
HU,2007,ppg,private,private,commercial-banking,239503572.8
HU,2007,ppg,private,private,other-private,0
ID,2007,png,private,private,bonds,738754807
ID,2007,png,private,private,commercial-banking,17883721950
ID,2007,ppg,official,bilateral,concessional,2326066434
ID,2007,ppg,official,bilateral,non-concessional,141919075
ID,2007,ppg,official,multilateral,concessional,521227512.3
ID,2007,ppg,official,multilateral,non-concessional,2725938311
ID,2007,ppg,private,private,bonds,2168015800
ID,2007,ppg,private,private,commercial-banking,839939527.6
ID,2007,ppg,private,private,other-private,453249186.7
IE,2007,png,private,private,bonds,
IE,2007,png,private,private,commercial-banking,
IE,2007,ppg,official,bilateral,concessional,
IE,2007,ppg,official,bilateral,non-concessional,
IE,2007,ppg,official,multilateral,concessional,
IE,2007,ppg,official,multilateral,non-concessional,
IE,2007,ppg,private,private,bonds,
IE,2007,ppg,private,private,commercial-banking,
IE,2007,ppg,private,private,other-private,
IL,2007,png,private,private,bonds,
IL,2007,png,private,private,commercial-banking,
IL,2007,ppg,official,bilateral,concessional,
IL,2007,ppg,official,bilateral,non-concessional,
IL,2007,ppg,official,multilateral,concessional,
IL,2007,ppg,official,multilateral,non-concessional,
IL,2007,ppg,private,private,bonds,
IL,2007,ppg,private,private,commercial-banking,
IL,2007,ppg,private,private,other-private,
IN,2007,png,private,private,bonds,8425470704
IN,2007,png,private,private,commercial-banking,43996460823
IN,2007,ppg,official,bilateral,concessional,1034477509
IN,2007,ppg,official,bilateral,non-concessional,597108320.1
IN,2007,ppg,official,multilateral,concessional,883868954.6
IN,2007,ppg,official,multilateral,non-concessional,2558410117
IN,2007,ppg,private,private,bonds,7988848611
IN,2007,ppg,private,private,commercial-banking,4141787154
IN,2007,ppg,private,private,other-private,137851696.7
IQ,2007,png,private,private,bonds,
IQ,2007,png,private,private,commercial-banking,
IQ,2007,ppg,official,bilateral,concessional,
IQ,2007,ppg,official,bilateral,non-concessional,
IQ,2007,ppg,official,multilateral,concessional,
IQ,2007,ppg,official,multilateral,non-concessional,
IQ,2007,ppg,private,private,bonds,
IQ,2007,ppg,private,private,commercial-banking,
IQ,2007,ppg,private,private,other-private,
IR,2007,png,private,private,bonds,
IR,2007,png,private,private,commercial-banking,
IR,2007,ppg,official,bilateral,concessional,
IR,2007,ppg,official,bilateral,non-concessional,
IR,2007,ppg,official,multilateral,concessional,
IR,2007,ppg,official,multilateral,non-concessional,
IR,2007,ppg,private,private,bonds,
IR,2007,ppg,private,private,commercial-banking,
IR,2007,ppg,private,private,other-private,
IS,2007,png,private,private,bonds,
IS,2007,png,private,private,commercial-banking,
IS,2007,ppg,official,bilateral,concessional,
IS,2007,ppg,official,bilateral,non-concessional,
IS,2007,ppg,official,multilateral,concessional,
IS,2007,ppg,official,multilateral,non-concessional,
IS,2007,ppg,private,private,bonds,
IS,2007,ppg,private,private,commercial-banking,
IS,2007,ppg,private,private,other-private,
IT,2007,png,private,private,bonds,
IT,2007,png,private,private,commercial-banking,
IT,2007,ppg,official,bilateral,concessional,
IT,2007,ppg,official,bilateral,non-concessional,
IT,2007,ppg,official,multilateral,concessional,
IT,2007,ppg,official,multilateral,non-concessional,
IT,2007,ppg,private,private,bonds,
IT,2007,ppg,private,private,commercial-banking,
IT,2007,ppg,private,private,other-private,
JM,2007,png,private,private,bonds,1686784971
JM,2007,png,private,private,commercial-banking,0
JM,2007,ppg,official,bilateral,concessional,208837232.8
JM,2007,ppg,official,bilateral,non-concessional,21188428.93
JM,2007,ppg,official,multilateral,concessional,38270741.31
JM,2007,ppg,official,multilateral,non-concessional,72451029.06
JM,2007,ppg,private,private,bonds,753029005.1
JM,2007,ppg,private,private,commercial-banking,100554071.5
JM,2007,ppg,private,private,other-private,19830567.03
