"id-from","entity-from-name","id-to","entity-to-name","year","financing-type","value"
"LU","Luxembourg","GD","Grenada",2002,,153031.123
"LV","Latvia","GD","Grenada",2002,,
"MT","Malta","GD","Grenada",2002,,
"MX","Mexico","GD","Grenada",2002,,0
"NL","Netherlands","GD","Grenada",2002,,1482635.692
"NO","Norway","GD","Grenada",2002,,0
"NZ","New Zealand","GD","Grenada",2002,,0
"PL","Poland","GD","Grenada",2002,,0
"PT","Portugal","GD","Grenada",2002,,
"RO","Romania","GD","Grenada",2002,,
"RU","Russian Federation","GD","Grenada",2002,,
"SA","Saudi Arabia","GD","Grenada",2002,,
"SE","Sweden","GD","Grenada",2002,,0
"SI","Slovenia","GD","Grenada",2002,,
"SK","Slovakia","GD","Grenada",2002,,0
"TH","Thailand","GD","Grenada",2002,,
"TR","Turkey","GD","Grenada",2002,,0
"TW","Taiwan","GD","Grenada",2002,,
"US","USA","GD","Grenada",2002,,0
"AE","UAE","GD","Grenada",2003,,
"AT","Austria","GD","Grenada",2003,,0
"AU","Australia","GD","Grenada",2003,,0
"BE","Belgium","GD","Grenada",2003,,0
"BG","Bulgaria","GD","Grenada",2003,,
"CA","Canada","GD","Grenada",2003,,0
"CH","Switzerland","GD","Grenada",2003,,
"CL","Chile","GD","Grenada",2003,,0
"CY","Cyprus","GD","Grenada",2003,,
"CZ","Czech Republic","GD","Grenada",2003,,0
"DE","Germany","GD","Grenada",2003,,0
"DK","Denmark","GD","Grenada",2003,,0
"EE","Estonia","GD","Grenada",2003,,0
"ES","Spain","GD","Grenada",2003,,
"FI","Finland","GD","Grenada",2003,,0
"FR","France","GD","Grenada",2003,,0
"GB","UK","GD","Grenada",2003,,5908410.949
"GR","Greece","GD","Grenada",2003,,0
"HR","Croatia","GD","Grenada",2003,,
"HU","Hungary","GD","Grenada",2003,,0
"IE","Ireland","GD","Grenada",2003,,0
"IL","Israel","GD","Grenada",2003,,0
"IS","Iceland","GD","Grenada",2003,,0
"IT","Italy","GD","Grenada",2003,,0
"JP","Japan","GD","Grenada",2003,,0
"KR","South Korea","GD","Grenada",2003,,0
"KW","Kuwait","GD","Grenada",2003,,
"LI","Liechtenstein","GD","Grenada",2003,,
"LT","Lithuania","GD","Grenada",2003,,
"LU","Luxembourg","GD","Grenada",2003,,75155.771
"LV","Latvia","GD","Grenada",2003,,
"MT","Malta","GD","Grenada",2003,,
"MX","Mexico","GD","Grenada",2003,,0
"NL","Netherlands","GD","Grenada",2003,,0
"NO","Norway","GD","Grenada",2003,,0
"NZ","New Zealand","GD","Grenada",2003,,0
"PL","Poland","GD","Grenada",2003,,0
"PT","Portugal","GD","Grenada",2003,,
"RO","Romania","GD","Grenada",2003,,
"RU","Russian Federation","GD","Grenada",2003,,
"SA","Saudi Arabia","GD","Grenada",2003,,
"SE","Sweden","GD","Grenada",2003,,0
"SI","Slovenia","GD","Grenada",2003,,
"SK","Slovakia","GD","Grenada",2003,,0
"TH","Thailand","GD","Grenada",2003,,
"TR","Turkey","GD","Grenada",2003,,0
"TW","Taiwan","GD","Grenada",2003,,
"US","USA","GD","Grenada",2003,,0
"AE","UAE","GD","Grenada",2004,,
"AT","Austria","GD","Grenada",2004,,0
"AU","Australia","GD","Grenada",2004,,0
"BE","Belgium","GD","Grenada",2004,,0
"BG","Bulgaria","GD","Grenada",2004,,
"CA","Canada","GD","Grenada",2004,,0
"CH","Switzerland","GD","Grenada",2004,,
"CL","Chile","GD","Grenada",2004,,0
"CY","Cyprus","GD","Grenada",2004,,
"CZ","Czech Republic","GD","Grenada",2004,,0
"DE","Germany","GD","Grenada",2004,,0
"DK","Denmark","GD","Grenada",2004,,0
"EE","Estonia","GD","Grenada",2004,,0
"ES","Spain","GD","Grenada",2004,,
"FI","Finland","GD","Grenada",2004,,0
"FR","France","GD","Grenada",2004,,0
"GB","UK","GD","Grenada",2004,,0
"GR","Greece","GD","Grenada",2004,,0
"HR","Croatia","GD","Grenada",2004,,
"HU","Hungary","GD","Grenada",2004,,0
"IE","Ireland","GD","Grenada",2004,,0
"IL","Israel","GD","Grenada",2004,,0
"IS","Iceland","GD","Grenada",2004,,0
"IT","Italy","GD","Grenada",2004,,0
"JP","Japan","GD","Grenada",2004,,0
"KR","South Korea","GD","Grenada",2004,,0
"KW","Kuwait","GD","Grenada",2004,,
"LI","Liechtenstein","GD","Grenada",2004,,
"LT","Lithuania","GD","Grenada",2004,,
"LU","Luxembourg","GD","Grenada",2004,,0
"LV","Latvia","GD","Grenada",2004,,
"MT","Malta","GD","Grenada",2004,,
"MX","Mexico","GD","Grenada",2004,,0
"NL","Netherlands","GD","Grenada",2004,,1440702.98
"NO","Norway","GD","Grenada",2004,,0
"NZ","New Zealand","GD","Grenada",2004,,0
"PL","Poland","GD","Grenada",2004,,0
"PT","Portugal","GD","Grenada",2004,,
"RO","Romania","GD","Grenada",2004,,
"RU","Russian Federation","GD","Grenada",2004,,
"SA","Saudi Arabia","GD","Grenada",2004,,
"SE","Sweden","GD","Grenada",2004,,0
"SI","Slovenia","GD","Grenada",2004,,
"SK","Slovakia","GD","Grenada",2004,,0
"TH","Thailand","GD","Grenada",2004,,
"TR","Turkey","GD","Grenada",2004,,0
"TW","Taiwan","GD","Grenada",2004,,
"US","USA","GD","Grenada",2004,,
"AE","UAE","GD","Grenada",2005,,
"AT","Austria","GD","Grenada",2005,,0
"AU","Australia","GD","Grenada",2005,,0
"BE","Belgium","GD","Grenada",2005,,0
"BG","Bulgaria","GD","Grenada",2005,,
"CA","Canada","GD","Grenada",2005,,0
"CH","Switzerland","GD","Grenada",2005,,
"CL","Chile","GD","Grenada",2005,,0
"CY","Cyprus","GD","Grenada",2005,,
"CZ","Czech Republic","GD","Grenada",2005,,0
"DE","Germany","GD","Grenada",2005,,
"DK","Denmark","GD","Grenada",2005,,0
"EE","Estonia","GD","Grenada",2005,,0
"ES","Spain","GD","Grenada",2005,,
"FI","Finland","GD","Grenada",2005,,0
"FR","France","GD","Grenada",2005,,0
"GB","UK","GD","Grenada",2005,,3773413.18
"GR","Greece","GD","Grenada",2005,,0
"HR","Croatia","GD","Grenada",2005,,
"HU","Hungary","GD","Grenada",2005,,0
"IE","Ireland","GD","Grenada",2005,,0
"IL","Israel","GD","Grenada",2005,,0
"IS","Iceland","GD","Grenada",2005,,0
"IT","Italy","GD","Grenada",2005,,0
"JP","Japan","GD","Grenada",2005,,0
"KR","South Korea","GD","Grenada",2005,,0
"KW","Kuwait","GD","Grenada",2005,,
"LI","Liechtenstein","GD","Grenada",2005,,
"LT","Lithuania","GD","Grenada",2005,,
"LU","Luxembourg","GD","Grenada",2005,,0
"LV","Latvia","GD","Grenada",2005,,
"MT","Malta","GD","Grenada",2005,,
"MX","Mexico","GD","Grenada",2005,,0
"NL","Netherlands","GD","Grenada",2005,,18288359.22
"NO","Norway","GD","Grenada",2005,,0
"NZ","New Zealand","GD","Grenada",2005,,0
"PL","Poland","GD","Grenada",2005,,0
"PT","Portugal","GD","Grenada",2005,,
"RO","Romania","GD","Grenada",2005,,
"RU","Russian Federation","GD","Grenada",2005,,
"SA","Saudi Arabia","GD","Grenada",2005,,
"SE","Sweden","GD","Grenada",2005,,0
"SI","Slovenia","GD","Grenada",2005,,0
"SK","Slovakia","GD","Grenada",2005,,0
"TH","Thailand","GD","Grenada",2005,,
"TR","Turkey","GD","Grenada",2005,,0
"TW","Taiwan","GD","Grenada",2005,,
"US","USA","GD","Grenada",2005,,
"AE","UAE","GD","Grenada",2006,,
"AT","Austria","GD","Grenada",2006,,0
"AU","Australia","GD","Grenada",2006,,0
"BE","Belgium","GD","Grenada",2006,,0
"BG","Bulgaria","GD","Grenada",2006,,
"CA","Canada","GD","Grenada",2006,,0
"CH","Switzerland","GD","Grenada",2006,,
"CL","Chile","GD","Grenada",2006,,0
"CY","Cyprus","GD","Grenada",2006,,
"CZ","Czech Republic","GD","Grenada",2006,,0
"DE","Germany","GD","Grenada",2006,,0
"DK","Denmark","GD","Grenada",2006,,0
"EE","Estonia","GD","Grenada",2006,,0
"ES","Spain","GD","Grenada",2006,,
"FI","Finland","GD","Grenada",2006,,0
"FR","France","GD","Grenada",2006,,0
"GB","UK","GD","Grenada",2006,,
"GR","Greece","GD","Grenada",2006,,0
"HR","Croatia","GD","Grenada",2006,,
"HU","Hungary","GD","Grenada",2006,,0
"IE","Ireland","GD","Grenada",2006,,0
"IL","Israel","GD","Grenada",2006,,0
"IS","Iceland","GD","Grenada",2006,,0
"IT","Italy","GD","Grenada",2006,,0
"JP","Japan","GD","Grenada",2006,,0
"KR","South Korea","GD","Grenada",2006,,0
"KW","Kuwait","GD","Grenada",2006,,
"LI","Liechtenstein","GD","Grenada",2006,,
"LT","Lithuania","GD","Grenada",2006,,
"LU","Luxembourg","GD","Grenada",2006,,0
"LV","Latvia","GD","Grenada",2006,,
"MT","Malta","GD","Grenada",2006,,
"MX","Mexico","GD","Grenada",2006,,0
"NL","Netherlands","GD","Grenada",2006,,0
"NO","Norway","GD","Grenada",2006,,0
"NZ","New Zealand","GD","Grenada",2006,,0
"PL","Poland","GD","Grenada",2006,,0
"PT","Portugal","GD","Grenada",2006,,
"RO","Romania","GD","Grenada",2006,,
"RU","Russian Federation","GD","Grenada",2006,,
"SA","Saudi Arabia","GD","Grenada",2006,,
"SE","Sweden","GD","Grenada",2006,,0
"SI","Slovenia","GD","Grenada",2006,,0
"SK","Slovakia","GD","Grenada",2006,,0
"TH","Thailand","GD","Grenada",2006,,
"TR","Turkey","GD","Grenada",2006,,0
"TW","Taiwan","GD","Grenada",2006,,
"US","USA","GD","Grenada",2006,,0
"AE","UAE","GD","Grenada",2007,,
"AT","Austria","GD","Grenada",2007,,0
"AU","Australia","GD","Grenada",2007,,0
"BE","Belgium","GD","Grenada",2007,,0
"BG","Bulgaria","GD","Grenada",2007,,
"CA","Canada","GD","Grenada",2007,,0
"CH","Switzerland","GD","Grenada",2007,,
"CL","Chile","GD","Grenada",2007,,0
"CY","Cyprus","GD","Grenada",2007,,
"CZ","Czech Republic","GD","Grenada",2007,,0
"DE","Germany","GD","Grenada",2007,,0
"DK","Denmark","GD","Grenada",2007,,0
"EE","Estonia","GD","Grenada",2007,,0
"ES","Spain","GD","Grenada",2007,,
"FI","Finland","GD","Grenada",2007,,0
"FR","France","GD","Grenada",2007,,
"GB","UK","GD","Grenada",2007,,
"GR","Greece","GD","Grenada",2007,,0
"HR","Croatia","GD","Grenada",2007,,
"HU","Hungary","GD","Grenada",2007,,0
"IE","Ireland","GD","Grenada",2007,,0
"IL","Israel","GD","Grenada",2007,,0
"IS","Iceland","GD","Grenada",2007,,0
"IT","Italy","GD","Grenada",2007,,0
"JP","Japan","GD","Grenada",2007,,0
"KR","South Korea","GD","Grenada",2007,,0
"KW","Kuwait","GD","Grenada",2007,,
"LI","Liechtenstein","GD","Grenada",2007,,
"LT","Lithuania","GD","Grenada",2007,,
"LU","Luxembourg","GD","Grenada",2007,,897585.161
"LV","Latvia","GD","Grenada",2007,,
"MT","Malta","GD","Grenada",2007,,
"MX","Mexico","GD","Grenada",2007,,0
"NL","Netherlands","GD","Grenada",2007,,0
"NO","Norway","GD","Grenada",2007,,0
"NZ","New Zealand","GD","Grenada",2007,,0
"PL","Poland","GD","Grenada",2007,,0
"PT","Portugal","GD","Grenada",2007,,
"RO","Romania","GD","Grenada",2007,,
"RU","Russian Federation","GD","Grenada",2007,,
"SA","Saudi Arabia","GD","Grenada",2007,,
"SE","Sweden","GD","Grenada",2007,,0
"SI","Slovenia","GD","Grenada",2007,,0
"SK","Slovakia","GD","Grenada",2007,,0
"TH","Thailand","GD","Grenada",2007,,
"TR","Turkey","GD","Grenada",2007,,0
"TW","Taiwan","GD","Grenada",2007,,
"US","USA","GD","Grenada",2007,,0
"AE","UAE","GD","Grenada",2008,,
"AT","Austria","GD","Grenada",2008,,0
"AU","Australia","GD","Grenada",2008,,0
"BE","Belgium","GD","Grenada",2008,,0
"BG","Bulgaria","GD","Grenada",2008,,
"CA","Canada","GD","Grenada",2008,,0
"CH","Switzerland","GD","Grenada",2008,,
"CL","Chile","GD","Grenada",2008,,0
"CY","Cyprus","GD","Grenada",2008,,
"CZ","Czech Republic","GD","Grenada",2008,,0
"DE","Germany","GD","Grenada",2008,,0
"DK","Denmark","GD","Grenada",2008,,0
"EE","Estonia","GD","Grenada",2008,,0
"ES","Spain","GD","Grenada",2008,,
"FI","Finland","GD","Grenada",2008,,0
"FR","France","GD","Grenada",2008,,
"GB","UK","GD","Grenada",2008,,
"GR","Greece","GD","Grenada",2008,,0
"HR","Croatia","GD","Grenada",2008,,
"HU","Hungary","GD","Grenada",2008,,0
"IE","Ireland","GD","Grenada",2008,,0
"IL","Israel","GD","Grenada",2008,,0
"IS","Iceland","GD","Grenada",2008,,0
"IT","Italy","GD","Grenada",2008,,0
"JP","Japan","GD","Grenada",2008,,0
"KR","South Korea","GD","Grenada",2008,,0
"KW","Kuwait","GD","Grenada",2008,,
"LI","Liechtenstein","GD","Grenada",2008,,
"LT","Lithuania","GD","Grenada",2008,,
"LU","Luxembourg","GD","Grenada",2008,,150838.178
"LV","Latvia","GD","Grenada",2008,,
"MT","Malta","GD","Grenada",2008,,
"MX","Mexico","GD","Grenada",2008,,0
"NL","Netherlands","GD","Grenada",2008,,0
"NO","Norway","GD","Grenada",2008,,0
"NZ","New Zealand","GD","Grenada",2008,,0
"PL","Poland","GD","Grenada",2008,,0
"PT","Portugal","GD","Grenada",2008,,
"RO","Romania","GD","Grenada",2008,,
"RU","Russian Federation","GD","Grenada",2008,,
"SA","Saudi Arabia","GD","Grenada",2008,,
"SE","Sweden","GD","Grenada",2008,,0
"SI","Slovenia","GD","Grenada",2008,,0
"SK","Slovakia","GD","Grenada",2008,,0
"TH","Thailand","GD","Grenada",2008,,
"TR","Turkey","GD","Grenada",2008,,0
"TW","Taiwan","GD","Grenada",2008,,
"US","USA","GD","Grenada",2008,,0
"AE","UAE","GD","Grenada",2009,,
"AT","Austria","GD","Grenada",2009,,0
"AU","Australia","GD","Grenada",2009,,0
"BE","Belgium","GD","Grenada",2009,,0
"BG","Bulgaria","GD","Grenada",2009,,
"CA","Canada","GD","Grenada",2009,,0
"CH","Switzerland","GD","Grenada",2009,,
"CL","Chile","GD","Grenada",2009,,0
"CY","Cyprus","GD","Grenada",2009,,
"CZ","Czech Republic","GD","Grenada",2009,,0
"DE","Germany","GD","Grenada",2009,,0
"DK","Denmark","GD","Grenada",2009,,0
"EE","Estonia","GD","Grenada",2009,,0
"ES","Spain","GD","Grenada",2009,,
"FI","Finland","GD","Grenada",2009,,0
"FR","France","GD","Grenada",2009,,
"GB","UK","GD","Grenada",2009,,
"GR","Greece","GD","Grenada",2009,,0
"HR","Croatia","GD","Grenada",2009,,
"HU","Hungary","GD","Grenada",2009,,0
"IE","Ireland","GD","Grenada",2009,,0
"IL","Israel","GD","Grenada",2009,,0
"IS","Iceland","GD","Grenada",2009,,0
"IT","Italy","GD","Grenada",2009,,0
"JP","Japan","GD","Grenada",2009,,0
"KR","South Korea","GD","Grenada",2009,,0
"KW","Kuwait","GD","Grenada",2009,,
"LI","Liechtenstein","GD","Grenada",2009,,
"LT","Lithuania","GD","Grenada",2009,,
"LU","Luxembourg","GD","Grenada",2009,,0
"LV","Latvia","GD","Grenada",2009,,
"MT","Malta","GD","Grenada",2009,,
"MX","Mexico","GD","Grenada",2009,,0
"NL","Netherlands","GD","Grenada",2009,,0
"NO","Norway","GD","Grenada",2009,,0
"NZ","New Zealand","GD","Grenada",2009,,0
"PL","Poland","GD","Grenada",2009,,0
"PT","Portugal","GD","Grenada",2009,,
"RO","Romania","GD","Grenada",2009,,
"RU","Russian Federation","GD","Grenada",2009,,
"SA","Saudi Arabia","GD","Grenada",2009,,
"SE","Sweden","GD","Grenada",2009,,0
"SI","Slovenia","GD","Grenada",2009,,0
"SK","Slovakia","GD","Grenada",2009,,0
"TH","Thailand","GD","Grenada",2009,,
"TR","Turkey","GD","Grenada",2009,,0
"TW","Taiwan","GD","Grenada",2009,,
"US","USA","GD","Grenada",2009,,0
"AE","UAE","GD","Grenada",2010,,
"AT","Austria","GD","Grenada",2010,,0
"AU","Australia","GD","Grenada",2010,,0
"BE","Belgium","GD","Grenada",2010,,0
"BG","Bulgaria","GD","Grenada",2010,,
"CA","Canada","GD","Grenada",2010,,0
"CH","Switzerland","GD","Grenada",2010,,
"CL","Chile","GD","Grenada",2010,,0
"CY","Cyprus","GD","Grenada",2010,,
"CZ","Czech Republic","GD","Grenada",2010,,0
"DE","Germany","GD","Grenada",2010,,0
"DK","Denmark","GD","Grenada",2010,,0
"EE","Estonia","GD","Grenada",2010,,0
"ES","Spain","GD","Grenada",2010,,
"FI","Finland","GD","Grenada",2010,,0
"FR","France","GD","Grenada",2010,,0
"GB","UK","GD","Grenada",2010,,
"GR","Greece","GD","Grenada",2010,,0
"HR","Croatia","GD","Grenada",2010,,
"HU","Hungary","GD","Grenada",2010,,0
"IE","Ireland","GD","Grenada",2010,,0
"IL","Israel","GD","Grenada",2010,,0
"IS","Iceland","GD","Grenada",2010,,0
"IT","Italy","GD","Grenada",2010,,0
"JP","Japan","GD","Grenada",2010,,0
"KR","South Korea","GD","Grenada",2010,,0
"KW","Kuwait","GD","Grenada",2010,,
"LI","Liechtenstein","GD","Grenada",2010,,
"LT","Lithuania","GD","Grenada",2010,,
"LU","Luxembourg","GD","Grenada",2010,,
"LV","Latvia","GD","Grenada",2010,,
"MT","Malta","GD","Grenada",2010,,
"MX","Mexico","GD","Grenada",2010,,0
"NL","Netherlands","GD","Grenada",2010,,
"NO","Norway","GD","Grenada",2010,,0
"NZ","New Zealand","GD","Grenada",2010,,0
"PL","Poland","GD","Grenada",2010,,0
"PT","Portugal","GD","Grenada",2010,,
"RO","Romania","GD","Grenada",2010,,
"RU","Russian Federation","GD","Grenada",2010,,
"SA","Saudi Arabia","GD","Grenada",2010,,
"SE","Sweden","GD","Grenada",2010,,0
"SI","Slovenia","GD","Grenada",2010,,0
"SK","Slovakia","GD","Grenada",2010,,0
"TH","Thailand","GD","Grenada",2010,,
"TR","Turkey","GD","Grenada",2010,,0
"TW","Taiwan","GD","Grenada",2010,,
"US","USA","GD","Grenada",2010,,0
"AE","UAE","GD","Grenada",2011,,
"AT","Austria","GD","Grenada",2011,,0
"AU","Australia","GD","Grenada",2011,,0
"BE","Belgium","GD","Grenada",2011,,0
"BG","Bulgaria","GD","Grenada",2011,,
"CA","Canada","GD","Grenada",2011,,0
"CH","Switzerland","GD","Grenada",2011,,
"CL","Chile","GD","Grenada",2011,,0
"CY","Cyprus","GD","Grenada",2011,,
"CZ","Czech Republic","GD","Grenada",2011,,0
"DE","Germany","GD","Grenada",2011,,0
"DK","Denmark","GD","Grenada",2011,,0
"EE","Estonia","GD","Grenada",2011,,0
"ES","Spain","GD","Grenada",2011,,
"FI","Finland","GD","Grenada",2011,,0
"FR","France","GD","Grenada",2011,,0
"GB","UK","GD","Grenada",2011,,
"GR","Greece","GD","Grenada",2011,,0
"HR","Croatia","GD","Grenada",2011,,
"HU","Hungary","GD","Grenada",2011,,0
"IE","Ireland","GD","Grenada",2011,,0
"IL","Israel","GD","Grenada",2011,,0
"IS","Iceland","GD","Grenada",2011,,0
"IT","Italy","GD","Grenada",2011,,0
"JP","Japan","GD","Grenada",2011,,0
"KR","South Korea","GD","Grenada",2011,,0
"KW","Kuwait","GD","Grenada",2011,,
"LI","Liechtenstein","GD","Grenada",2011,,
"LT","Lithuania","GD","Grenada",2011,,
"LU","Luxembourg","GD","Grenada",2011,,
"LV","Latvia","GD","Grenada",2011,,
"MT","Malta","GD","Grenada",2011,,
"MX","Mexico","GD","Grenada",2011,,0
"NL","Netherlands","GD","Grenada",2011,,
"NO","Norway","GD","Grenada",2011,,0
"NZ","New Zealand","GD","Grenada",2011,,0
"PL","Poland","GD","Grenada",2011,,0
"PT","Portugal","GD","Grenada",2011,,
"RO","Romania","GD","Grenada",2011,,
"RU","Russian Federation","GD","Grenada",2011,,
"SA","Saudi Arabia","GD","Grenada",2011,,
"SE","Sweden","GD","Grenada",2011,,0
"SI","Slovenia","GD","Grenada",2011,,0
"SK","Slovakia","GD","Grenada",2011,,0
"TH","Thailand","GD","Grenada",2011,,
"TR","Turkey","GD","Grenada",2011,,0
"TW","Taiwan","GD","Grenada",2011,,
"US","USA","GD","Grenada",2011,,0
"AE","UAE","GD","Grenada",2012,,
"AT","Austria","GD","Grenada",2012,,0
"AU","Australia","GD","Grenada",2012,,0
"BE","Belgium","GD","Grenada",2012,,0
"BG","Bulgaria","GD","Grenada",2012,,
"CA","Canada","GD","Grenada",2012,,0
"CH","Switzerland","GD","Grenada",2012,,
"CL","Chile","GD","Grenada",2012,,0
"CY","Cyprus","GD","Grenada",2012,,
"CZ","Czech Republic","GD","Grenada",2012,,0
"DE","Germany","GD","Grenada",2012,,0
"DK","Denmark","GD","Grenada",2012,,0
"EE","Estonia","GD","Grenada",2012,,0
"ES","Spain","GD","Grenada",2012,,
"FI","Finland","GD","Grenada",2012,,0
"FR","France","GD","Grenada",2012,,0
"GB","UK","GD","Grenada",2012,,
"GR","Greece","GD","Grenada",2012,,0
"HR","Croatia","GD","Grenada",2012,,
"HU","Hungary","GD","Grenada",2012,,0
"IE","Ireland","GD","Grenada",2012,,0
"IL","Israel","GD","Grenada",2012,,0
"IS","Iceland","GD","Grenada",2012,,0
"IT","Italy","GD","Grenada",2012,,0
"JP","Japan","GD","Grenada",2012,,0
"KR","South Korea","GD","Grenada",2012,,0
"KW","Kuwait","GD","Grenada",2012,,
"LI","Liechtenstein","GD","Grenada",2012,,
"LT","Lithuania","GD","Grenada",2012,,
"LU","Luxembourg","GD","Grenada",2012,,0
"LV","Latvia","GD","Grenada",2012,,
"MT","Malta","GD","Grenada",2012,,
"MX","Mexico","GD","Grenada",2012,,0
"NL","Netherlands","GD","Grenada",2012,,
"NO","Norway","GD","Grenada",2012,,0
"NZ","New Zealand","GD","Grenada",2012,,0
"PL","Poland","GD","Grenada",2012,,0
"PT","Portugal","GD","Grenada",2012,,
"RO","Romania","GD","Grenada",2012,,
"RU","Russian Federation","GD","Grenada",2012,,
"SA","Saudi Arabia","GD","Grenada",2012,,
"SE","Sweden","GD","Grenada",2012,,0
"SI","Slovenia","GD","Grenada",2012,,0
"SK","Slovakia","GD","Grenada",2012,,0
"TH","Thailand","GD","Grenada",2012,,
"TR","Turkey","GD","Grenada",2012,,0
"TW","Taiwan","GD","Grenada",2012,,
"US","USA","GD","Grenada",2012,,0
"AE","UAE","GT","Guatemala",2000,,
"AT","Austria","GT","Guatemala",2000,,0
"AU","Australia","GT","Guatemala",2000,,0
"BE","Belgium","GT","Guatemala",2000,,0
"BG","Bulgaria","GT","Guatemala",2000,,
"CA","Canada","GT","Guatemala",2000,,0
"CH","Switzerland","GT","Guatemala",2000,,0
"CL","Chile","GT","Guatemala",2000,,0
"CY","Cyprus","GT","Guatemala",2000,,
"CZ","Czech Republic","GT","Guatemala",2000,,0
"DE","Germany","GT","Guatemala",2000,,68732041.72
"DK","Denmark","GT","Guatemala",2000,,0
"EE","Estonia","GT","Guatemala",2000,,0
"ES","Spain","GT","Guatemala",2000,,
"FI","Finland","GT","Guatemala",2000,,0
"FR","France","GT","Guatemala",2000,,0
"GB","UK","GT","Guatemala",2000,,0
"GR","Greece","GT","Guatemala",2000,,0
"HR","Croatia","GT","Guatemala",2000,,
"HU","Hungary","GT","Guatemala",2000,,0
"IE","Ireland","GT","Guatemala",2000,,0
"IL","Israel","GT","Guatemala",2000,,0
"IS","Iceland","GT","Guatemala",2000,,0
"IT","Italy","GT","Guatemala",2000,,0
"JP","Japan","GT","Guatemala",2000,,0
"KR","South Korea","GT","Guatemala",2000,,0
"KW","Kuwait","GT","Guatemala",2000,,
"LI","Liechtenstein","GT","Guatemala",2000,,
"LT","Lithuania","GT","Guatemala",2000,,
"LU","Luxembourg","GT","Guatemala",2000,,0
"LV","Latvia","GT","Guatemala",2000,,
"MT","Malta","GT","Guatemala",2000,,
"MX","Mexico","GT","Guatemala",2000,,0
"NL","Netherlands","GT","Guatemala",2000,,0
"NO","Norway","GT","Guatemala",2000,,0
"NZ","New Zealand","GT","Guatemala",2000,,0
"PL","Poland","GT","Guatemala",2000,,0
"PT","Portugal","GT","Guatemala",2000,,
"RO","Romania","GT","Guatemala",2000,,
"RU","Russian Federation","GT","Guatemala",2000,,
"SA","Saudi Arabia","GT","Guatemala",2000,,
"SE","Sweden","GT","Guatemala",2000,,0
"SI","Slovenia","GT","Guatemala",2000,,
"SK","Slovakia","GT","Guatemala",2000,,0
"TH","Thailand","GT","Guatemala",2000,,
"TR","Turkey","GT","Guatemala",2000,,0
"TW","Taiwan","GT","Guatemala",2000,,
"US","USA","GT","Guatemala",2000,,0
"AE","UAE","GT","Guatemala",2001,,
"AT","Austria","GT","Guatemala",2001,,0
"AU","Australia","GT","Guatemala",2001,,0
"BE","Belgium","GT","Guatemala",2001,,0
"BG","Bulgaria","GT","Guatemala",2001,,
"CA","Canada","GT","Guatemala",2001,,0
"CH","Switzerland","GT","Guatemala",2001,,0
"CL","Chile","GT","Guatemala",2001,,0
"CY","Cyprus","GT","Guatemala",2001,,
"CZ","Czech Republic","GT","Guatemala",2001,,0
"DE","Germany","GT","Guatemala",2001,,0
"DK","Denmark","GT","Guatemala",2001,,0
"EE","Estonia","GT","Guatemala",2001,,0
"ES","Spain","GT","Guatemala",2001,,
"FI","Finland","GT","Guatemala",2001,,0
"FR","France","GT","Guatemala",2001,,
"GB","UK","GT","Guatemala",2001,,0
"GR","Greece","GT","Guatemala",2001,,0
"HR","Croatia","GT","Guatemala",2001,,
"HU","Hungary","GT","Guatemala",2001,,0
"IE","Ireland","GT","Guatemala",2001,,0
"IL","Israel","GT","Guatemala",2001,,0
"IS","Iceland","GT","Guatemala",2001,,0
"IT","Italy","GT","Guatemala",2001,,0
"JP","Japan","GT","Guatemala",2001,,0
"KR","South Korea","GT","Guatemala",2001,,0
"KW","Kuwait","GT","Guatemala",2001,,
"LI","Liechtenstein","GT","Guatemala",2001,,
"LT","Lithuania","GT","Guatemala",2001,,
"LU","Luxembourg","GT","Guatemala",2001,,0
"LV","Latvia","GT","Guatemala",2001,,
"MT","Malta","GT","Guatemala",2001,,
