id,parent,year,purpose-code,purpose-name,total-purpose-value,bundle,total-bundle-value
undp,United Nations Development Programme,2014,15112,Decentralisation and support to subnational government,17910098.47,technical-ooperation,541285.96
undp,United Nations Development Programme,2014,15112,Decentralisation and support to subnational government,17910098.47,cash-grant,160813.16
undp,United Nations Development Programme,2014,15112,Decentralisation and support to subnational government,17910098.47,mixed-project-aid,17207999.35
undp,United Nations Development Programme,2014,15113,Anti-corruption organisations and institutions,6117494.11,mixed-project-aid,5975780.90
undp,United Nations Development Programme,2014,15113,Anti-corruption organisations and institutions,6117494.11,cash-grant,38635.98
undp,United Nations Development Programme,2014,15113,Anti-corruption organisations and institutions,6117494.11,technical-ooperation,103077.23
undp,United Nations Development Programme,2014,15130,Legal and judicial development,24806420.97,mixed-project-aid,24068480.93
undp,United Nations Development Programme,2014,15130,Legal and judicial development,24806420.97,technical-ooperation,223420.84
undp,United Nations Development Programme,2014,15130,Legal and judicial development,24806420.97,cash-grant,514519.20
undp,United Nations Development Programme,2014,15150,Democratic participation and civil society,17364576.47,mixed-project-aid,16270063.66
undp,United Nations Development Programme,2014,15150,Democratic participation and civil society,17364576.47,cash-grant,1024104.74
undp,United Nations Development Programme,2014,15150,Democratic participation and civil society,17364576.47,gpgs-nngos,0.00
undp,United Nations Development Programme,2014,15150,Democratic participation and civil society,17364576.47,technical-ooperation,70408.07
undp,United Nations Development Programme,2014,15151,Elections,10095499.36,mixed-project-aid,9817709.51
undp,United Nations Development Programme,2014,15151,Elections,10095499.36,cash-grant,277789.85
undp,United Nations Development Programme,2014,15152,Legislatures and political parties,10344006.27,cash-grant,2730328.27
undp,United Nations Development Programme,2014,15152,Legislatures and political parties,10344006.27,technical-ooperation,676.31
undp,United Nations Development Programme,2014,15152,Legislatures and political parties,10344006.27,mixed-project-aid,7613001.68
undp,United Nations Development Programme,2014,15153,Media and free flow of information,1015524.49,mixed-project-aid,1015524.49
undp,United Nations Development Programme,2014,15160,Human rights,10880403.63,technical-ooperation,57407.27
undp,United Nations Development Programme,2014,15160,Human rights,10880403.63,mixed-project-aid,10822996.35
undp,United Nations Development Programme,2014,15170,Women's equality organisations and institutions,7856310.90,technical-ooperation,10781.22
undp,United Nations Development Programme,2014,15170,Women's equality organisations and institutions,7856310.90,cash-grant,290064.07
undp,United Nations Development Programme,2014,15170,Women's equality organisations and institutions,7856310.90,mixed-project-aid,7555465.61
undp,United Nations Development Programme,2014,15210,Security system management and reform,9634713.51,technical-ooperation,351559.79
undp,United Nations Development Programme,2014,15210,Security system management and reform,9634713.51,mixed-project-aid,8713636.03
undp,United Nations Development Programme,2014,15210,Security system management and reform,9634713.51,cash-grant,569517.69
undp,United Nations Development Programme,2014,15220,"Civilian peace-building, conflict prevention and resolution",12962229.88,mixed-project-aid,12834036.62
undp,United Nations Development Programme,2014,15220,"Civilian peace-building, conflict prevention and resolution",12962229.88,cash-grant,128193.25
undp,United Nations Development Programme,2014,15230,Participation in international peacekeeping operations,1580674.92,mixed-project-aid,1580674.92
undp,United Nations Development Programme,2014,15240,Reintegration and SALW control,2131007.21,mixed-project-aid,2131007.21
undp,United Nations Development Programme,2014,15250,Removal of land mines and explosive remnants of war,2939765.04,mixed-project-aid,2939765.04
undp,United Nations Development Programme,2014,16010,Social/welfare services,6053709.94,cash-grant,14133.52
undp,United Nations Development Programme,2014,16010,Social/welfare services,6053709.94,mixed-project-aid,6039576.42
undp,United Nations Development Programme,2014,16020,Employment policy and administrative management,3665864.00,mixed-project-aid,3652365.64
undp,United Nations Development Programme,2014,16020,Employment policy and administrative management,3665864.00,technical-ooperation,13498.36
undp,United Nations Development Programme,2014,16030,Housing policy and administrative management,92147.82,mixed-project-aid,92147.82
undp,United Nations Development Programme,2014,16050,Multisector aid for basic social services,175740.84,mixed-project-aid,175740.84
undp,United Nations Development Programme,2014,16061,Culture and recreation,27170.24,mixed-project-aid,27170.24
undp,United Nations Development Programme,2014,16062,Statistical capacity building,2358935.97,mixed-project-aid,2358935.97
undp,United Nations Development Programme,2014,16063,Narcotics control,29828.39,mixed-project-aid,29828.39
undp,United Nations Development Programme,2014,16064,Social mitigation of HIV/AIDS,592852.07,mixed-project-aid,592852.07
undp,United Nations Development Programme,2014,21010,Transport policy & administrative management,29351.13,mixed-project-aid,29351.13
undp,United Nations Development Programme,2014,21050,Air transport,1151.63,mixed-project-aid,1151.63
undp,United Nations Development Programme,2014,22010,Communications policy & administrative management,809519.49,mixed-project-aid,809519.49
undp,United Nations Development Programme,2014,22030,Radio/television/print media,0.00,mixed-project-aid,0.00
undp,United Nations Development Programme,2014,22040,Information and communication technology (ICT),60500.54,mixed-project-aid,60500.54
undp,United Nations Development Programme,2014,23110,Energy policy and administrative management,8766228.26,technical-ooperation,2188.18
undp,United Nations Development Programme,2014,23110,Energy policy and administrative management,8766228.26,cash-grant,182457.33
undp,United Nations Development Programme,2014,23110,Energy policy and administrative management,8766228.26,mixed-project-aid,8581582.74
undp,United Nations Development Programme,2014,23210,"Energy generation, renewable sources - multiple technologies",2411074.72,mixed-project-aid,2411074.72
undp,United Nations Development Programme,2014,23220,Hydro-electric power plants,481557.92,mixed-project-aid,481557.92
undp,United Nations Development Programme,2014,23230,Solar energy,130696.55,mixed-project-aid,130696.55
undp,United Nations Development Programme,2014,23260,Geothermal energy,26486.58,mixed-project-aid,26486.58
undp,United Nations Development Programme,2014,23270,Biofuel-fired power plants,206688.48,mixed-project-aid,206688.48
undp,United Nations Development Programme,2014,24010,Financial policy & administrative management,521716.51,cash-grant,84946.29
undp,United Nations Development Programme,2014,24010,Financial policy & administrative management,521716.51,mixed-project-aid,436770.22
undp,United Nations Development Programme,2014,24020,Monetary institutions,38236.98,mixed-project-aid,38236.98
undp,United Nations Development Programme,2014,24040,Informal/semi-formal financial intermediaries,470941.34,mixed-project-aid,142372.34
undp,United Nations Development Programme,2014,24040,Informal/semi-formal financial intermediaries,470941.34,cash-grant,328569.00
undp,United Nations Development Programme,2014,25010,Business support services & institutions,10522493.02,mixed-project-aid,9461726.52
undp,United Nations Development Programme,2014,25010,Business support services & institutions,10522493.02,technical-ooperation,1060766.50
undp,United Nations Development Programme,2014,25020,Privatisation,413361.80,mixed-project-aid,413361.80
undp,United Nations Development Programme,2014,31110,Agricultural policy & administrative management,2063942.00,mixed-project-aid,2046190.40
undp,United Nations Development Programme,2014,31110,Agricultural policy & administrative management,2063942.00,technical-ooperation,17751.60
undp,United Nations Development Programme,2014,31130,Agricultural land resources,99421.46,mixed-project-aid,67678.69
undp,United Nations Development Programme,2014,31130,Agricultural land resources,99421.46,technical-ooperation,31742.77
undp,United Nations Development Programme,2014,31163,Livestock,9140.66,mixed-project-aid,9140.66
undp,United Nations Development Programme,2014,31181,Agricultural education/training,198.11,technical-ooperation,198.11
undp,United Nations Development Programme,2014,31210,Forestry policy & administrative management,1110083.06,mixed-project-aid,1110083.06
undp,United Nations Development Programme,2014,31220,Forestry development,451934.68,mixed-project-aid,451934.68
undp,United Nations Development Programme,2014,31261,Fuelwood/charcoal,0.00,mixed-project-aid,0.00
undp,United Nations Development Programme,2014,31310,Fishing policy and admin. management,473300.39,mixed-project-aid,473300.39
undp,United Nations Development Programme,2014,32110,Industrial policy & admin. mgmt,152856.58,mixed-project-aid,152856.58
undp,United Nations Development Programme,2014,32120,Industrial development,742132.67,mixed-project-aid,742132.67
undp,United Nations Development Programme,2014,32130,Small and medium-sized enterprises (SME) development,621065.29,technical-ooperation,83897.13
undp,United Nations Development Programme,2014,32130,Small and medium-sized enterprises (SME) development,621065.29,mixed-project-aid,537168.16
undp,United Nations Development Programme,2014,32161,Agro-industries,152314.74,mixed-project-aid,152314.74
undp,United Nations Development Programme,2014,32164,Chemicals,68245.15,mixed-project-aid,68245.15
undp,United Nations Development Programme,2014,32210,Mineral/mining policy & admin. mgmt,556383.07,mixed-project-aid,556383.07
undp,United Nations Development Programme,2014,32262,Oil and gas,20413.07,mixed-project-aid,20413.07
undp,United Nations Development Programme,2014,33110,Trade policy and admin. management,126687.61,mixed-project-aid,126687.61
undp,United Nations Development Programme,2014,33120,Trade facilitation,0.13,mixed-project-aid,0.13
undp,United Nations Development Programme,2014,33140,Multilateral trade negotiations,0.00,mixed-project-aid,0.00
undp,United Nations Development Programme,2014,33210,Tourism policy and admin. management,1324937.11,mixed-project-aid,1324937.11
undp,United Nations Development Programme,2014,41010,Environmental policy and admin. mgmt,35860487.18,mixed-project-aid,35219373.09
undp,United Nations Development Programme,2014,41010,Environmental policy and admin. mgmt,35860487.18,technical-ooperation,41389.78
undp,United Nations Development Programme,2014,41020,Biosphere protection,420256.96,mixed-project-aid,328793.03
undp,United Nations Development Programme,2014,41020,Biosphere protection,420256.96,cash-grant,91463.93
undp,United Nations Development Programme,2014,41030,Bio-diversity,1625136.08,mixed-project-aid,1625136.08
undp,United Nations Development Programme,2014,41040,Site preservation,624872.79,mixed-project-aid,624872.79
undp,United Nations Development Programme,2014,41050,Flood prevention/control,84381.92,mixed-project-aid,84381.92
undp,United Nations Development Programme,2014,41081,Environmental education/training,136525.97,mixed-project-aid,136525.97
undp,United Nations Development Programme,2014,41082,Environmental research,150270.49,mixed-project-aid,150270.49
