"id-from","entity-from-name","id-to","entity-to-name","year","value"
"islamic-dev-bank","Islamic Dev Bank","CI","Côte d'Ivoire",2008,150000
"KW","Kuwait","CI","Côte d'Ivoire",2008,60000
"ofid","OFID","CI","Côte d'Ivoire",2008,630000
"afdf","AfDF","CI","Côte d'Ivoire",2009,4440000
"badea","BADEA","CI","Côte d'Ivoire",2009,1150000
"DE","Germany","CI","Côte d'Ivoire",2009,750000
"DK","Denmark","CI","Côte d'Ivoire",2009,20000
"FR","France","CI","Côte d'Ivoire",2009,23130000
"GB","United Kingdom","CI","Côte d'Ivoire",2009,270000
"ida","IDA","CI","Côte d'Ivoire",2009,42700000
"ifad","IFAD","CI","Côte d'Ivoire",2009,870000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CI","Côte d'Ivoire",2009,10770000
"islamic-dev-bank","Islamic Dev Bank","CI","Côte d'Ivoire",2009,420000
"KW","Kuwait","CI","Côte d'Ivoire",2009,50000
"NL","Netherlands","CI","Côte d'Ivoire",2009,6130000
"ofid","OFID","CI","Côte d'Ivoire",2009,2370000
"US","USA","CI","Côte d'Ivoire",2009,1260000
"afdf","AfDF","CI","Côte d'Ivoire",2010,2240000
"badea","BADEA","CI","Côte d'Ivoire",2010,920000
"DE","Germany","CI","Côte d'Ivoire",2010,3830000
"ES","Spain","CI","Côte d'Ivoire",2010,12170000
"FR","France","CI","Côte d'Ivoire",2010,1190000
"GB","United Kingdom","CI","Côte d'Ivoire",2010,120000
"ida","IDA","CI","Côte d'Ivoire",2010,42170000
"ifad","IFAD","CI","Côte d'Ivoire",2010,430000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CI","Côte d'Ivoire",2010,10560000
"islamic-dev-bank","Islamic Dev Bank","CI","Côte d'Ivoire",2010,710000
"JP","Japan","CI","Côte d'Ivoire",2010,4040000
"KW","Kuwait","CI","Côte d'Ivoire",2010,5e+05
"ofid","OFID","CI","Côte d'Ivoire",2010,2040000
"afdf","AfDF","CI","Côte d'Ivoire",2011,2310000
"badea","BADEA","CI","Côte d'Ivoire",2011,930000
"ES","Spain","CI","Côte d'Ivoire",2011,3930000
"EU","European Union","CI","Côte d'Ivoire",2011,860000
"FR","France","CI","Côte d'Ivoire",2011,1060000
"GB","United Kingdom","CI","Côte d'Ivoire",2011,2810000
"ida","IDA","CI","Côte d'Ivoire",2011,47580000
"ifad","IFAD","CI","Côte d'Ivoire",2011,1400000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CI","Côte d'Ivoire",2011,18040000
"islamic-dev-bank","Islamic Dev Bank","CI","Côte d'Ivoire",2011,1390000
"KW","Kuwait","CI","Côte d'Ivoire",2011,9e+05
"ofid","OFID","CI","Côte d'Ivoire",2011,1130000
"afdf","AfDF","CI","Côte d'Ivoire",2012,2020000
"badea","BADEA","CI","Côte d'Ivoire",2012,1670000
"ES","Spain","CI","Côte d'Ivoire",2012,3960000
"EU","European Union","CI","Côte d'Ivoire",2012,870000
"FR","France","CI","Côte d'Ivoire",2012,169060000
"GB","United Kingdom","CI","Côte d'Ivoire",2012,2450000
"ida","IDA","CI","Côte d'Ivoire",2012,28840000
"ifad","IFAD","CI","Côte d'Ivoire",2012,450000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CI","Côte d'Ivoire",2012,1240000
"islamic-dev-bank","Islamic Dev Bank","CI","Côte d'Ivoire",2012,1830000
"KW","Kuwait","CI","Côte d'Ivoire",2012,910000
"ofid","OFID","CI","Côte d'Ivoire",2012,2030000
"US","USA","CI","Côte d'Ivoire",2012,560000
"badea","BADEA","CI","Côte d'Ivoire",2013,1690000
"DE","Germany","CI","Côte d'Ivoire",2013,380000
"ES","Spain","CI","Côte d'Ivoire",2013,3920000
"EU","European Union","CI","Côte d'Ivoire",2013,870000
"FR","France","CI","Côte d'Ivoire",2013,146650000
"GB","United Kingdom","CI","Côte d'Ivoire",2013,2830000
"ida","IDA","CI","Côte d'Ivoire",2013,2630000
"KW","Kuwait","CI","Côte d'Ivoire",2013,890000
"ofid","OFID","CI","Côte d'Ivoire",2013,1680000
"US","USA","CI","Côte d'Ivoire",2013,190000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","KH","Cambodia",2000,8400000
"US","USA","KH","Cambodia",2000,2900000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","KH","Cambodia",2001,16880000
"US","USA","KH","Cambodia",2001,2830000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","KH","Cambodia",2002,16520000
"JP","Japan","KH","Cambodia",2002,1130000
"US","USA","KH","Cambodia",2002,2790000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2003,1730000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","KH","Cambodia",2003,15650000
"JP","Japan","KH","Cambodia",2003,530000
"ofid","OFID","KH","Cambodia",2003,440000
"US","USA","KH","Cambodia",2003,2250000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2004,1690000
"ida","IDA","KH","Cambodia",2004,1620000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","KH","Cambodia",2004,12620000
"JP","Japan","KH","Cambodia",2004,1070000
"ofid","OFID","KH","Cambodia",2004,370000
"US","USA","KH","Cambodia",2004,1990000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2005,3040000
"ida","IDA","KH","Cambodia",2005,2640000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","KH","Cambodia",2005,10280000
"JP","Japan","KH","Cambodia",2005,1090000
"ofid","OFID","KH","Cambodia",2005,1260000
"US","USA","KH","Cambodia",2005,1930000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2006,4190000
"ida","IDA","KH","Cambodia",2006,4130000
"ifad","IFAD","KH","Cambodia",2006,90000
"JP","Japan","KH","Cambodia",2006,1090000
"ofid","OFID","KH","Cambodia",2006,1530000
"US","USA","KH","Cambodia",2006,1870000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2007,5120000
"FR","France","KH","Cambodia",2007,30000
"ida","IDA","KH","Cambodia",2007,5130000
"ifad","IFAD","KH","Cambodia",2007,170000
"JP","Japan","KH","Cambodia",2007,5530000
"ofid","OFID","KH","Cambodia",2007,1410000
"US","USA","KH","Cambodia",2007,1820000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2008,9370000
"FR","France","KH","Cambodia",2008,60000
"ida","IDA","KH","Cambodia",2008,5740000
"ifad","IFAD","KH","Cambodia",2008,160000
"ofid","OFID","KH","Cambodia",2008,2020000
"US","USA","KH","Cambodia",2008,1790000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2009,14630000
"FR","France","KH","Cambodia",2009,60000
"GB","United Kingdom","KH","Cambodia",2009,460000
"ida","IDA","KH","Cambodia",2009,6700000
"ifad","IFAD","KH","Cambodia",2009,170000
"JP","Japan","KH","Cambodia",2009,1100000
"ofid","OFID","KH","Cambodia",2009,2090000
"US","USA","KH","Cambodia",2009,1770000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2010,19160000
"FR","France","KH","Cambodia",2010,9e+05
"ida","IDA","KH","Cambodia",2010,8270000
"ifad","IFAD","KH","Cambodia",2010,480000
"JP","Japan","KH","Cambodia",2010,2260000
"ofid","OFID","KH","Cambodia",2010,2070000
"US","USA","KH","Cambodia",2010,1750000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2011,24840000
"DE","Germany","KH","Cambodia",2011,36700000
"FR","France","KH","Cambodia",2011,880000
"ida","IDA","KH","Cambodia",2011,9e+06
"ifad","IFAD","KH","Cambodia",2011,880000
"JP","Japan","KH","Cambodia",2011,2300000
"ofid","OFID","KH","Cambodia",2011,1940000
"US","USA","KH","Cambodia",2011,1720000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2012,28450000
"FR","France","KH","Cambodia",2012,2570000
"ida","IDA","KH","Cambodia",2012,9310000
"ifad","IFAD","KH","Cambodia",2012,830000
"JP","Japan","KH","Cambodia",2012,2320000
"KR","South Korea","KH","Cambodia",2012,1960000
"NO","Norway","KH","Cambodia",2012,3930000
"ofid","OFID","KH","Cambodia",2012,1710000
"US","USA","KH","Cambodia",2012,850000
"asdb-special-funds","AsDB Special Funds","KH","Cambodia",2013,33420000
"DE","Germany","KH","Cambodia",2013,2330000
"FR","France","KH","Cambodia",2013,3080000
"ida","IDA","KH","Cambodia",2013,10380000
"ifad","IFAD","KH","Cambodia",2013,830000
"JP","Japan","KH","Cambodia",2013,2340000
"KR","South Korea","KH","Cambodia",2013,3170000
"NO","Norway","KH","Cambodia",2013,3070000
"ofid","OFID","KH","Cambodia",2013,3110000
"afdf","AfDF","CM","Cameroon",2000,550000
"badea","BADEA","CM","Cameroon",2000,1730000
"DE","Germany","CM","Cameroon",2000,4740000
"ES","Spain","CM","Cameroon",2000,10990000
"EU","European Union","CM","Cameroon",2000,6820000
"FR","France","CM","Cameroon",2000,51330000
"ida","IDA","CM","Cameroon",2000,9920000
"ifad","IFAD","CM","Cameroon",2000,2e+06
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2000,210000
"IT","Italy","CM","Cameroon",2000,2620000
"JP","Japan","CM","Cameroon",2000,10000
"KW","Kuwait","CM","Cameroon",2000,4960000
"NL","Netherlands","CM","Cameroon",2000,760000
"ofid","OFID","CM","Cameroon",2000,380000
"afdf","AfDF","CM","Cameroon",2001,660000
"badea","BADEA","CM","Cameroon",2001,2460000
"DE","Germany","CM","Cameroon",2001,1780000
"ES","Spain","CM","Cameroon",2001,10780000
"EU","European Union","CM","Cameroon",2001,6930000
"FR","France","CM","Cameroon",2001,45570000
"ida","IDA","CM","Cameroon",2001,11340000
"ifad","IFAD","CM","Cameroon",2001,2120000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2001,1910000
"IT","Italy","CM","Cameroon",2001,3090000
"JP","Japan","CM","Cameroon",2001,380000
"KW","Kuwait","CM","Cameroon",2001,4880000
"ofid","OFID","CM","Cameroon",2001,390000
"afdf","AfDF","CM","Cameroon",2002,1140000
"ES","Spain","CM","Cameroon",2002,10290000
"EU","European Union","CM","Cameroon",2002,4660000
"FR","France","CM","Cameroon",2002,62720000
"ida","IDA","CM","Cameroon",2002,12020000
"ifad","IFAD","CM","Cameroon",2002,2520000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2002,2110000
"IT","Italy","CM","Cameroon",2002,2170000
"afdf","AfDF","CM","Cameroon",2003,1160000
"BE","Belgium","CM","Cameroon",2003,570000
"ES","Spain","CM","Cameroon",2003,9290000
"EU","European Union","CM","Cameroon",2003,1400000
"FR","France","CM","Cameroon",2003,120440000
"ida","IDA","CM","Cameroon",2003,9590000
"ifad","IFAD","CM","Cameroon",2003,1210000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2003,15090000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2003,670000
"afdf","AfDF","CM","Cameroon",2004,1240000
"BE","Belgium","CM","Cameroon",2004,180000
"DE","Germany","CM","Cameroon",2004,1150000
"ES","Spain","CM","Cameroon",2004,8520000
"EU","European Union","CM","Cameroon",2004,2420000
"FR","France","CM","Cameroon",2004,109120000
"ida","IDA","CM","Cameroon",2004,12290000
"ifad","IFAD","CM","Cameroon",2004,470000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2004,27910000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2004,5370000
"ofid","OFID","CM","Cameroon",2004,460000
"afdf","AfDF","CM","Cameroon",2005,1150000
"BE","Belgium","CM","Cameroon",2005,140000
"ES","Spain","CM","Cameroon",2005,8210000
"EU","European Union","CM","Cameroon",2005,3060000
"FR","France","CM","Cameroon",2005,145810000
"ida","IDA","CM","Cameroon",2005,14510000
"ifad","IFAD","CM","Cameroon",2005,180000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2005,45780000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2005,4160000
"ofid","OFID","CM","Cameroon",2005,890000
"afdf","AfDF","CM","Cameroon",2006,1230000
"BE","Belgium","CM","Cameroon",2006,10000
"ES","Spain","CM","Cameroon",2006,3970000
"EU","European Union","CM","Cameroon",2006,7750000
"FR","France","CM","Cameroon",2006,138390000
"ida","IDA","CM","Cameroon",2006,6530000
"ifad","IFAD","CM","Cameroon",2006,190000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2006,18960000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2006,3e+06
"ofid","OFID","CM","Cameroon",2006,870000
"afdf","AfDF","CM","Cameroon",2007,190000
"badea","BADEA","CM","Cameroon",2007,390000
"DE","Germany","CM","Cameroon",2007,2180000
"ES","Spain","CM","Cameroon",2007,2050000
"EU","European Union","CM","Cameroon",2007,7990000
"FR","France","CM","Cameroon",2007,121770000
"ida","IDA","CM","Cameroon",2007,50000
"ifad","IFAD","CM","Cameroon",2007,350000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2007,3590000
"ofid","OFID","CM","Cameroon",2007,1120000
"afdf","AfDF","CM","Cameroon",2008,1380000
"badea","BADEA","CM","Cameroon",2008,40000
"ES","Spain","CM","Cameroon",2008,4650000
"FR","France","CM","Cameroon",2008,111470000
"ida","IDA","CM","Cameroon",2008,740000
"ifad","IFAD","CM","Cameroon",2008,430000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2008,3180000
"ofid","OFID","CM","Cameroon",2008,1760000
"afdf","AfDF","CM","Cameroon",2009,190000
"badea","BADEA","CM","Cameroon",2009,640000
"DE","Germany","CM","Cameroon",2009,70000
"ES","Spain","CM","Cameroon",2009,10330000
"FR","France","CM","Cameroon",2009,109550000
"ida","IDA","CM","Cameroon",2009,1650000
"ifad","IFAD","CM","Cameroon",2009,510000
"KW","Kuwait","CM","Cameroon",2009,420000
"ofid","OFID","CM","Cameroon",2009,1490000
"afdf","AfDF","CM","Cameroon",2010,240000
"badea","BADEA","CM","Cameroon",2010,660000
"FR","France","CM","Cameroon",2010,98100000
"ida","IDA","CM","Cameroon",2010,1710000
"ifad","IFAD","CM","Cameroon",2010,640000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2010,2600000
"KW","Kuwait","CM","Cameroon",2010,830000
"ofid","OFID","CM","Cameroon",2010,2050000
"afdf","AfDF","CM","Cameroon",2011,420000
"badea","BADEA","CM","Cameroon",2011,1130000
"DE","Germany","CM","Cameroon",2011,160000
"EU","European Union","CM","Cameroon",2011,17860000
"FR","France","CM","Cameroon",2011,47920000
"ida","IDA","CM","Cameroon",2011,2660000
"ifad","IFAD","CM","Cameroon",2011,610000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2011,1230000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2011,1830000
"KW","Kuwait","CM","Cameroon",2011,1170000
"ofid","OFID","CM","Cameroon",2011,2080000
"afdf","AfDF","CM","Cameroon",2012,680000
"badea","BADEA","CM","Cameroon",2012,710000
"DE","Germany","CM","Cameroon",2012,150000
"ES","Spain","CM","Cameroon",2012,680000
"EU","European Union","CM","Cameroon",2012,14550000
"FR","France","CM","Cameroon",2012,61100000
"ida","IDA","CM","Cameroon",2012,3450000
"ifad","IFAD","CM","Cameroon",2012,170000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2012,2440000
"islamic-dev-bank","Islamic Dev Bank","CM","Cameroon",2012,5340000
"KW","Kuwait","CM","Cameroon",2012,1540000
"ofid","OFID","CM","Cameroon",2012,2250000
"afdf","AfDF","CM","Cameroon",2013,940000
"badea","BADEA","CM","Cameroon",2013,3460000
"DE","Germany","CM","Cameroon",2013,4e+05
"ES","Spain","CM","Cameroon",2013,2100000
"EU","European Union","CM","Cameroon",2013,6680000
"FR","France","CM","Cameroon",2013,9310000
"ida","IDA","CM","Cameroon",2013,4240000
"ifad","IFAD","CM","Cameroon",2013,590000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CM","Cameroon",2013,3620000
"KW","Kuwait","CM","Cameroon",2013,1500000
"ofid","OFID","CM","Cameroon",2013,3300000
"afdf","AfDF","CV","Cape Verde",2000,890000
"badea","BADEA","CV","Cape Verde",2000,3900000
"DE","Germany","CV","Cape Verde",2000,1460000
"ES","Spain","CV","Cape Verde",2000,110000
"EU","European Union","CV","Cape Verde",2000,1820000
"ida","IDA","CV","Cape Verde",2000,420000
"ifad","IFAD","CV","Cape Verde",2000,140000
"KW","Kuwait","CV","Cape Verde",2000,610000
"ofid","OFID","CV","Cape Verde",2000,590000
"AE","UAE","CV","Cape Verde",2001,20000
"afdf","AfDF","CV","Cape Verde",2001,820000
"badea","BADEA","CV","Cape Verde",2001,690000
"DE","Germany","CV","Cape Verde",2001,1450000
"DK","Denmark","CV","Cape Verde",2001,670000
"ES","Spain","CV","Cape Verde",2001,110000
"EU","European Union","CV","Cape Verde",2001,1820000
"ida","IDA","CV","Cape Verde",2001,430000
"ifad","IFAD","CV","Cape Verde",2001,620000
"KW","Kuwait","CV","Cape Verde",2001,520000
"ofid","OFID","CV","Cape Verde",2001,460000
"AE","UAE","CV","Cape Verde",2002,2e+05
"afdf","AfDF","CV","Cape Verde",2002,1960000
"DE","Germany","CV","Cape Verde",2002,1440000
"ES","Spain","CV","Cape Verde",2002,290000
"EU","European Union","CV","Cape Verde",2002,1790000
"ida","IDA","CV","Cape Verde",2002,490000
"ifad","IFAD","CV","Cape Verde",2002,380000
"KW","Kuwait","CV","Cape Verde",2002,2110000
"ofid","OFID","CV","Cape Verde",2002,2510000
"afdf","AfDF","CV","Cape Verde",2003,1680000
"DE","Germany","CV","Cape Verde",2003,1410000
"ES","Spain","CV","Cape Verde",2003,250000
"ida","IDA","CV","Cape Verde",2003,920000
"ifad","IFAD","CV","Cape Verde",2003,350000
"KW","Kuwait","CV","Cape Verde",2003,360000
"ofid","OFID","CV","Cape Verde",2003,1240000
"PT","Portugal","CV","Cape Verde",2003,2340000
"afdf","AfDF","CV","Cape Verde",2004,1720000
"badea","BADEA","CV","Cape Verde",2004,1940000
"DE","Germany","CV","Cape Verde",2004,1400000
"ES","Spain","CV","Cape Verde",2004,210000
"ida","IDA","CV","Cape Verde",2004,1330000
"ifad","IFAD","CV","Cape Verde",2004,330000
"KW","Kuwait","CV","Cape Verde",2004,340000
"ofid","OFID","CV","Cape Verde",2004,1130000
"PT","Portugal","CV","Cape Verde",2004,5280000
"afdf","AfDF","CV","Cape Verde",2005,1620000
"badea","BADEA","CV","Cape Verde",2005,2420000
"DE","Germany","CV","Cape Verde",2005,1390000
"ES","Spain","CV","Cape Verde",2005,2040000
"ida","IDA","CV","Cape Verde",2005,1710000
"ifad","IFAD","CV","Cape Verde",2005,330000
"KW","Kuwait","CV","Cape Verde",2005,330000
"nordic-dev-fund","Nordic Dev.Fund","CV","Cape Verde",2005,70000
"ofid","OFID","CV","Cape Verde",2005,1100000
"PT","Portugal","CV","Cape Verde",2005,6750000
"afdf","AfDF","CV","Cape Verde",2006,1700000
"badea","BADEA","CV","Cape Verde",2006,2420000
"DE","Germany","CV","Cape Verde",2006,1390000
"ES","Spain","CV","Cape Verde",2006,1040000
"FR","France","CV","Cape Verde",2006,240000
"ida","IDA","CV","Cape Verde",2006,1780000
"ifad","IFAD","CV","Cape Verde",2006,310000
"KW","Kuwait","CV","Cape Verde",2006,340000
"nordic-dev-fund","Nordic Dev.Fund","CV","Cape Verde",2006,60000
"ofid","OFID","CV","Cape Verde",2006,1080000
"PT","Portugal","CV","Cape Verde",2006,6540000
"afdf","AfDF","CV","Cape Verde",2007,1700000
"badea","BADEA","CV","Cape Verde",2007,2460000
"DE","Germany","CV","Cape Verde",2007,1360000
"ES","Spain","CV","Cape Verde",2007,180000
"EU","European Union","CV","Cape Verde",2007,1230000
"FR","France","CV","Cape Verde",2007,470000
"ida","IDA","CV","Cape Verde",2007,1890000
"ifad","IFAD","CV","Cape Verde",2007,3e+05
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CV","Cape Verde",2007,2e+05
"KW","Kuwait","CV","Cape Verde",2007,8e+05
"nordic-dev-fund","Nordic Dev.Fund","CV","Cape Verde",2007,40000
"ofid","OFID","CV","Cape Verde",2007,990000
"PT","Portugal","CV","Cape Verde",2007,6130000
"afdf","AfDF","CV","Cape Verde",2008,1070000
"badea","BADEA","CV","Cape Verde",2008,2060000
"DE","Germany","CV","Cape Verde",2008,1360000
"ES","Spain","CV","Cape Verde",2008,90000
"FR","France","CV","Cape Verde",2008,460000
"ida","IDA","CV","Cape Verde",2008,2600000
"ifad","IFAD","CV","Cape Verde",2008,290000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CV","Cape Verde",2008,790000
"KW","Kuwait","CV","Cape Verde",2008,8e+05
"nordic-dev-fund","Nordic Dev.Fund","CV","Cape Verde",2008,70000
"ofid","OFID","CV","Cape Verde",2008,980000
"PT","Portugal","CV","Cape Verde",2008,5900000
"afdf","AfDF","CV","Cape Verde",2009,2440000
"badea","BADEA","CV","Cape Verde",2009,2580000
"DE","Germany","CV","Cape Verde",2009,1340000
"ES","Spain","CV","Cape Verde",2009,90000
"FR","France","CV","Cape Verde",2009,450000
"ida","IDA","CV","Cape Verde",2009,3430000
"ifad","IFAD","CV","Cape Verde",2009,290000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CV","Cape Verde",2009,1590000
"KW","Kuwait","CV","Cape Verde",2009,780000
"nordic-dev-fund","Nordic Dev.Fund","CV","Cape Verde",2009,60000
"ofid","OFID","CV","Cape Verde",2009,2020000
"PT","Portugal","CV","Cape Verde",2009,5370000
"afdf","AfDF","CV","Cape Verde",2010,2740000
"badea","BADEA","CV","Cape Verde",2010,2170000
"DE","Germany","CV","Cape Verde",2010,1330000
"FR","France","CV","Cape Verde",2010,1050000
"ida","IDA","CV","Cape Verde",2010,3890000
"ifad","IFAD","CV","Cape Verde",2010,650000
"imf-concessional-trust-fund","IMF (Concessional Trust Funds)","CV","Cape Verde",2010,2350000
