country,sector,bundle,year,out-oda-gross-sector-bundle
NZ,J,B,2006,1911949
NZ,J,E,2006,826827
NZ,J,G,2006,1112868
NZ,K,B,2006,9399110
NZ,K,D,2006,24021997
NZ,K,E,2006,5398966
NZ,K,F,2006,39536650
NZ,K,G,2006,923488
NZ,L,B,2006,17274006
NZ,M,F,2006,8973
NZ,N,B,2006,5498309
NZ,N,C,2006,2684087
NZ,N,E,2006,11935311
NZ,N,G,2006,1406016
PT,A,E,2006,9186524
PT,A,F,2006,36020900
PT,A,G,2006,25947821
PT,B,E,2006,8914367
PT,B,G,2006,2363789
PT,C,E,2006,330967
PT,C,G,2006,345763
PT,D,E,2006,14088861
PT,D,G,2006,33951762
PT,E,E,2006,937145
PT,E,G,2006,20581311
PT,F,A,2006,21266122
PT,F,E,2006,2292312
PT,F,G,2006,4192685
PT,G,E,2006,360654
PT,G,G,2006,630630
PT,H,E,2006,570458
PT,H,G,2006,1104891
PT,I,E,2006,785272
PT,I,G,2006,1088030
PT,J,E,2006,340909
PT,J,G,2006,2056885
PT,K,B,2006,5853893
PT,K,D,2006,8102518
PT,K,E,2006,1682180
PT,K,F,2006,14214043
PT,K,G,2006,5952293
PT,L,B,2006,3198610
PT,M,F,2006,485148
PT,N,B,2006,272555
PT,N,E,2006,7068860
PT,N,G,2006,279107
SE,A,B,2006,63366035
SE,A,E,2006,72074567
SE,A,G,2006,11945693
SE,B,B,2006,85811186
SE,B,C,2006,89868
SE,B,E,2006,202942470
SE,B,G,2006,15337687
SE,C,B,2006,28517976
SE,C,E,2006,38707814
SE,C,G,2006,10517136
SE,D,B,2006,58383285
SE,D,E,2006,522259137
SE,D,F,2006,26648
SE,D,G,2006,40550421
SE,E,B,2006,13249008
SE,E,E,2006,80974454
SE,E,G,2006,11246796
SE,F,B,2006,12178796
SE,F,E,2006,84555114
SE,F,G,2006,17002404
SE,G,A,2006,494499
SE,G,B,2006,5296361
SE,G,E,2006,37180334
SE,G,G,2006,11718023
SE,H,B,2006,24985957
SE,H,C,2006,4944996
SE,H,E,2006,85658243
SE,H,G,2006,13096726
SE,I,B,2006,14074699
SE,I,E,2006,38416675
SE,I,G,2006,11433311
SE,J,B,2006,13623613
SE,J,E,2006,67022537
SE,J,G,2006,18060792
SE,K,A,2006,18802886
SE,K,B,2006,44980014
SE,K,D,2006,18416484
SE,K,E,2006,299017145
SE,K,F,2006,434593699
SE,K,G,2006,39488977
SE,L,B,2006,142086224
SE,M,F,2006,355339185
SE,N,B,2006,32525382
SE,N,C,2006,4707048
SE,N,E,2006,323693247
SE,N,G,2006,81172
US,A,B,2006,42156552
US,A,E,2006,205976
US,A,G,2006,445174211
US,B,B,2006,107001542
US,B,C,2006,76742909
US,B,E,2006,231084749
US,B,F,2006,413060681
US,B,G,2006,3140161498
US,C,B,2006,59539430
US,C,E,2006,862776346
US,C,G,2006,4025403
US,D,B,2006,505244087
US,D,E,2006,367171079
US,D,G,2006,2091005085
US,E,E,2006,689911
US,E,G,2006,1613097198
US,F,B,2006,575160975
US,F,E,2006,1313939384
US,F,G,2006,616645335
US,G,B,2006,589409907
US,G,E,2006,836087
US,G,G,2006,355105942
US,H,B,2006,3242470
US,H,C,2006,871301121
US,H,E,2006,2674374
US,H,G,2006,481357441
US,I,B,2006,356583
US,I,E,2006,700949580
US,I,G,2006,227142401
US,J,B,2006,2818336
US,J,G,2006,300070313
US,K,B,2006,234804510
US,K,C,2006,98970668
US,K,E,2006,14889010
US,K,F,2006,1742742882
US,K,G,2006,667995533
US,L,B,2006,417041789
US,M,F,2006,1999923544
US,N,B,2006,953547815
US,N,C,2006,1413403953
US,N,E,2006,963259724
US,N,G,2006,16369605
1,M,F,2007,188526475
2,A,A,2007,66086694
2,A,B,2007,17520861
2,A,E,2007,4392631
2,B,A,2007,73309673
2,B,B,2007,2513439
2,B,E,2007,9457019
2,C,A,2007,116638003
2,C,B,2007,30089555
2,C,E,2007,8851477
2,D,A,2007,12300814
2,D,B,2007,92166444
2,D,E,2007,7404593
2,E,A,2007,17515452
2,E,E,2007,3052503
2,E,G,2007,5707769
2,F,A,2007,142299634
2,F,B,2007,20534360
2,F,E,2007,7334587
2,G,A,2007,24592620
2,G,B,2007,2101128
2,G,E,2007,703488
2,H,A,2007,145641758
2,H,B,2007,15790031
2,H,C,2007,3380326
2,H,E,2007,4844374
2,I,A,2007,2338239
2,I,B,2007,1924825
2,I,E,2007,120511
2,J,A,2007,8393967
2,J,B,2007,2396505
2,J,E,2007,2612930
2,K,A,2007,67098718
2,K,B,2007,7493762
2,K,E,2007,9804635
2,K,G,2007,621108
2,L,B,2007,252959226
2,M,F,2007,15441876
2,N,A,2007,5012494
10,B,B,2007,769137573
10,B,C,2007,169106387
10,B,E,2007,47269907
10,K,F,2007,54972483
11,J,E,2007,206576989
12,B,B,2007,37230090
12,B,C,2007,5462964
12,B,E,2007,1678882934
12,B,G,2007,18040686
15,A,A,2007,603435618
15,A,B,2007,696756140
15,A,E,2007,4372116
15,A,G,2007,37203354
15,B,A,2007,623273302
15,B,B,2007,474037879
15,B,E,2007,20954927
15,B,G,2007,114565568
15,C,A,2007,574838076
15,C,B,2007,95976491
15,C,E,2007,3704269
15,C,G,2007,76250376
15,D,A,2007,403701555
15,D,B,2007,1196687813
15,D,E,2007,4665604
15,D,F,2007,1005837
15,D,G,2007,121035796
15,E,A,2007,441580652
15,E,B,2007,295489275
15,E,E,2007,2853825
15,E,G,2007,96474034
15,F,A,2007,1553519691
15,F,B,2007,421975994
15,F,E,2007,5381312
15,F,G,2007,127081778
15,G,A,2007,222385987
15,G,B,2007,359939070
15,G,E,2007,1355533
15,G,G,2007,26815702
15,H,A,2007,620393943
15,H,B,2007,197147640
15,H,E,2007,5579829
15,H,G,2007,66818489
15,I,A,2007,141954936
15,I,B,2007,246280191
15,I,E,2007,1243415
15,I,G,2007,23710059
15,J,A,2007,31170387
15,J,B,2007,1209390
15,J,E,2007,279080
15,M,F,2007,1639095911
21,L,B,2007,536933336
21,M,F,2007,20426695
27,B,E,2007,141940676
27,E,B,2007,64525898
28,A,E,2007,1353453
28,A,G,2007,829466
28,B,B,2007,1873618
28,B,E,2007,13801936
28,C,E,2007,919580
28,D,B,2007,897508
28,D,E,2007,274350371
28,E,E,2007,8434036
28,E,G,2007,882999
28,F,E,2007,6592415
28,G,E,2007,11901867
28,H,C,2007,721471
28,H,E,2007,403130
28,I,B,2007,-39
28,I,E,2007,4820473
28,J,B,2007,214753
28,J,E,2007,24828133
28,K,E,2007,94228019
28,N,E,2007,37105798
31,B,B,2007,6762720
31,B,E,2007,217814233
31,B,G,2007,6824318
33,A,E,2007,60378199
33,A,G,2007,6531815
33,B,B,2007,395475
33,B,C,2007,7647712
33,B,E,2007,145992009
33,C,E,2007,40870074
33,C,G,2007,5274900
33,D,B,2007,1782298
33,D,E,2007,46148215
33,D,G,2007,143168
33,E,B,2007,1123650
33,E,E,2007,106731345
33,H,C,2007,135404
33,J,E,2007,60381
33,K,E,2007,327860098
33,K,F,2007,257312581
33,L,B,2007,-2225
33,N,C,2007,4242646
33,N,E,2007,36625011
AT,A,B,2007,43619
AT,A,E,2007,2310744
AT,A,F,2007,87931228
AT,A,G,2007,36916472
AT,B,B,2007,2679377
AT,B,E,2007,4870233
AT,B,F,2007,858036
AT,B,G,2007,5895227
AT,C,B,2007,4371928
AT,C,E,2007,8072184
AT,C,F,2007,1200971
AT,C,G,2007,4931823
AT,D,B,2007,2777281
AT,D,E,2007,26750016
AT,D,F,2007,282746
AT,D,G,2007,20786322
AT,E,B,2007,629880
AT,E,E,2007,2819993
AT,E,G,2007,6670977
AT,F,B,2007,949019
AT,F,E,2007,3756450
AT,F,F,2007,551495
AT,F,G,2007,2287754
AT,G,B,2007,607392
AT,G,E,2007,3424301
AT,G,G,2007,4858157
AT,H,C,2007,1735704
AT,H,E,2007,947077
AT,H,G,2007,6816492
AT,I,B,2007,66761
AT,I,E,2007,1798236
AT,I,G,2007,7974509
AT,J,B,2007,2258100
AT,J,E,2007,1452630
AT,J,G,2007,2175754
AT,K,B,2007,4491682
AT,K,D,2007,1417790
AT,K,E,2007,5915952
AT,K,F,2007,114373428
AT,K,G,2007,10220728
AT,M,F,2007,968561070
AT,N,B,2007,739082
AT,N,C,2007,880305
AT,N,E,2007,13017584
AT,N,G,2007,604685
AU,A,A,2007,4579549
AU,A,B,2007,23885233
AU,A,E,2007,27711319
AU,A,G,2007,235011320
AU,B,B,2007,13075104
AU,B,C,2007,2202696
AU,B,E,2007,68593386
AU,B,G,2007,178153499
AU,C,B,2007,1204942
AU,C,E,2007,1842089
AU,C,G,2007,18573599
AU,D,B,2007,125281820
AU,D,E,2007,54789239
AU,D,G,2007,756186738
AU,E,B,2007,8276749
AU,E,C,2007,18162
AU,E,E,2007,1465714
AU,E,F,2007,-12599
AU,E,G,2007,47338155
AU,F,B,2007,99797012
AU,F,E,2007,-502315
AU,F,G,2007,21499537
AU,G,B,2007,9751276
AU,G,E,2007,1688297
AU,G,G,2007,28611762
AU,H,B,2007,6071303
AU,H,C,2007,57546198
AU,H,E,2007,20897900
AU,H,G,2007,117134112
AU,I,B,2007,3408437
AU,I,E,2007,1336912
AU,I,G,2007,11857162
AU,J,B,2007,78659987
AU,J,E,2007,2117915
AU,J,G,2007,26417349
AU,K,B,2007,53909322
AU,K,C,2007,592368
AU,K,D,2007,22230570
AU,K,E,2007,86740554
AU,K,F,2007,135574056
AU,K,G,2007,273610330
AU,L,B,2007,2632968
AU,M,F,2007,420079288
AU,N,B,2007,60401898
AU,N,C,2007,6824965
AU,N,E,2007,138201730
AU,N,G,2007,11088284
BE,A,B,2007,19917060
BE,A,E,2007,10843308
BE,A,F,2007,33681285
BE,A,G,2007,134820565
BE,B,A,2007,6470591
BE,B,B,2007,18067643
BE,B,C,2007,405714
BE,B,E,2007,26854221
BE,B,F,2007,1018458
BE,B,G,2007,98108509
BE,C,A,2007,21747114
BE,C,B,2007,2870096
BE,C,E,2007,4396156
BE,C,F,2007,4420553
BE,C,G,2007,19444633
BE,D,B,2007,16763512
BE,D,E,2007,17806548
BE,D,F,2007,291837
BE,D,G,2007,93710363
BE,E,B,2007,7925962
BE,E,E,2007,25604266
BE,E,G,2007,33636582
BE,F,A,2007,7824153
BE,F,B,2007,1410130
BE,F,E,2007,8408399
BE,F,F,2007,9702679
BE,F,G,2007,4729625
BE,G,B,2007,7575703
BE,G,E,2007,28717192
BE,G,G,2007,9353794
BE,H,B,2007,6572442
BE,H,E,2007,16265397
BE,H,G,2007,40756703
BE,I,B,2007,12348159
BE,I,E,2007,5247411
BE,I,F,2007,2532
BE,I,G,2007,7605488
BE,J,B,2007,2217901
BE,J,F,2007,88477
BE,J,G,2007,3594317
BE,K,B,2007,10335622
BE,K,D,2007,22963559
BE,K,E,2007,20597446
BE,K,F,2007,185992055
BE,K,G,2007,50336665
BE,L,B,2007,4334799
BE,M,F,2007,195775383
BE,N,B,2007,5198605
BE,N,C,2007,26581340
BE,N,E,2007,62989578
BE,N,G,2007,338431
CA,A,B,2007,88704563
CA,A,E,2007,41115042
CA,A,G,2007,177641968
CA,B,B,2007,77366419
CA,B,C,2007,63135365
CA,B,E,2007,139472707
CA,B,G,2007,206290640
CA,C,B,2007,6533437
CA,C,E,2007,4816452
CA,C,G,2007,34638142
CA,D,B,2007,114808547
CA,D,E,2007,68577527
CA,D,G,2007,305632035
CA,E,B,2007,66758306
CA,E,E,2007,6550524
CA,E,G,2007,29002456
CA,F,B,2007,9692
CA,F,E,2007,15919866
CA,F,G,2007,60182281
CA,G,B,2007,40429478
CA,G,C,2007,40559
CA,G,E,2007,6962597
CA,G,G,2007,35722986
CA,H,B,2007,38261167
CA,H,C,2007,39381498
CA,H,E,2007,25209981
CA,H,G,2007,93244142
CA,I,B,2007,8243531
CA,I,E,2007,10040801
CA,I,G,2007,36391545
CA,J,B,2007,1117624
CA,J,E,2007,3339676
CA,J,G,2007,25276496
CA,K,B,2007,25401060
CA,K,D,2007,23275284
CA,K,E,2007,17222620
CA,K,F,2007,291700758
CA,K,G,2007,35790943
CA,L,B,2007,37275670
CA,L,G,2007,21924285
CA,M,F,2007,32883389
CA,N,B,2007,54086116
CA,N,C,2007,141502628
CA,N,E,2007,56646198
CA,N,G,2007,68483642
CH,A,G,2007,58811200
CH,B,B,2007,15627897
CH,B,C,2007,19805
CH,B,E,2007,38703885
CH,B,G,2007,3369191
CH,C,E,2007,44892105
CH,C,G,2007,2066407
CH,D,B,2007,1847443
CH,D,E,2007,147742661
CH,D,G,2007,67682010
CH,E,B,2007,126537
CH,E,E,2007,15535470
CH,E,G,2007,371909
CH,F,B,2007,170550
CH,F,E,2007,30498771
CH,F,G,2007,2780517
CH,G,A,2007,32134953
CH,G,B,2007,2856440
CH,G,E,2007,22649062
CH,G,G,2007,30637412
CH,H,B,2007,2955469
CH,H,E,2007,57974954
CH,H,G,2007,25397671
CH,I,B,2007,6790097
CH,I,E,2007,20188738
CH,I,G,2007,15865567
CH,J,B,2007,3080906
CH,J,E,2007,19874046
CH,J,G,2007,2121424
CH,K,B,2007,10301230
CH,K,E,2007,186366223
CH,K,F,2007,355996524
CH,K,G,2007,22742590
CH,L,B,2007,44030552
CH,M,F,2007,84533467
CH,N,B,2007,12332427
CH,N,C,2007,48614501
CH,N,E,2007,242140530
CH,N,G,2007,2970873
DE,A,A,2007,11666257
DE,A,B,2007,8773061
DE,A,E,2007,43916449
DE,A,F,2007,953199133
DE,A,G,2007,379472585
DE,B,A,2007,42831881
DE,B,B,2007,11243563
DE,B,C,2007,72487
DE,B,E,2007,137204843
DE,B,G,2007,156580051
DE,C,A,2007,106657908
DE,C,B,2007,19144
DE,C,E,2007,176861532
DE,C,G,2007,128143680
DE,D,A,2007,2543630
DE,D,B,2007,13207667
DE,D,E,2007,93288150
DE,D,G,2007,724908478
DE,E,A,2007,18155757
DE,E,B,2007,1459530
DE,E,E,2007,21671384
DE,E,G,2007,231194246
DE,F,A,2007,455184957
DE,F,B,2007,1897803
DE,F,E,2007,117838851
DE,F,G,2007,57980293
DE,G,A,2007,461776743
DE,G,B,2007,16693128
DE,G,E,2007,16731698
DE,G,G,2007,180669616
DE,H,A,2007,32849523
DE,H,B,2007,5787434
DE,H,C,2007,54793281
DE,H,E,2007,36395679
DE,H,G,2007,145922272
DE,I,A,2007,57316250
DE,I,B,2007,3477205
DE,I,E,2007,4035428
DE,I,G,2007,80718336
DE,J,A,2007,7728821
DE,J,B,2007,6800822
DE,J,E,2007,34102641
DE,J,G,2007,136260369
DE,K,A,2007,18127264
DE,K,B,2007,46654166
DE,K,E,2007,66058798
DE,K,F,2007,297306067
DE,K,G,2007,356936125
DE,L,B,2007,72410941
DE,M,F,2007,2974910609
DE,N,B,2007,5503464
DE,N,C,2007,53756468
DE,N,E,2007,216796572
DE,N,G,2007,835590
DK,A,E,2007,73969476
DK,A,G,2007,11575052
DK,B,B,2007,17034637
DK,B,E,2007,60696332
DK,B,G,2007,6780107
DK,C,B,2007,18912561
DK,C,E,2007,77000547
DK,C,G,2007,2418783
DK,D,B,2007,18252787
DK,D,E,2007,170657966
DK,D,G,2007,7492040
DK,E,B,2007,133901
DK,E,E,2007,25692279
DK,E,G,2007,1809806
DK,F,B,2007,29559842
DK,F,E,2007,124916327
DK,F,G,2007,673008
DK,G,B,2007,9243265
DK,G,E,2007,16175762
DK,G,G,2007,775575
DK,H,B,2007,9869953
DK,H,C,2007,83882
DK,H,E,2007,80059643
DK,H,G,2007,5107900
DK,I,B,2007,783555
DK,I,E,2007,16058988
DK,I,G,2007,13116861
DK,J,B,2007,3997960
DK,J,E,2007,47246080
DK,J,G,2007,4368719
DK,K,B,2007,432843
DK,K,D,2007,115692914
DK,K,E,2007,64778954
DK,K,F,2007,193513800
DK,K,G,2007,938281
DK,L,B,2007,59546884
DK,M,F,2007,126515161
DK,N,B,2007,3848100
DK,N,C,2007,8096347
DK,N,E,2007,99334399
DK,N,G,2007,1403237
ES,A,A,2007,15550158
ES,A,B,2007,79217388
ES,A,E,2007,127481003
ES,A,G,2007,111879791
ES,B,A,2007,30032592
ES,B,B,2007,77675353
ES,B,E,2007,61743610
ES,B,G,2007,57580193
ES,C,A,2007,17857812
ES,C,B,2007,29711456
ES,C,E,2007,22171872
ES,C,G,2007,34033535
ES,D,A,2007,8984349
ES,D,B,2007,238577066
ES,D,E,2007,118851385
ES,D,G,2007,98728981
ES,E,A,2007,1719590
ES,E,B,2007,239980665
ES,E,E,2007,64788099
ES,E,G,2007,104642728
ES,F,A,2007,217076320
ES,F,B,2007,2899741
ES,F,E,2007,8920027
ES,F,G,2007,9463837
ES,G,B,2007,6300883
ES,G,E,2007,3038037
ES,G,G,2007,5683525
ES,H,A,2007,9688376
ES,H,B,2007,32589062
ES,H,C,2007,48016347
ES,H,E,2007,38906256
ES,H,G,2007,32465311
ES,I,A,2007,7351873
ES,I,B,2007,16296423
ES,I,E,2007,17036434
ES,I,G,2007,13421325
ES,J,A,2007,4765181
ES,J,B,2007,103469402
ES,J,E,2007,20314564
ES,J,G,2007,41214178
ES,K,A,2007,16664675
ES,K,B,2007,162858296
ES,K,C,2007,25686249
ES,K,D,2007,1308264
ES,K,E,2007,183106908
ES,K,F,2007,196763855
ES,K,G,2007,120451344
ES,L,B,2007,27656118
ES,L,G,2007,428245
ES,M,F,2007,290010963
ES,N,A,2007,1554015
ES,N,B,2007,18532559
ES,N,C,2007,27745424
ES,N,E,2007,104181629
ES,N,G,2007,55465839
EU,A,B,2007,352068127
EU,A,E,2007,112082443
EU,A,G,2007,282268082
EU,B,B,2007,201821844
EU,B,C,2007,2539696
EU,B,E,2007,429849271
EU,B,G,2007,28548975
EU,C,B,2007,116444288
EU,C,E,2007,225243001
EU,C,G,2007,11346407
EU,D,B,2007,311021562
EU,D,E,2007,1147278738
EU,D,G,2007,289804679
EU,E,B,2007,278594657
EU,E,E,2007,627651057
EU,E,G,2007,42637066
EU,F,B,2007,335987527
EU,F,E,2007,961796839
EU,F,G,2007,25974155
EU,G,B,2007,108485847
EU,G,E,2007,97608438
EU,G,G,2007,9308841
EU,H,B,2007,26150666
EU,H,C,2007,324712938
EU,H,E,2007,325695718
EU,H,G,2007,31366666
EU,I,A,2007,19831277
EU,I,B,2007,99806008
EU,I,E,2007,392451230
EU,I,G,2007,98723186
EU,J,B,2007,17437303
EU,J,E,2007,195205301
EU,J,G,2007,12446875
EU,K,A,2007,175359009
EU,K,B,2007,134243987
EU,K,D,2007,424245
EU,K,E,2007,458018939
EU,K,F,2007,708936057
EU,K,G,2007,68761750
EU,L,B,2007,831826815
EU,M,F,2007,31187032
EU,N,B,2007,106232218
EU,N,C,2007,596309569
EU,N,E,2007,789346720
EU,N,G,2007,4301784
FI,A,B,2007,13286147
FI,A,E,2007,4582850
FI,A,G,2007,23342136
FI,B,B,2007,13483906
FI,B,E,2007,10180414
FI,B,F,2007,3111467
FI,B,G,2007,15173362
FI,C,E,2007,17042105
FI,C,F,2007,356700
FI,C,G,2007,8463904
FI,D,B,2007,18834037
FI,D,E,2007,12600489
FI,D,G,2007,77019028
FI,E,B,2007,28501
FI,E,E,2007,2909930
FI,E,G,2007,16482219
FI,F,A,2007,716806
FI,F,B,2007,306388
FI,F,E,2007,5900808
FI,F,F,2007,869547
FI,F,G,2007,5573772
FI,G,A,2007,4868015
FI,G,E,2007,427518
FI,G,G,2007,3542315
FI,H,A,2007,1603196
FI,H,B,2007,6818791
FI,H,E,2007,4430622
FI,H,F,2007,572832
FI,H,G,2007,11817618
FI,I,A,2007,263636
FI,I,B,2007,660274
FI,I,E,2007,611342
FI,I,G,2007,8595399
FI,J,B,2007,285012
FI,J,E,2007,1502506
FI,J,F,2007,66681
FI,J,G,2007,24155481
FI,K,A,2007,2064037
FI,K,B,2007,13709747
FI,K,D,2007,7338623
FI,K,E,2007,7112446
FI,K,F,2007,72506465
FI,K,G,2007,43063684
FI,L,B,2007,29285047
FI,M,F,2007,2693369
FI,N,B,2007,17100757
FI,N,C,2007,14851295
FI,N,E,2007,61658065
FI,N,G,2007,16136771
FR,A,A,2007,19572462
FR,A,B,2007,3502636
FR,A,E,2007,103848797
FR,A,F,2007,1212112273
FR,A,G,2007,590893273
FR,B,A,2007,4119649
FR,B,B,2007,1869438
FR,B,E,2007,36868763
FR,B,G,2007,55665690
FR,C,A,2007,95883940
FR,C,B,2007,6517630
FR,C,E,2007,51668161
FR,C,G,2007,7489156
FR,D,A,2007,2514464
FR,D,B,2007,3008496
FR,D,E,2007,35182868
FR,D,G,2007,65199059
FR,E,A,2007,55339999
FR,E,B,2007,122053156
FR,E,E,2007,37145227
FR,E,G,2007,229635347
FR,F,A,2007,237036100
FR,F,B,2007,6891827
FR,F,E,2007,36746473
FR,F,G,2007,13142583
FR,G,A,2007,113795689
FR,G,B,2007,3428511
FR,G,E,2007,14499094
FR,H,A,2007,44133099
FR,H,B,2007,2096911
FR,H,C,2007,41902313
FR,H,E,2007,38970075
FR,H,G,2007,530837514
FR,I,A,2007,8460524
FR,I,B,2007,84789
FR,I,E,2007,3565667
FR,J,A,2007,117129526
FR,J,B,2007,15515349
FR,J,E,2007,39882905
FR,J,G,2007,3860280
FR,K,A,2007,121905931
FR,K,B,2007,19720666
FR,K,D,2007,84675526
FR,K,E,2007,181036281
FR,K,F,2007,735324208
FR,K,G,2007,206713745
FR,L,B,2007,301673601
FR,M,F,2007,1918987508
FR,N,A,2007,59839922
FR,N,B,2007,333330
FR,N,C,2007,348234
FR,N,E,2007,34567323
GB,A,B,2007,361782350
GB,A,E,2007,201516721
GB,A,F,2007,796616
GB,A,G,2007,101799324
GB,B,A,2007,-922111
GB,B,B,2007,218968577
GB,B,C,2007,60420569
GB,B,E,2007,469441579
GB,B,G,2007,236993538
GB,C,B,2007,30245816
GB,C,E,2007,70858221
GB,C,G,2007,24897538
GB,D,B,2007,408385008
GB,D,E,2007,497970787
GB,D,G,2007,266521616
GB,E,B,2007,9051895
GB,E,C,2007,896366
GB,E,E,2007,127503368
GB,E,G,2007,58491656
GB,F,B,2007,592321
GB,F,E,2007,34091127
GB,F,F,2007,14873009
GB,F,G,2007,56335010
GB,G,A,2007,705412827
GB,G,B,2007,132479313
GB,G,E,2007,35811014
GB,G,G,2007,31889412
GB,H,A,2007,-566659
GB,H,B,2007,7117787
GB,H,C,2007,84831478
GB,H,E,2007,71094932
GB,H,F,2007,1171570
GB,H,G,2007,29522388
GB,I,A,2007,-3706431
GB,I,B,2007,43699196
GB,I,E,2007,42879495
GB,I,F,2007,2785482
GB,I,G,2007,39443273
GB,J,B,2007,3980817
GB,J,E,2007,37213900
GB,J,G,2007,56916362
GB,K,B,2007,9014981
GB,K,D,2007,92856436
GB,K,E,2007,99870570
GB,K,F,2007,505979984
GB,K,G,2007,53526119
GB,L,B,2007,617960054
GB,M,F,2007,111290790
GB,N,B,2007,187186260
GB,N,C,2007,31830529
GB,N,E,2007,249120043
GB,N,G,2007,58789258
GR,A,B,2007,955726
GR,A,E,2007,2970255
GR,A,F,2007,48241919
GR,A,G,2007,9855250
GR,B,B,2007,181468
GR,B,C,2007,57232
GR,B,E,2007,31499876
GR,B,G,2007,2921296
GR,C,B,2007,1270282
GR,C,E,2007,588601
GR,C,G,2007,985194
GR,D,B,2007,6017467
GR,D,G,2007,55644610
GR,E,B,2007,3843204
GR,E,E,2007,794750
GR,E,G,2007,4508595
GR,F,B,2007,291397
GR,F,E,2007,1008548
GR,F,G,2007,855905
GR,G,B,2007,239189
GR,G,G,2007,5796103
GR,H,B,2007,2765739
GR,H,C,2007,739834
GR,H,E,2007,2456712
GR,H,G,2007,1514567
GR,I,B,2007,418774
GR,I,E,2007,62816
GR,I,G,2007,179094
GR,J,B,2007,9929183
GR,J,E,2007,2639004
GR,J,G,2007,1794657
GR,K,B,2007,97714
GR,K,E,2007,41877
GR,K,F,2007,29050325
GR,K,G,2007,9566496
GR,N,B,2007,383876
GR,N,C,2007,6395696
GR,N,E,2007,6020951
GR,N,G,2007,118987
IE,A,B,2007,49613259
IE,A,E,2007,19740018
IE,A,G,2007,14167627
IE,B,B,2007,79814962
IE,B,E,2007,72653064
IE,B,G,2007,4957661
IE,C,B,2007,8049213
IE,C,E,2007,9840723
IE,C,G,2007,90628
IE,D,B,2007,25454769
IE,D,E,2007,74000170
IE,D,G,2007,6255502
IE,E,B,2007,4129788
IE,E,E,2007,22217691
IE,E,G,2007,456598
IE,F,B,2007,1049463
IE,F,E,2007,629095
IE,F,G,2007,110936
IE,G,B,2007,381879
IE,G,E,2007,1646565
IE,G,G,2007,451839
IE,H,B,2007,6801013
IE,H,C,2007,11579851
IE,H,E,2007,20663420
IE,H,G,2007,1923450
IE,I,B,2007,22400
IE,I,E,2007,2435322
IE,I,G,2007,240487
IE,J,B,2007,18184
IE,J,E,2007,1125804
IE,J,G,2007,269691
IE,K,B,2007,22625462
IE,K,D,2007,171407
IE,K,E,2007,7284207
IE,K,F,2007,52325357
IE,K,G,2007,1404700
IE,L,B,2007,25094999
IE,L,G,2007,65015
IE,M,F,2007,372006
IE,N,B,2007,30744191
IE,N,C,2007,6680820
IE,N,E,2007,131285719
IE,N,G,2007,4680023
IT,A,A,2007,1370366
IT,A,B,2007,8226274
IT,A,E,2007,13898294
IT,A,G,2007,26892248
IT,B,A,2007,36108596
IT,B,B,2007,36334602
IT,B,E,2007,21895488
IT,B,G,2007,14536095
IT,C,A,2007,17278593
IT,C,B,2007,8475503
IT,C,E,2007,6390856
IT,C,G,2007,13946831
IT,D,B,2007,33574468
IT,D,E,2007,18901229
IT,D,G,2007,39740757
IT,E,A,2007,34816218
IT,E,B,2007,7171759
IT,E,E,2007,14481540
IT,E,G,2007,2659424
IT,F,A,2007,174640939
IT,F,B,2007,1451836
IT,F,E,2007,52004557
IT,F,G,2007,4687138
IT,G,B,2007,613284
IT,G,E,2007,3093626
IT,G,G,2007,150885
IT,H,B,2007,14303291
IT,H,C,2007,16408409
IT,H,E,2007,14144006
IT,H,G,2007,8999181
IT,I,A,2007,57465873
IT,I,B,2007,4410384
IT,I,E,2007,4389775
IT,I,G,2007,895358
IT,J,A,2007,22282380
IT,J,B,2007,4851606
IT,J,E,2007,5193803
IT,J,G,2007,8324969
IT,K,A,2007,121160
IT,K,B,2007,17569977
IT,K,C,2007,15040
IT,K,D,2007,23396499
IT,K,E,2007,22165913
IT,K,F,2007,94868227
IT,K,G,2007,6852385
IT,L,B,2007,13327582
IT,M,F,2007,579660233
IT,N,B,2007,116049
IT,N,C,2007,3217714
IT,N,E,2007,81155785
IT,N,G,2007,7822
JP,A,A,2007,160315017
JP,A,B,2007,39499498
JP,A,E,2007,123151708
JP,A,G,2007,696885298
JP,B,A,2007,85081123
JP,B,B,2007,3386342
JP,B,E,2007,281071939
JP,B,G,2007,177335114
JP,C,A,2007,733782373
JP,C,B,2007,4802726
JP,C,E,2007,148076264
JP,C,G,2007,97878117
JP,D,A,2007,44126047
JP,D,B,2007,250799650
JP,D,E,2007,74821552
JP,D,G,2007,76716624
JP,E,A,2007,15272319
JP,E,E,2007,26740528
JP,E,G,2007,184097056
JP,F,A,2007,3441977175
JP,F,B,2007,25770728
JP,F,E,2007,286291546
JP,F,G,2007,157542906
JP,G,A,2007,132152647
JP,G,G,2007,54470101
JP,H,A,2007,528161244
JP,H,C,2007,180251761
JP,H,E,2007,149745797
JP,H,G,2007,263912994
JP,I,A,2007,55215894
JP,I,E,2007,11667111
JP,I,G,2007,222674889
JP,J,A,2007,378244364
JP,J,E,2007,19865366
JP,J,G,2007,63665361
JP,K,A,2007,1336967011
JP,K,B,2007,153056983
JP,K,D,2007,159204393
JP,K,E,2007,42289312
JP,K,F,2007,925453421
JP,K,G,2007,541153699
