country,sector,bundle,year,in-oda-gross-sector-bundle
BF,C,G,2006,3713378
BF,D,A,2006,6676173
BF,D,B,2006,27291665
BF,D,E,2006,15795648
BF,D,G,2006,11003904
BF,E,A,2006,4974269
BF,E,B,2006,8038431
BF,E,E,2006,14094612
BF,E,G,2006,5468276
BF,F,A,2006,16196038
BF,F,B,2006,48846822
BF,F,E,2006,17965747
BF,F,G,2006,21374890
BF,G,A,2006,114008
BF,G,B,2006,5280821
BF,G,E,2006,3154596
BF,G,G,2006,858436
BF,H,A,2006,16521519
BF,H,B,2006,11652610
BF,H,C,2006,30477284
BF,H,E,2006,17836105
BF,H,G,2006,20130631
BF,I,A,2006,550386
BF,I,B,2006,10461587
BF,I,E,2006,1939307
BF,I,G,2006,4384477
BF,J,A,2006,1974506
BF,J,B,2006,16975
BF,J,E,2006,14328291
BF,J,G,2006,964166
BF,K,A,2006,8863591
BF,K,B,2006,1844081
BF,K,D,2006,3442064
BF,K,E,2006,29644525
BF,K,F,2006,2688983
BF,K,G,2006,13268259
BF,L,B,2006,154259015
BF,M,F,2006,1419914003
BF,N,C,2006,3709580
BF,N,E,2006,498955
BI,A,A,2006,3309462
BI,A,B,2006,1929862
BI,A,E,2006,3701447
BI,A,F,2006,2140234
BI,A,G,2006,22846063
BI,B,A,2006,6402315
BI,B,B,2006,3354785
BI,B,C,2006,547293
BI,B,E,2006,22229511
BI,B,G,2006,14574158
BI,C,A,2006,824786
BI,C,B,2006,550096
BI,C,E,2006,2319878
BI,C,G,2006,3714096
BI,D,A,2006,3070350
BI,D,B,2006,18076854
BI,D,E,2006,8598620
BI,D,G,2006,19017112
BI,E,A,2006,5845798
BI,E,B,2006,15777793
BI,E,E,2006,721074
BI,E,G,2006,4642285
BI,F,A,2006,10721131
BI,F,B,2006,550096
BI,F,E,2006,232973
BI,F,G,2006,6165636
BI,G,B,2006,10952323
BI,G,E,2006,1231876
BI,G,G,2006,347243
BI,H,A,2006,2201595
BI,H,B,2006,12315416
BI,H,C,2006,19098648
BI,H,E,2006,1089117
BI,H,G,2006,13240431
BI,I,A,2006,1611033
BI,I,B,2006,1691413
BI,I,G,2006,73888
BI,J,A,2006,1643911
BI,J,B,2006,83746
BI,J,E,2006,1604596
BI,J,G,2006,4526857
BI,K,A,2006,431279
BI,K,B,2006,4046609
BI,K,D,2006,1474043
BI,K,E,2006,7065630
BI,K,F,2006,3432883
BI,K,G,2006,2275496
BI,L,B,2006,56839804
BI,M,F,2006,50434976
BI,N,B,2006,6199478
BI,N,C,2006,36407763
BI,N,E,2006,87444954
BI,N,G,2006,4330235
BJ,A,A,2006,1622537
BJ,A,E,2006,10027855
BJ,A,F,2006,19736435
BJ,A,G,2006,16081404
BJ,B,A,2006,8511961
BJ,B,B,2006,398923
BJ,B,C,2006,828422
BJ,B,E,2006,34181522
BJ,B,G,2006,12565903
BJ,C,A,2006,4669866
BJ,C,B,2006,9767518
BJ,C,E,2006,20509815
BJ,C,G,2006,6796360
BJ,D,A,2006,2297261
BJ,D,B,2006,666405
BJ,D,E,2006,25793159
BJ,D,G,2006,12852631
BJ,E,A,2006,2511798
BJ,E,B,2006,236961
BJ,E,E,2006,4484394
BJ,E,G,2006,2450285
BJ,F,A,2006,14350809
BJ,F,B,2006,1061771
BJ,F,E,2006,14887840
BJ,F,G,2006,141557
BJ,G,A,2006,2910057
BJ,G,B,2006,108525
BJ,G,E,2006,1424224
BJ,G,G,2006,46436
BJ,H,A,2006,18514139
BJ,H,B,2006,1642385
BJ,H,C,2006,6383656
BJ,H,E,2006,10057885
BJ,H,G,2006,4471625
BJ,I,A,2006,1996928
BJ,I,B,2006,521490
BJ,I,E,2006,2960242
BJ,I,G,2006,2056034
BJ,J,E,2006,6563607
BJ,J,G,2006,956415
BJ,K,A,2006,1811623
BJ,K,B,2006,6254823
BJ,K,D,2006,2718996
BJ,K,E,2006,17106843
BJ,K,F,2006,1745993
BJ,K,G,2006,10937841
BJ,L,B,2006,41836786
BJ,M,F,2006,1178045866
BJ,N,A,2006,103932
BJ,N,B,2006,22148
BJ,N,C,2006,561049
BJ,N,E,2006,1276538
BO,A,A,2006,1427881
BO,A,B,2006,22757196
BO,A,E,2006,10790906
BO,A,F,2006,3852283
BO,A,G,2006,19320824
BO,B,A,2006,8432201
BO,B,B,2006,11428845
BO,B,E,2006,31428068
BO,B,G,2006,26771972
BO,C,A,2006,777632
BO,C,B,2006,19138609
BO,C,E,2006,15517469
BO,C,G,2006,2832813
BO,D,A,2006,2145654
BO,D,B,2006,7033078
BO,D,E,2006,31630704
BO,D,G,2006,48299508
BO,E,A,2006,3154055
BO,E,B,2006,2116397
BO,E,E,2006,11180907
BO,E,G,2006,95637073
BO,F,A,2006,19332841
BO,F,B,2006,83470
BO,F,E,2006,1412884
BO,F,G,2006,2554139
BO,G,A,2006,113447
BO,G,B,2006,666902
BO,G,E,2006,3432262
BO,G,G,2006,3780619
BO,H,A,2006,5029841
BO,H,B,2006,6850508
BO,H,C,2006,49513677
BO,H,E,2006,27574654
BO,H,G,2006,64841885
BO,I,A,2006,4166150
BO,I,B,2006,1173289
BO,I,E,2006,9609488
BO,I,G,2006,7548129
BO,J,B,2006,1848257
BO,J,E,2006,10864050
BO,J,G,2006,13967343
BO,K,B,2006,4524465
BO,K,D,2006,5525931
BO,K,E,2006,17706191
BO,K,F,2006,2516870
BO,K,G,2006,8010899
BO,L,B,2006,10875576
BO,M,F,2006,2131419358
BO,N,B,2006,204840
BO,N,C,2006,1296477
BO,N,E,2006,3815601
BO,N,G,2006,397254
BR,A,B,2006,1983541
BR,A,E,2006,3881573
BR,A,F,2006,33643922
BR,A,G,2006,31025981
BR,B,B,2006,99161
BR,B,E,2006,10170347
BR,B,G,2006,15039835
BR,C,A,2006,15018185
BR,C,E,2006,559889
BR,C,G,2006,4288094
BR,D,B,2006,325551
BR,D,E,2006,8867860
BR,D,G,2006,22592242
BR,E,B,2006,2657735
BR,E,E,2006,5458396
BR,E,G,2006,34848713
BR,F,E,2006,499859
BR,F,G,2006,7088044
BR,G,E,2006,429947
BR,G,G,2006,4311861
BR,H,B,2006,539592
BR,H,C,2006,20415
BR,H,E,2006,8511972
BR,H,G,2006,13108514
BR,I,B,2006,489969
BR,I,E,2006,2641138
BR,I,G,2006,7358343
BR,J,B,2006,903656
BR,J,E,2006,38287417
BR,J,G,2006,25461240
BR,K,A,2006,60875006
BR,K,B,2006,2523041
BR,K,D,2006,6510846
BR,K,E,2006,10786330
BR,K,F,2006,5723668
BR,K,G,2006,14764985
BR,L,B,2006,40710
BR,N,C,2006,807206
BR,N,E,2006,2010459
BR,N,G,2006,1062310
BT,A,A,2006,8442514
BT,A,B,2006,2687405
BT,A,E,2006,5558019
BT,A,F,2006,216823
BT,A,G,2006,10116515
BT,B,B,2006,3624080
BT,B,E,2006,5970508
BT,B,G,2006,1442418
BT,C,A,2006,688079
BT,C,E,2006,1946452
BT,C,G,2006,101658
BT,D,A,2006,240875
BT,D,B,2006,7597763
BT,D,E,2006,2420117
BT,D,G,2006,236363
BT,E,A,2006,181977
BT,E,E,2006,1430791
BT,E,G,2006,3104052
BT,F,A,2006,2101345
BT,F,B,2006,744232
BT,F,E,2006,15470002
BT,F,G,2006,4731501
BT,G,B,2006,3296549
BT,G,E,2006,321560
BT,G,G,2006,89288
BT,H,A,2006,132183
BT,H,E,2006,2523215
BT,H,G,2006,3174777
BT,I,A,2006,97380
BT,I,B,2006,3851947
BT,I,E,2006,751786
BT,I,G,2006,1001088
BT,J,B,2006,879163
BT,J,E,2006,1681692
BT,J,G,2006,857418
BT,K,B,2006,104686
BT,K,D,2006,1524776
BT,K,E,2006,2016119
BT,K,F,2006,335172
BT,K,G,2006,2069984
BT,N,C,2006,313274
BT,N,E,2006,40723
BW,A,B,2006,22916557
BW,A,E,2006,284186
BW,A,F,2006,89201
BW,A,G,2006,4294428
BW,B,B,2006,8223
BW,B,E,2006,5830425
BW,B,G,2006,28612637
BW,C,G,2006,194568
BW,D,B,2006,21324
BW,D,E,2006,626615
BW,D,G,2006,1528771
BW,E,B,2006,399640
BW,E,E,2006,1013700
BW,E,G,2006,808791
BW,F,E,2006,1383660
BW,F,G,2006,421956
BW,G,G,2006,271335
BW,H,E,2006,244841
BW,H,G,2006,503596
BW,I,E,2006,7264102
BW,I,G,2006,1154721
BW,J,E,2006,4836548
BW,J,G,2006,127723
BW,K,B,2006,526155
BW,K,D,2006,627859
BW,K,E,2006,948516
BW,K,F,2006,301464
BW,K,G,2006,2143696
BW,M,F,2006,6186987
BY,A,B,2006,32455
BY,A,E,2006,64116
BY,A,F,2006,16329147
BY,A,G,2006,3304861
BY,B,B,2006,24908
BY,B,E,2006,5237549
BY,B,G,2006,634781
BY,C,G,2006,75150
BY,D,B,2006,570319
BY,D,E,2006,17113244
BY,D,G,2006,10996055
BY,E,B,2006,7128
BY,E,E,2006,667011
BY,E,G,2006,2501157
BY,F,E,2006,283413
BY,G,E,2006,914544
BY,G,G,2006,384241
BY,H,E,2006,7997
BY,H,G,2006,405979
BY,I,E,2006,0
BY,I,G,2006,266037
BY,J,E,2006,380384
BY,J,G,2006,8241
BY,K,D,2006,8641
BY,K,E,2006,1571790
BY,K,F,2006,402831
BY,K,G,2006,1230347
BY,L,B,2006,984
BY,N,B,2006,65418
BY,N,E,2006,4158930
BY,N,G,2006,388001
BZ,A,E,2006,388625
BZ,A,F,2006,34480
BZ,A,G,2006,642180
BZ,B,B,2006,26881
BZ,B,E,2006,530014
BZ,B,G,2006,441888
BZ,D,B,2006,100354
BZ,D,E,2006,456096
BZ,D,G,2006,499951
BZ,E,B,2006,243
BZ,E,E,2006,147507
BZ,E,G,2006,1400707
BZ,F,G,2006,223720
BZ,G,G,2006,26238
BZ,H,E,2006,2848683
BZ,H,G,2006,169896
BZ,I,G,2006,16312
BZ,J,E,2006,83875
BZ,J,G,2006,161680
BZ,K,E,2006,645191
BZ,K,G,2006,1513275
BZ,N,E,2006,693966
CD,A,B,2006,9646914
CD,A,E,2006,8354905
CD,A,F,2006,6051279
CD,A,G,2006,26436685
CD,B,A,2006,21184638
CD,B,B,2006,31219243
CD,B,C,2006,6775
CD,B,E,2006,67038679
CD,B,G,2006,72990294
CD,C,A,2006,24777352
CD,C,B,2006,8671420
CD,C,E,2006,2364128
CD,C,G,2006,4270577
CD,D,B,2006,45832206
CD,D,E,2006,166995223
CD,D,G,2006,92493496
CD,E,A,2006,10538564
CD,E,B,2006,56723293
CD,E,E,2006,5460649
CD,E,G,2006,24300823
CD,F,A,2006,89933579
CD,F,B,2006,34682675
CD,F,E,2006,24563495
CD,F,G,2006,5077920
CD,G,A,2006,6945847
CD,G,B,2006,284356
CD,G,E,2006,598985
CD,G,G,2006,4472250
CD,H,B,2006,3663434
CD,H,C,2006,16420315
CD,H,E,2006,10780855
CD,H,G,2006,6832614
CD,I,A,2006,6945847
CD,I,E,2006,34981
CD,I,G,2006,1218658
CD,J,E,2006,3718500
CD,J,G,2006,3137073
CD,K,A,2006,5579336
CD,K,B,2006,2142758
CD,K,D,2006,3713260
CD,K,E,2006,28100997
CD,K,F,2006,5417572
CD,K,G,2006,6804714
CD,L,B,2006,3840360
CD,L,G,2006,263320
CD,M,F,2006,1161340480
CD,N,B,2006,30578601
CD,N,C,2006,84695617
CD,N,E,2006,206870207
CD,N,G,2006,77767523
CF,A,E,2006,302839
CF,A,F,2006,4410984
CF,A,G,2006,2268947
CF,B,B,2006,563958
CF,B,C,2006,29696
CF,B,E,2006,21756924
CF,B,G,2006,16169
CF,C,B,2006,813478
CF,C,E,2006,119502
CF,C,G,2006,1019
CF,D,B,2006,60433698
CF,D,E,2006,6739298
CF,D,G,2006,1162128
CF,E,B,2006,10713
CF,E,E,2006,738486
CF,E,G,2006,1646489
CF,F,B,2006,4648745
CF,F,E,2006,5765497
CF,G,E,2006,412668
CF,G,G,2006,3516
CF,H,B,2006,4648745
CF,H,C,2006,3358748
CF,H,E,2006,1077151
CF,H,G,2006,21705823
CF,I,B,2006,23243728
CF,I,E,2006,53414
CF,I,G,2006,79667
CF,J,E,2006,2574915
CF,J,G,2006,45403
CF,K,B,2006,260410
CF,K,D,2006,623450
CF,K,E,2006,6439908
CF,K,F,2006,1487225
CF,K,G,2006,3656566
CF,L,B,2006,9105233
CF,M,F,2006,14743895
CF,N,C,2006,1871104
CF,N,E,2006,6142400
CG,A,A,2006,672547
CG,A,B,2006,4318958
CG,A,E,2006,1237359
CG,A,F,2006,21545914
CG,A,G,2006,2035399
CG,B,A,2006,1275160
CG,B,B,2006,16366
CG,B,C,2006,46
CG,B,E,2006,9206828
CG,B,G,2006,2867541
CG,C,A,2006,896730
CG,C,B,2006,1184004
CG,C,E,2006,4354
CG,D,B,2006,194058
CG,D,E,2006,4813455
CG,D,G,2006,1475109
CG,E,A,2006,1663381
CG,E,E,2006,957866
CG,E,G,2006,3932698
CG,F,A,2006,4461177
CG,F,E,2006,7835542
CG,F,G,2006,380739
CG,G,E,2006,250760
CG,G,G,2006,243186
CG,H,C,2006,11666472
CG,H,G,2006,17023
CG,I,E,2006,35150
CG,I,G,2006,82366
CG,J,E,2006,636767
CG,J,G,2006,1549127
CG,K,A,2006,5127173
CG,K,B,2006,158951
CG,K,D,2006,1681591
CG,K,E,2006,7449707
CG,K,F,2006,2062777
CG,K,G,2006,2817395
CG,L,B,2006,55969280
CG,M,F,2006,303060014
CG,N,B,2006,21040
CG,N,C,2006,791539
CG,N,E,2006,3920935
CI,A,B,2006,426976
CI,A,E,2006,3781883
CI,A,F,2006,28478444
CI,A,G,2006,4287407
CI,B,A,2006,1122041
CI,B,B,2006,1441463
CI,B,C,2006,11361
CI,B,E,2006,38507381
CI,B,G,2006,28679915
CI,C,A,2006,314993
CI,C,B,2006,303009
CI,C,E,2006,608948
CI,C,G,2006,6388
CI,D,B,2006,1678732
CI,D,E,2006,13835202
CI,D,G,2006,4973725
CI,E,B,2006,552746
CI,E,E,2006,7526367
CI,E,G,2006,2973395
CI,F,E,2006,659763
CI,F,G,2006,354337
CI,G,B,2006,411377
CI,G,E,2006,29676
CI,G,G,2006,11757
CI,H,B,2006,65454
CI,H,C,2006,4806472
CI,H,E,2006,13413867
CI,H,G,2006,2224982
CI,I,E,2006,2233151
CI,I,G,2006,206620
CI,J,E,2006,14239833
CI,J,G,2006,889417
CI,K,B,2006,1080102
CI,K,D,2006,1927126
CI,K,E,2006,23951408
CI,K,F,2006,5154888
CI,K,G,2006,1869562
CI,L,B,2006,39280880
CI,M,F,2006,72176240
CI,N,B,2006,56851
CI,N,C,2006,5763313
CI,N,E,2006,51608620
CI,N,G,2006,2305997
CK,A,B,2006,472869
CK,A,E,2006,3922690
CK,A,G,2006,1141956
CK,B,B,2006,173049
CK,B,E,2006,1346604
CK,B,G,2006,93751
CK,C,G,2006,528562
CK,D,B,2006,1419264
CK,D,E,2006,83882
CK,D,G,2006,661720
CK,E,B,2006,236527
CK,E,G,2006,156216
CK,F,G,2006,3002
CK,G,G,2006,43032
CK,H,E,2006,1238
CK,H,G,2006,964856
CK,I,B,2006,148081
CK,I,G,2006,40907
CK,J,B,2006,87883
CK,J,E,2006,25157
CK,J,G,2006,113467
CK,K,B,2006,38646
CK,K,D,2006,65177
CK,K,E,2006,2647626
CK,K,F,2006,36294
CK,M,F,2006,27794660
CK,N,B,2006,60511
CK,N,E,2006,77801
CL,A,B,2006,35168
CL,A,E,2006,1752718
CL,A,F,2006,10181855
CL,A,G,2006,9421251
CL,B,B,2006,83537
CL,B,E,2006,3042850
CL,B,G,2006,2761089
CL,C,E,2006,43591
CL,C,G,2006,635775
CL,D,B,2006,240901
CL,D,E,2006,9033778
CL,D,G,2006,8065526
CL,E,B,2006,10888
CL,E,E,2006,602836
CL,E,G,2006,6238690
CL,F,A,2006,19699000
CL,F,E,2006,973863
CL,F,G,2006,1247931
CL,G,A,2006,22499801
CL,G,E,2006,640132
CL,G,G,2006,455081
CL,H,B,2006,49765
CL,H,E,2006,2980558
CL,H,G,2006,2760209
CL,I,B,2006,24766
CL,I,E,2006,239079
CL,I,G,2006,5231709
CL,J,E,2006,3388569
CL,J,G,2006,3081340
CL,K,B,2006,1080259
CL,K,D,2006,456681
CL,K,E,2006,1252012
CL,K,F,2006,1278590
CL,K,G,2006,5628761
CL,N,C,2006,887665
CL,N,E,2006,67859
CM,A,A,2006,1875661
CM,A,B,2006,4679363
CM,A,E,2006,12388571
CM,A,F,2006,103049798
CM,A,G,2006,13976591
CM,B,A,2006,11155043
CM,B,B,2006,13767324
CM,B,C,2006,141464
CM,B,E,2006,31934113
CM,B,G,2006,10300393
CM,C,B,2006,289423
CM,C,E,2006,942803
CM,C,G,2006,1956044
CM,D,A,2006,4705670
CM,D,B,2006,9017039
CM,D,E,2006,9466278
CM,D,G,2006,8950323
CM,E,A,2006,6947141
CM,E,B,2006,48246
CM,E,E,2006,4370225
CM,E,G,2006,8070352
CM,F,A,2006,31548609
CM,F,B,2006,8797384
CM,F,E,2006,36126465
CM,F,G,2006,1040792
CM,G,B,2006,1041610
CM,G,E,2006,81645
CM,G,G,2006,353976
CM,H,A,2006,9729366
CM,H,B,2006,9744939
CM,H,C,2006,5723049
CM,H,E,2006,18969993
CM,H,G,2006,5857273
CM,I,A,2006,439783
CM,I,E,2006,1120056
CM,I,G,2006,924173
CM,J,E,2006,13039911
CM,J,G,2006,4815466
CM,K,A,2006,4449661
CM,K,B,2006,1137449
CM,K,C,2006,7409830
CM,K,D,2006,2238880
CM,K,E,2006,16421011
CM,K,F,2006,3503857
CM,K,G,2006,10050853
CM,L,B,2006,146288960
CM,M,F,2006,3278105870
CM,N,B,2006,22148
CM,N,C,2006,917683
CM,N,E,2006,907139
CN,A,A,2006,146522439
CN,A,B,2006,7702053
CN,A,E,2006,17458645
CN,A,F,2006,400053584
CN,A,G,2006,395818298
CN,B,A,2006,123476160
CN,B,B,2006,11090086
CN,B,E,2006,111344903
CN,B,G,2006,32772077
CN,C,A,2006,229142935
CN,C,E,2006,15136980
CN,C,G,2006,13569840
CN,D,A,2006,4233068
CN,D,B,2006,1231958
CN,D,E,2006,21213870
CN,D,G,2006,64642406
CN,E,A,2006,1410992
CN,E,B,2006,5563903
CN,E,E,2006,3284818
CN,E,G,2006,37794811
CN,F,A,2006,445931740
CN,F,B,2006,854490
CN,F,E,2006,14987226
CN,F,G,2006,20760411
CN,G,A,2006,26396872
CN,G,B,2006,156528
CN,G,E,2006,10682052
CN,G,G,2006,12778832
CN,H,A,2006,193132700
CN,H,E,2006,16044839
CN,H,G,2006,48993538
CN,I,A,2006,9825903
CN,I,B,2006,3762890
CN,I,E,2006,4402870
CN,I,F,2006,22621
CN,I,G,2006,31082812
CN,J,A,2006,250797096
CN,J,B,2006,777768
CN,J,E,2006,26132398
CN,J,G,2006,35668404
CN,K,A,2006,110468895
CN,K,B,2006,11527737
CN,K,C,2006,27124000
CN,K,D,2006,1738416
CN,K,E,2006,17663214
CN,K,F,2006,10058830
CN,K,G,2006,93426212
CN,M,F,2006,183337
CN,N,C,2006,76612
CN,N,E,2006,1813802
CN,N,G,2006,100384
CO,A,B,2006,5542264
CO,A,E,2006,2154543
CO,A,F,2006,25770777
CO,A,G,2006,17476882
CO,B,B,2006,431909
CO,B,E,2006,8446080
CO,B,G,2006,1255220
CO,C,E,2006,628285
CO,C,G,2006,1854742
CO,D,B,2006,5936658
CO,D,E,2006,52304872
CO,D,G,2006,55555606
CO,E,B,2006,3022164
CO,E,E,2006,7697845
CO,E,G,2006,670232177
CO,F,E,2006,1013586
CO,F,G,2006,1362091
CO,G,B,2006,3081112
CO,G,E,2006,1723541
CO,G,G,2006,508651
CO,H,B,2006,3802073
CO,H,C,2006,57671
CO,H,E,2006,7138235
CO,H,G,2006,75523679
CO,I,B,2006,1417262
CO,I,E,2006,186373
CO,I,G,2006,2829858
CO,J,B,2006,2959132
CO,J,E,2006,13774980
CO,J,G,2006,6699816
CO,K,B,2006,5566253
CO,K,C,2006,5003622
CO,K,D,2006,4080343
CO,K,E,2006,15785212
CO,K,F,2006,17976056
CO,K,G,2006,4114717
CO,N,B,2006,3183189
CO,N,C,2006,12539797
CO,N,E,2006,82866897
CO,N,G,2006,711391
CR,A,B,2006,339514
CR,A,E,2006,22713
CR,A,F,2006,1788020
CR,A,G,2006,4319394
CR,B,B,2006,144994
CR,B,E,2006,3673772
CR,B,G,2006,1089661
CR,C,G,2006,2322557
CR,D,B,2006,373693
CR,D,E,2006,1632255
CR,D,G,2006,1825748
CR,E,B,2006,60623
CR,E,E,2006,524548
CR,E,G,2006,5265561
CR,F,A,2006,13215255
CR,F,E,2006,838465
CR,F,G,2006,2848928
CR,G,A,2006,72701
CR,G,B,2006,1131
CR,G,E,2006,23793
CR,G,G,2006,243146
CR,H,E,2006,1881389
CR,H,G,2006,1961287
CR,I,B,2006,480489
CR,I,E,2006,6263963
CR,I,G,2006,2116007
CR,J,E,2006,2939269
CR,J,G,2006,2680919
CR,K,B,2006,3167568
CR,K,D,2006,306347
CR,K,E,2006,1696717
CR,K,F,2006,547089
CR,K,G,2006,3022034
CR,N,B,2006,21040
CR,N,E,2006,906252
CU,A,B,2006,185428
CU,A,E,2006,415551
CU,A,F,2006,1619500
CU,A,G,2006,4276247
CU,B,B,2006,1151188
CU,B,E,2006,6498817
CU,B,G,2006,2242293
CU,C,B,2006,115687
CU,C,E,2006,570471
CU,C,G,2006,1936314
CU,D,E,2006,2186389
CU,D,G,2006,18756907
CU,E,B,2006,361343
CU,E,E,2006,2500050
CU,E,G,2006,3486929
CU,F,E,2006,758053
CU,F,G,2006,665413
CU,G,E,2006,583463
CU,G,G,2006,166766
CU,H,B,2006,2628963
CU,H,C,2006,5159
CU,H,E,2006,2313972
CU,H,G,2006,3013300
CU,I,B,2006,28830
CU,I,E,2006,183426
CU,I,G,2006,894314
CU,J,B,2006,1416666
CU,J,E,2006,1327566
CU,J,G,2006,1184189
CU,K,B,2006,1216699
CU,K,D,2006,191801
CU,K,E,2006,5347195
CU,K,F,2006,980996
CU,K,G,2006,439573
CU,N,C,2006,3706690
CU,N,E,2006,2203320
CV,A,A,2006,-86
CV,A,B,2006,2386873
CV,A,E,2006,3261733
CV,A,F,2006,25709498
CV,A,G,2006,4025272
CV,B,A,2006,1036777
CV,B,B,2006,3306055
CV,B,E,2006,10686858
CV,B,G,2006,650728
CV,C,A,2006,3708166
CV,C,E,2006,851003
CV,C,G,2006,1456744
CV,D,A,2006,612265
CV,D,B,2006,5987862
CV,D,E,2006,2022028
CV,D,G,2006,3235175
CV,E,A,2006,2075352
CV,E,B,2006,2873985
CV,E,E,2006,1511749
CV,E,G,2006,5493813
CV,F,A,2006,26595399
CV,F,E,2006,10239852
CV,F,G,2006,762843
CV,G,A,2006,1985584
CV,G,E,2006,236255
CV,G,G,2006,115774
CV,H,B,2006,401427
CV,H,C,2006,9646007
CV,H,E,2006,2185838
CV,H,G,2006,1246476
CV,I,A,2006,567158
CV,I,G,2006,601568
CV,J,B,2006,8196088
CV,J,E,2006,1512371
CV,J,G,2006,811384
CV,K,A,2006,2043166
CV,K,B,2006,685607
CV,K,D,2006,372902
CV,K,E,2006,1541199
CV,K,F,2006,2799035
CV,K,G,2006,2584649
CV,L,B,2006,3455807
CV,M,F,2006,1630512
CV,N,C,2006,498871
CV,N,E,2006,56024
DJ,A,A,2006,1140701
DJ,A,B,2006,207884
DJ,A,E,2006,1172249
DJ,A,F,2006,19576733
DJ,A,G,2006,9188173
DJ,B,A,2006,4956441
DJ,B,B,2006,193439
DJ,B,E,2006,5487033
DJ,B,G,2006,5679165
DJ,C,A,2006,401302
DJ,C,B,2006,415769
DJ,C,E,2006,451263
DJ,D,B,2006,3859485
DJ,D,E,2006,2301243
DJ,D,G,2006,224016
DJ,E,A,2006,5075886
DJ,E,E,2006,1067274
DJ,E,G,2006,3230429
DJ,F,A,2006,1023733
DJ,F,B,2006,831539
DJ,F,E,2006,350076
DJ,F,G,2006,391504
DJ,G,G,2006,30451
DJ,H,A,2006,301171
DJ,H,C,2006,1247321
DJ,H,E,2006,136531
DJ,H,G,2006,257780
DJ,I,A,2006,-14665
DJ,I,G,2006,257455
DJ,J,A,2006,303264
DJ,J,B,2006,519712
DJ,J,E,2006,23163
DJ,K,B,2006,381505
DJ,K,D,2006,118179
DJ,K,E,2006,2396977
DJ,K,F,2006,2062187
DJ,K,G,2006,2960916
DJ,M,F,2006,67591
DJ,N,C,2006,3616600
DJ,N,E,2006,1382038
DM,A,E,2006,91702
DM,A,F,2006,226237
DM,A,G,2006,30473
DM,B,B,2006,144774
DM,B,E,2006,84926
DM,B,G,2006,141197
DM,C,E,2006,1446420
DM,D,B,2006,20876
DM,D,E,2006,32824
DM,D,G,2006,291783
DM,E,G,2006,371851
DM,F,A,2006,98601
DM,F,E,2006,614106
DM,F,G,2006,296166
DM,H,E,2006,2729645
DM,H,G,2006,172194
DM,I,E,2006,2427294
DM,K,B,2006,162966
DM,K,E,2006,22696
DM,K,G,2006,31851
DM,L,B,2006,11187971
DM,M,F,2006,1408152
DM,N,E,2006,33222
DO,A,B,2006,3260229
DO,A,E,2006,562711
DO,A,F,2006,1434867
DO,A,G,2006,10844643
DO,B,B,2006,674596
DO,B,E,2006,10659190
DO,B,G,2006,16174697
DO,C,B,2006,1452319
DO,C,E,2006,12555611
DO,C,G,2006,4459086
DO,D,A,2006,189548
DO,D,B,2006,1571790
DO,D,E,2006,17614369
DO,D,G,2006,11954092
DO,E,B,2006,1802984
DO,E,E,2006,2487901
DO,E,G,2006,15943787
DO,F,A,2006,15080641
DO,F,E,2006,4303400
DO,F,F,2006,514626
DO,F,G,2006,1522905
DO,G,B,2006,246115
DO,G,E,2006,-447
DO,G,G,2006,853891
DO,H,A,2006,3881470
DO,H,B,2006,997631
DO,H,C,2006,9176603
DO,H,E,2006,1732697
DO,H,G,2006,4423101
DO,I,B,2006,68051
DO,I,E,2006,3138974
DO,I,G,2006,2024915
DO,J,B,2006,1531154
DO,J,E,2006,2150954
DO,J,G,2006,1425301
DO,K,A,2006,25727028
DO,K,B,2006,2629302
DO,K,D,2006,942322
DO,K,E,2006,2238231
DO,K,F,2006,1130307
DO,K,G,2006,6809320
DO,M,F,2006,18944373
DO,N,C,2006,59651
DO,N,E,2006,6227739
DZ,A,B,2006,3067315
DZ,A,E,2006,3859682
DZ,A,F,2006,161593792
DZ,A,G,2006,16982154
DZ,B,B,2006,111892
DZ,B,E,2006,3468782
DZ,B,G,2006,613496
DZ,C,A,2006,2500703
DZ,C,E,2006,98424
DZ,C,G,2006,5777728
DZ,D,B,2006,463006
DZ,D,E,2006,4204179
DZ,D,G,2006,13661055
DZ,E,B,2006,940953
DZ,E,E,2006,1002426
DZ,E,G,2006,7191355
DZ,F,A,2006,97744263
DZ,F,B,2006,3736409
DZ,F,E,2006,199266
DZ,F,F,2006,3190285
DZ,F,G,2006,2719632
DZ,G,B,2006,15730554
DZ,G,E,2006,164815
DZ,G,G,2006,1887788
DZ,H,B,2006,831237
DZ,H,C,2006,1861700
DZ,H,E,2006,1904122
DZ,H,G,2006,2196371
DZ,I,A,2006,238094
DZ,I,B,2006,5670364
DZ,I,E,2006,1152121
DZ,I,G,2006,725810
DZ,J,B,2006,163323
DZ,J,E,2006,300069
DZ,J,G,2006,3095856
DZ,K,A,2006,26643490
DZ,K,B,2006,1210186
DZ,K,D,2006,651978
DZ,K,E,2006,2998462
DZ,K,F,2006,2314291
DZ,K,G,2006,6559962
DZ,L,B,2006,1522
DZ,M,F,2006,26275487
DZ,N,C,2006,4016528
DZ,N,E,2006,11698306
EC,A,A,2006,4106383
EC,A,B,2006,2474763
EC,A,E,2006,1585628
EC,A,F,2006,5601713
EC,A,G,2006,23335444
