currency,month,year,value
Trinidad And Tobago Dollar,08,2005,6.2592631579
Trinidad And Tobago Dollar,09,2005,6.2612
Trinidad And Tobago Dollar,10,2005,6.2628411765
Trinidad And Tobago Dollar,11,2005,6.2602666667
Trinidad And Tobago Dollar,12,2005,6.26724
Trinidad And Tobago Dollar,01,2006,6.2706357143
Trinidad And Tobago Dollar,02,2006,6.2747222222
Trinidad And Tobago Dollar,03,2006,6.29116875
Trinidad And Tobago Dollar,04,2006,6.2993785714
Trinidad And Tobago Dollar,05,2006,6.2870842105
Trinidad And Tobago Dollar,06,2006,6.2888055556
Trinidad And Tobago Dollar,07,2006,6.2870266667
Trinidad And Tobago Dollar,08,2006,6.2504095238
Trinidad And Tobago Dollar,09,2006,6.264665
Trinidad And Tobago Dollar,10,2006,6.2746611111
Trinidad And Tobago Dollar,11,2006,6.2867117647
Trinidad And Tobago Dollar,12,2006,6.2921470588
Trinidad And Tobago Dollar,01,2007,6.2958
Trinidad And Tobago Dollar,02,2007,6.2873823529
Trinidad And Tobago Dollar,03,2007,6.3054909091
Trinidad And Tobago Dollar,04,2007,6.3006941176
Trinidad And Tobago Dollar,05,2007,6.289665
Trinidad And Tobago Dollar,06,2007,6.2966941176
Trinidad And Tobago Dollar,07,2007,6.308347619
Trinidad And Tobago Dollar,08,2007,6.30533
Trinidad And Tobago Dollar,09,2007,6.30639375
Trinidad And Tobago Dollar,10,2007,6.3090421053
Trinidad And Tobago Dollar,11,2007,6.3053
Trinidad And Tobago Dollar,12,2007,6.3053529412
Trinidad And Tobago Dollar,01,2008,6.307752381
Trinidad And Tobago Dollar,02,2008,6.3007842105
Trinidad And Tobago Dollar,03,2008,6.3095214286
Trinidad And Tobago Dollar,04,2008,6.3063272727
Trinidad And Tobago Dollar,05,2008,6.2514315789
Trinidad And Tobago Dollar,06,2008,6.1739894737
Trinidad And Tobago Dollar,07,2008,6.2167130435
Trinidad And Tobago Dollar,08,2008,6.2249578947
Trinidad And Tobago Dollar,09,2008,6.23041875
Trinidad And Tobago Dollar,10,2008,6.2382315789
Trinidad And Tobago Dollar,11,2008,6.26425
Trinidad And Tobago Dollar,12,2008,6.2599571429
Trinidad And Tobago Dollar,01,2009,6.267552381
Trinidad And Tobago Dollar,02,2009,6.2468555556
Trinidad And Tobago Dollar,03,2009,6.2633142857
Trinidad And Tobago Dollar,04,2009,6.27172
Trinidad And Tobago Dollar,05,2009,6.2802952381
Trinidad And Tobago Dollar,06,2009,6.2898181818
Trinidad And Tobago Dollar,07,2009,6.3042391304
Trinidad And Tobago Dollar,08,2009,6.3143666667
Trinidad And Tobago Dollar,09,2009,6.3197578947
Trinidad And Tobago Dollar,10,2009,6.3368761905
Trinidad And Tobago Dollar,11,2009,6.3332571429
Trinidad And Tobago Dollar,12,2009,6.3525227273
Trinidad And Tobago Dollar,01,2010,6.3492578947
Trinidad And Tobago Dollar,02,2010,6.3395555556
Trinidad And Tobago Dollar,03,2010,6.3500666667
Trinidad And Tobago Dollar,04,2010,6.3474666667
Trinidad And Tobago Dollar,05,2010,6.340675
Trinidad And Tobago Dollar,06,2010,6.3424578947
Trinidad And Tobago Dollar,07,2010,6.349805
Trinidad And Tobago Dollar,08,2010,6.337035
Trinidad And Tobago Dollar,09,2010,6.3453526316
Trinidad And Tobago Dollar,10,2010,6.34685
Trinidad And Tobago Dollar,11,2010,6.3458
Trinidad And Tobago Dollar,12,2010,6.372895
Trinidad And Tobago Dollar,01,2011,6.3960947368
Trinidad And Tobago Dollar,02,2011,6.3910473684
Trinidad And Tobago Dollar,03,2011,6.399325
Trinidad And Tobago Dollar,04,2011,6.4025
Trinidad And Tobago Dollar,05,2011,6.40069
Trinidad And Tobago Dollar,06,2011,6.406795
Trinidad And Tobago Dollar,07,2011,6.405355
Trinidad And Tobago Dollar,08,2011,6.3957619048
Trinidad And Tobago Dollar,09,2011,6.398315
Trinidad And Tobago Dollar,10,2011,6.3958777778
Trinidad And Tobago Dollar,11,2011,6.398785
Trinidad And Tobago Dollar,12,2011,6.4062842105
Trinidad And Tobago Dollar,01,2012,6.3979263158
Trinidad And Tobago Dollar,02,2012,6.3942055556
Trinidad And Tobago Dollar,03,2012,6.4061136364
Trinidad And Tobago Dollar,04,2012,6.3996947368
Trinidad And Tobago Dollar,05,2012,6.401225
Trinidad And Tobago Dollar,06,2012,6.4030105263
Trinidad And Tobago Dollar,07,2012,6.4164095238
Trinidad And Tobago Dollar,08,2012,6.3967
Trinidad And Tobago Dollar,09,2012,6.4076833333
Trinidad And Tobago Dollar,10,2012,6.401145
Trinidad And Tobago Dollar,11,2012,6.3981421053
Trinidad And Tobago Dollar,12,2012,6.4178375
Trinidad And Tobago Dollar,01,2013,6.403465
Trinidad And Tobago Dollar,02,2013,6.4016411765
Trinidad And Tobago Dollar,03,2013,6.410675
Trinidad And Tobago Dollar,04,2013,6.41074
Trinidad And Tobago Dollar,05,2013,6.4128
Trinidad And Tobago Dollar,06,2013,6.4141555556
Trinidad And Tobago Dollar,07,2013,6.4105095238
Trinidad And Tobago Dollar,08,2013,6.4195421053
Trinidad And Tobago Dollar,09,2013,6.4244888889
Trinidad And Tobago Dollar,10,2013,6.4195909091
Trinidad And Tobago Dollar,11,2013,6.4270157895
Trinidad And Tobago Dollar,12,2013,6.42765
Trinidad And Tobago Dollar,01,2014,6.4196473684
Trinidad And Tobago Dollar,02,2014,6.4195736842
Trinidad And Tobago Dollar,03,2014,6.4294823529
Trinidad And Tobago Dollar,04,2014,6.4470166667
Trinidad And Tobago Dollar,05,2014,6.4347238095
Trinidad And Tobago Dollar,06,2014,6.3897647059
Trinidad And Tobago Dollar,07,2014,6.3575285714
Trinidad And Tobago Dollar,08,2014,6.3419105263
Trinidad And Tobago Dollar,09,2014,6.3464894737
Trinidad And Tobago Dollar,10,2014,6.3431761905
Trinidad And Tobago Dollar,11,2014,6.3355055556
Trinidad And Tobago Dollar,12,2014,6.36118
Trinidad And Tobago Dollar,01,2015,6.3518421053
Trinidad And Tobago Dollar,02,2015,6.34068
Tunisian Dinar,07,1998,NaN
Tunisian Dinar,08,1998,NaN
Tunisian Dinar,09,1998,NaN
Tunisian Dinar,10,1998,NaN
Tunisian Dinar,11,1998,NaN
Tunisian Dinar,12,1998,NaN
Tunisian Dinar,01,1999,NaN
Tunisian Dinar,02,1999,NaN
Tunisian Dinar,03,1999,NaN
Tunisian Dinar,04,1999,NaN
Tunisian Dinar,05,1999,NaN
Tunisian Dinar,06,1999,NaN
Tunisian Dinar,07,1999,NaN
Tunisian Dinar,08,1999,NaN
Tunisian Dinar,09,1999,NaN
Tunisian Dinar,10,1999,NaN
Tunisian Dinar,11,1999,NaN
Tunisian Dinar,12,1999,NaN
Tunisian Dinar,01,2000,NaN
Tunisian Dinar,02,2000,NaN
Tunisian Dinar,03,2000,NaN
Tunisian Dinar,04,2000,NaN
Tunisian Dinar,05,2000,NaN
Tunisian Dinar,06,2000,NaN
Tunisian Dinar,07,2000,NaN
Tunisian Dinar,08,2000,NaN
Tunisian Dinar,09,2000,NaN
Tunisian Dinar,10,2000,NaN
Tunisian Dinar,11,2000,NaN
Tunisian Dinar,12,2000,NaN
Tunisian Dinar,01,2001,NaN
Tunisian Dinar,02,2001,NaN
Tunisian Dinar,03,2001,NaN
Tunisian Dinar,04,2001,NaN
Tunisian Dinar,05,2001,NaN
Tunisian Dinar,06,2001,NaN
Tunisian Dinar,07,2001,NaN
Tunisian Dinar,08,2001,NaN
Tunisian Dinar,09,2001,NaN
Tunisian Dinar,10,2001,NaN
Tunisian Dinar,11,2001,NaN
Tunisian Dinar,12,2001,NaN
Tunisian Dinar,01,2002,NaN
Tunisian Dinar,02,2002,NaN
Tunisian Dinar,03,2002,NaN
Tunisian Dinar,04,2002,NaN
Tunisian Dinar,05,2002,NaN
Tunisian Dinar,06,2002,NaN
Tunisian Dinar,07,2002,NaN
Tunisian Dinar,08,2002,NaN
Tunisian Dinar,09,2002,NaN
Tunisian Dinar,10,2002,NaN
Tunisian Dinar,11,2002,NaN
Tunisian Dinar,12,2002,NaN
Tunisian Dinar,01,2003,NaN
Tunisian Dinar,02,2003,NaN
Tunisian Dinar,03,2003,NaN
Tunisian Dinar,04,2003,NaN
Tunisian Dinar,05,2003,NaN
Tunisian Dinar,06,2003,NaN
Tunisian Dinar,07,2003,NaN
Tunisian Dinar,08,2003,NaN
Tunisian Dinar,09,2003,NaN
Tunisian Dinar,10,2003,NaN
Tunisian Dinar,11,2003,NaN
Tunisian Dinar,12,2003,NaN
Tunisian Dinar,01,2004,NaN
Tunisian Dinar,02,2004,NaN
Tunisian Dinar,03,2004,NaN
Tunisian Dinar,04,2004,NaN
Tunisian Dinar,05,2004,NaN
Tunisian Dinar,06,2004,NaN
Tunisian Dinar,07,2004,NaN
Tunisian Dinar,08,2004,NaN
Tunisian Dinar,09,2004,NaN
Tunisian Dinar,10,2004,NaN
Tunisian Dinar,11,2004,NaN
Tunisian Dinar,12,2004,NaN
Tunisian Dinar,01,2005,NaN
Tunisian Dinar,02,2005,NaN
Tunisian Dinar,03,2005,NaN
Tunisian Dinar,04,2005,NaN
Tunisian Dinar,05,2005,NaN
Tunisian Dinar,06,2005,NaN
Tunisian Dinar,07,2005,NaN
Tunisian Dinar,08,2005,NaN
Tunisian Dinar,09,2005,NaN
Tunisian Dinar,10,2005,NaN
Tunisian Dinar,11,2005,NaN
Tunisian Dinar,12,2005,NaN
Tunisian Dinar,01,2006,NaN
Tunisian Dinar,02,2006,NaN
Tunisian Dinar,03,2006,NaN
Tunisian Dinar,04,2006,NaN
Tunisian Dinar,05,2006,NaN
Tunisian Dinar,06,2006,NaN
Tunisian Dinar,07,2006,NaN
Tunisian Dinar,08,2006,NaN
Tunisian Dinar,09,2006,NaN
Tunisian Dinar,10,2006,NaN
Tunisian Dinar,11,2006,NaN
Tunisian Dinar,12,2006,NaN
Tunisian Dinar,01,2007,NaN
Tunisian Dinar,02,2007,NaN
Tunisian Dinar,03,2007,NaN
Tunisian Dinar,04,2007,NaN
Tunisian Dinar,05,2007,NaN
Tunisian Dinar,06,2007,NaN
Tunisian Dinar,07,2007,NaN
Tunisian Dinar,08,2007,NaN
Tunisian Dinar,09,2007,NaN
Tunisian Dinar,10,2007,NaN
Tunisian Dinar,11,2007,NaN
Tunisian Dinar,12,2007,NaN
Tunisian Dinar,01,2008,NaN
Tunisian Dinar,02,2008,NaN
Tunisian Dinar,03,2008,NaN
Tunisian Dinar,04,2008,NaN
Tunisian Dinar,05,2008,NaN
Tunisian Dinar,06,2008,NaN
Tunisian Dinar,07,2008,NaN
Tunisian Dinar,08,2008,NaN
Tunisian Dinar,09,2008,NaN
Tunisian Dinar,10,2008,NaN
Tunisian Dinar,11,2008,NaN
Tunisian Dinar,12,2008,NaN
Tunisian Dinar,01,2009,NaN
Tunisian Dinar,02,2009,NaN
Tunisian Dinar,03,2009,NaN
Tunisian Dinar,04,2009,NaN
Tunisian Dinar,05,2009,NaN
Tunisian Dinar,06,2009,NaN
Tunisian Dinar,07,2009,NaN
Tunisian Dinar,08,2009,NaN
Tunisian Dinar,09,2009,NaN
Tunisian Dinar,10,2009,NaN
Tunisian Dinar,11,2009,NaN
Tunisian Dinar,12,2009,NaN
Tunisian Dinar,01,2010,NaN
Tunisian Dinar,02,2010,NaN
Tunisian Dinar,03,2010,NaN
Tunisian Dinar,04,2010,NaN
Tunisian Dinar,05,2010,NaN
Tunisian Dinar,06,2010,1.5153
Tunisian Dinar,07,2010,1.4805133333
Tunisian Dinar,08,2010,1.4651052632
Tunisian Dinar,09,2010,1.4609055556
Tunisian Dinar,10,2010,1.39938
Tunisian Dinar,11,2010,1.4035833333
Tunisian Dinar,12,2010,1.44912
Tunisian Dinar,01,2011,1.4369882353
Tunisian Dinar,02,2011,1.412975
Tunisian Dinar,03,2011,1.39475
Tunisian Dinar,04,2011,1.3725866667
Tunisian Dinar,05,2011,1.37841875
Tunisian Dinar,06,2011,1.3718263158
Tunisian Dinar,07,2011,1.3791277778
Tunisian Dinar,08,2011,1.3758047619
Tunisian Dinar,09,2011,1.4169285714
Tunisian Dinar,10,2011,1.4254263158
Tunisian Dinar,11,2011,1.4431722222
Tunisian Dinar,12,2011,1.4806
Tunisian Dinar,01,2012,1.5139631579
Tunisian Dinar,02,2012,1.50237
Tunisian Dinar,03,2012,1.5095157895
Tunisian Dinar,04,2012,1.525075
Tunisian Dinar,05,2012,1.5726777778
Tunisian Dinar,06,2012,1.59944375
Tunisian Dinar,07,2012,1.61839
Tunisian Dinar,08,2012,1.6107
Tunisian Dinar,09,2012,1.5773294118
Tunisian Dinar,10,2012,1.5666125
Tunisian Dinar,11,2012,1.5833578947
Tunisian Dinar,12,2012,1.5627833333
Tunisian Dinar,01,2013,1.5580411765
Tunisian Dinar,02,2013,1.5558333333
Tunisian Dinar,03,2013,1.5813941176
Tunisian Dinar,04,2013,1.6009210526
Tunisian Dinar,05,2013,1.6410388889
Tunisian Dinar,06,2013,1.63064
Tunisian Dinar,07,2013,1.6606526316
Tunisian Dinar,08,2013,1.6472
Tunisian Dinar,09,2013,1.6505055556
Tunisian Dinar,10,2013,1.6394684211
Tunisian Dinar,11,2013,1.6681470588
Tunisian Dinar,12,2013,1.6641941176
Tunisian Dinar,01,2014,1.6385625
Tunisian Dinar,02,2014,1.5912666667
Tunisian Dinar,03,2014,1.5773333333
Tunisian Dinar,04,2014,1.5885463158
Tunisian Dinar,05,2014,1.6187626316
Tunisian Dinar,06,2014,1.6587035294
Tunisian Dinar,07,2014,1.7068944444
Tunisian Dinar,08,2014,1.724149
Tunisian Dinar,09,2014,1.7696966667
Tunisian Dinar,10,2014,1.800695
Tunisian Dinar,11,2014,1.8321238889
Tunisian Dinar,12,2014,1.854717619
Tunisian Dinar,01,2015,1.909455
Tunisian Dinar,02,2015,1.929955
U.A.E. Dirham,07,1998,3.6725
U.A.E. Dirham,08,1998,3.6725
U.A.E. Dirham,09,1998,3.6725
U.A.E. Dirham,10,1998,3.6725
U.A.E. Dirham,11,1998,3.6725
U.A.E. Dirham,12,1998,3.6725
U.A.E. Dirham,01,1999,3.6725
U.A.E. Dirham,02,1999,3.6725
U.A.E. Dirham,03,1999,3.6725
U.A.E. Dirham,04,1999,3.6725
U.A.E. Dirham,05,1999,3.6725
U.A.E. Dirham,06,1999,3.6725
U.A.E. Dirham,07,1999,3.6725
U.A.E. Dirham,08,1999,3.6725
U.A.E. Dirham,09,1999,3.6725
U.A.E. Dirham,10,1999,3.6725
U.A.E. Dirham,11,1999,3.6725
U.A.E. Dirham,12,1999,3.6725
U.A.E. Dirham,01,2000,3.6725
U.A.E. Dirham,02,2000,3.6725
U.A.E. Dirham,03,2000,3.6725
U.A.E. Dirham,04,2000,3.6725
U.A.E. Dirham,05,2000,3.6725
U.A.E. Dirham,06,2000,3.6725
U.A.E. Dirham,07,2000,3.6725
U.A.E. Dirham,08,2000,3.6725
U.A.E. Dirham,09,2000,3.6725
U.A.E. Dirham,10,2000,3.6725
U.A.E. Dirham,11,2000,3.6725
U.A.E. Dirham,12,2000,3.6725
U.A.E. Dirham,01,2001,3.6725
U.A.E. Dirham,02,2001,3.6725
U.A.E. Dirham,03,2001,3.6725
U.A.E. Dirham,04,2001,3.6725
U.A.E. Dirham,05,2001,3.6725
U.A.E. Dirham,06,2001,3.6725
U.A.E. Dirham,07,2001,3.6725
U.A.E. Dirham,08,2001,3.6725
U.A.E. Dirham,09,2001,3.6725
U.A.E. Dirham,10,2001,3.6725
U.A.E. Dirham,11,2001,3.6725
U.A.E. Dirham,12,2001,3.6725
U.A.E. Dirham,01,2002,3.6725
U.A.E. Dirham,02,2002,3.6725
U.A.E. Dirham,03,2002,3.6725
U.A.E. Dirham,04,2002,3.6725
U.A.E. Dirham,05,2002,3.6725
U.A.E. Dirham,06,2002,3.6725
U.A.E. Dirham,07,2002,3.6725
U.A.E. Dirham,08,2002,3.6725
U.A.E. Dirham,09,2002,3.6725
U.A.E. Dirham,10,2002,3.6725
U.A.E. Dirham,11,2002,3.6725
U.A.E. Dirham,12,2002,3.6725
U.A.E. Dirham,01,2003,3.6725
U.A.E. Dirham,02,2003,3.6725
U.A.E. Dirham,03,2003,3.6725
U.A.E. Dirham,04,2003,3.6725
U.A.E. Dirham,05,2003,3.6725
U.A.E. Dirham,06,2003,3.6725
U.A.E. Dirham,07,2003,3.6725
U.A.E. Dirham,08,2003,3.6725
U.A.E. Dirham,09,2003,3.6725
U.A.E. Dirham,10,2003,3.6725
U.A.E. Dirham,11,2003,3.6725
U.A.E. Dirham,12,2003,3.6725
U.A.E. Dirham,01,2004,3.6725
U.A.E. Dirham,02,2004,3.6725
U.A.E. Dirham,03,2004,3.6725
U.A.E. Dirham,04,2004,3.6725
U.A.E. Dirham,05,2004,3.6725
U.A.E. Dirham,06,2004,3.6725
U.A.E. Dirham,07,2004,3.6725
U.A.E. Dirham,08,2004,3.6725
U.A.E. Dirham,09,2004,3.6725
U.A.E. Dirham,10,2004,3.6725
U.A.E. Dirham,11,2004,3.6725
U.A.E. Dirham,12,2004,3.6725
U.A.E. Dirham,01,2005,3.6725
U.A.E. Dirham,02,2005,3.6725
U.A.E. Dirham,03,2005,3.6725
U.A.E. Dirham,04,2005,3.6725
U.A.E. Dirham,05,2005,3.6725
U.A.E. Dirham,06,2005,3.6725
U.A.E. Dirham,07,2005,3.6725
U.A.E. Dirham,08,2005,3.6725
U.A.E. Dirham,09,2005,3.6725
U.A.E. Dirham,10,2005,3.6725
U.A.E. Dirham,11,2005,3.6725
U.A.E. Dirham,12,2005,3.6725
U.A.E. Dirham,01,2006,3.6725
U.A.E. Dirham,02,2006,3.6725
U.A.E. Dirham,03,2006,3.6725
U.A.E. Dirham,04,2006,3.6725
U.A.E. Dirham,05,2006,3.6725
U.A.E. Dirham,06,2006,3.6725
U.A.E. Dirham,07,2006,3.6725
U.A.E. Dirham,08,2006,3.6725
U.A.E. Dirham,09,2006,3.6725
U.A.E. Dirham,10,2006,3.6725
U.A.E. Dirham,11,2006,3.6725
U.A.E. Dirham,12,2006,3.6725
U.A.E. Dirham,01,2007,3.6725
U.A.E. Dirham,02,2007,3.6725
U.A.E. Dirham,03,2007,3.6725
U.A.E. Dirham,04,2007,3.6725
U.A.E. Dirham,05,2007,3.6725
U.A.E. Dirham,06,2007,3.6725
U.A.E. Dirham,07,2007,3.6725
U.A.E. Dirham,08,2007,3.6725
U.A.E. Dirham,09,2007,3.6725
U.A.E. Dirham,10,2007,3.6725
U.A.E. Dirham,11,2007,3.6725
U.A.E. Dirham,12,2007,3.6725
U.A.E. Dirham,01,2008,3.6725
U.A.E. Dirham,02,2008,3.6725
U.A.E. Dirham,03,2008,3.6725
U.A.E. Dirham,04,2008,3.6726136364
U.A.E. Dirham,05,2008,3.6725
U.A.E. Dirham,06,2008,3.6725
U.A.E. Dirham,07,2008,3.6725
U.A.E. Dirham,08,2008,3.6725
U.A.E. Dirham,09,2008,3.6725
U.A.E. Dirham,10,2008,3.6725
U.A.E. Dirham,11,2008,3.6725
U.A.E. Dirham,12,2008,3.6725
U.A.E. Dirham,01,2009,3.6725
U.A.E. Dirham,02,2009,3.6725
U.A.E. Dirham,03,2009,3.6725
U.A.E. Dirham,04,2009,3.6725
U.A.E. Dirham,05,2009,3.6725
U.A.E. Dirham,06,2009,3.6725
U.A.E. Dirham,07,2009,3.6725
U.A.E. Dirham,08,2009,3.6725
U.A.E. Dirham,09,2009,3.6725
U.A.E. Dirham,10,2009,3.6725
U.A.E. Dirham,11,2009,3.6725
U.A.E. Dirham,12,2009,3.6725
U.A.E. Dirham,01,2010,3.6725
U.A.E. Dirham,02,2010,3.6725
U.A.E. Dirham,03,2010,3.6725
U.A.E. Dirham,04,2010,3.6725
U.A.E. Dirham,05,2010,3.6725
U.A.E. Dirham,06,2010,3.6725
U.A.E. Dirham,07,2010,3.6725
U.A.E. Dirham,08,2010,3.6725
U.A.E. Dirham,09,2010,3.6725
U.A.E. Dirham,10,2010,3.6725
U.A.E. Dirham,11,2010,3.6725
U.A.E. Dirham,12,2010,3.6725
U.A.E. Dirham,01,2011,3.6725
U.A.E. Dirham,02,2011,3.6725
U.A.E. Dirham,03,2011,3.6725
U.A.E. Dirham,04,2011,3.6725
U.A.E. Dirham,05,2011,3.6725
U.A.E. Dirham,06,2011,3.6725
U.A.E. Dirham,07,2011,3.6725
U.A.E. Dirham,08,2011,3.6725
U.A.E. Dirham,09,2011,3.6725
U.A.E. Dirham,10,2011,3.6725
U.A.E. Dirham,11,2011,3.6725
U.A.E. Dirham,12,2011,3.6725
U.A.E. Dirham,01,2012,3.6725
U.A.E. Dirham,02,2012,3.6725
U.A.E. Dirham,03,2012,3.6725
U.A.E. Dirham,04,2012,3.6725
U.A.E. Dirham,05,2012,3.6725
U.A.E. Dirham,06,2012,3.6725
U.A.E. Dirham,07,2012,3.6725
U.A.E. Dirham,08,2012,3.6725
U.A.E. Dirham,09,2012,3.6725
U.A.E. Dirham,10,2012,3.6725
U.A.E. Dirham,11,2012,3.6725
U.A.E. Dirham,12,2012,3.6725
U.A.E. Dirham,01,2013,3.6725
U.A.E. Dirham,02,2013,3.6725
U.A.E. Dirham,03,2013,3.6725
U.A.E. Dirham,04,2013,3.6725
U.A.E. Dirham,05,2013,3.6725
U.A.E. Dirham,06,2013,3.6725
U.A.E. Dirham,07,2013,3.6725
U.A.E. Dirham,08,2013,3.6725
U.A.E. Dirham,09,2013,3.6725
U.A.E. Dirham,10,2013,3.6725
U.A.E. Dirham,11,2013,3.6725
U.A.E. Dirham,12,2013,3.6725
U.A.E. Dirham,01,2014,3.6725
U.A.E. Dirham,02,2014,3.6725
U.A.E. Dirham,03,2014,3.6725
U.A.E. Dirham,04,2014,3.6725
U.A.E. Dirham,05,2014,3.6725
U.A.E. Dirham,06,2014,3.6725
U.A.E. Dirham,07,2014,3.6725
U.A.E. Dirham,08,2014,3.6725
U.A.E. Dirham,09,2014,3.6725
U.A.E. Dirham,10,2014,3.6725
U.A.E. Dirham,11,2014,3.6725
U.A.E. Dirham,12,2014,3.6725
U.A.E. Dirham,01,2015,3.6725
U.A.E. Dirham,02,2015,3.6725
U.K. Pound Sterling,07,1998,0.6084430735
U.K. Pound Sterling,08,1998,0.6130117882
U.K. Pound Sterling,09,1998,0.595126992
U.K. Pound Sterling,10,1998,0.5901160919
U.K. Pound Sterling,11,1998,0.6018174888
U.K. Pound Sterling,12,1998,0.5986436446
U.K. Pound Sterling,01,1999,0.6056568348
U.K. Pound Sterling,02,1999,0.6141110436
U.K. Pound Sterling,03,1999,0.6171895335
U.K. Pound Sterling,04,1999,0.6210350792
U.K. Pound Sterling,05,1999,0.6190518081
U.K. Pound Sterling,06,1999,0.6266752882
U.K. Pound Sterling,07,1999,0.6354231051
U.K. Pound Sterling,08,1999,0.6222738479
U.K. Pound Sterling,09,1999,0.6161619274
U.K. Pound Sterling,10,1999,0.6032783871
U.K. Pound Sterling,11,1999,0.6159859555
U.K. Pound Sterling,12,1999,0.6197534001
U.K. Pound Sterling,01,2000,0.609206326
U.K. Pound Sterling,02,2000,0.6249758194
U.K. Pound Sterling,03,2000,0.6330089392
U.K. Pound Sterling,04,2000,0.6315745153
U.K. Pound Sterling,05,2000,0.6628369421
U.K. Pound Sterling,06,2000,0.6631039898
U.K. Pound Sterling,07,2000,0.6629227316
U.K. Pound Sterling,08,2000,0.6711921288
U.K. Pound Sterling,09,2000,0.6970908077
U.K. Pound Sterling,10,2000,0.6888928552
U.K. Pound Sterling,11,2000,0.7013584037
U.K. Pound Sterling,12,2000,0.6849601772
U.K. Pound Sterling,01,2001,0.6764152452
U.K. Pound Sterling,02,2001,0.6878288682
U.K. Pound Sterling,03,2001,0.6919588096
U.K. Pound Sterling,04,2001,0.6969681884
U.K. Pound Sterling,05,2001,0.7016441862
U.K. Pound Sterling,06,2001,0.7136788445
U.K. Pound Sterling,07,2001,0.7072886091
U.K. Pound Sterling,08,2001,0.6958876205
U.K. Pound Sterling,09,2001,0.6836928988
U.K. Pound Sterling,10,2001,0.6889156468
U.K. Pound Sterling,11,2001,0.695808911
U.K. Pound Sterling,12,2001,0.6948025115
U.K. Pound Sterling,01,2002,0.6981423068
U.K. Pound Sterling,02,2002,0.7029876977
U.K. Pound Sterling,03,2002,0.7030445344
U.K. Pound Sterling,04,2002,0.6931928462
U.K. Pound Sterling,05,2002,0.6852621907
U.K. Pound Sterling,06,2002,0.672758872
U.K. Pound Sterling,07,2002,0.6436645221
U.K. Pound Sterling,08,2002,0.651306179
U.K. Pound Sterling,09,2002,0.6431262059
U.K. Pound Sterling,10,2002,0.6421693038
U.K. Pound Sterling,11,2002,0.63612191
U.K. Pound Sterling,12,2002,0.6303637199
U.K. Pound Sterling,01,2003,0.6186831049
U.K. Pound Sterling,02,2003,0.6212241221
U.K. Pound Sterling,03,2003,0.6317480468
U.K. Pound Sterling,04,2003,0.6352291748
U.K. Pound Sterling,05,2003,0.6161947175
U.K. Pound Sterling,06,2003,0.6021885252
U.K. Pound Sterling,07,2003,0.6153813224
U.K. Pound Sterling,08,2003,0.6276807197
U.K. Pound Sterling,09,2003,0.6207990248
U.K. Pound Sterling,10,2003,0.5965550244
U.K. Pound Sterling,11,2003,0.5920750751
U.K. Pound Sterling,12,2003,0.5712356866
U.K. Pound Sterling,01,2004,0.548919152
U.K. Pound Sterling,02,2004,0.5354881376
U.K. Pound Sterling,03,2004,0.5471253321
U.K. Pound Sterling,04,2004,0.5542622769
U.K. Pound Sterling,05,2004,0.5601377939
U.K. Pound Sterling,06,2004,0.5471888174
U.K. Pound Sterling,07,2004,0.5430462922
U.K. Pound Sterling,08,2004,0.549591928
U.K. Pound Sterling,09,2004,0.5578036734
U.K. Pound Sterling,10,2004,0.553718616
U.K. Pound Sterling,11,2004,0.5376961675
U.K. Pound Sterling,12,2004,0.5184775524
U.K. Pound Sterling,01,2005,0.5323315361
U.K. Pound Sterling,02,2005,0.5297676439
U.K. Pound Sterling,03,2005,0.5242725718
U.K. Pound Sterling,04,2005,0.5277933463
U.K. Pound Sterling,05,2005,0.5383538677
U.K. Pound Sterling,06,2005,0.5498034453
U.K. Pound Sterling,07,2005,0.5712451512
U.K. Pound Sterling,08,2005,0.5576198756
U.K. Pound Sterling,09,2005,0.5529736156
U.K. Pound Sterling,10,2005,0.56698832
U.K. Pound Sterling,11,2005,0.5762647046
U.K. Pound Sterling,12,2005,0.572937555
U.K. Pound Sterling,01,2006,0.5661537134
U.K. Pound Sterling,02,2006,0.5720316562
U.K. Pound Sterling,03,2006,0.5735818189
U.K. Pound Sterling,04,2006,0.5660709019
U.K. Pound Sterling,05,2006,0.534860766
U.K. Pound Sterling,06,2006,0.5424450959
U.K. Pound Sterling,07,2006,0.5421915382
U.K. Pound Sterling,08,2006,0.5283076864
U.K. Pound Sterling,09,2006,0.5301517496
U.K. Pound Sterling,10,2006,0.53334497
U.K. Pound Sterling,11,2006,0.5230958716
U.K. Pound Sterling,12,2006,0.5092072715
U.K. Pound Sterling,01,2007,0.5103745221
U.K. Pound Sterling,02,2007,0.511022761
U.K. Pound Sterling,03,2007,0.5135315565
U.K. Pound Sterling,04,2007,0.502517879
U.K. Pound Sterling,05,2007,0.504131688
U.K. Pound Sterling,06,2007,0.5035959146
U.K. Pound Sterling,07,2007,0.4918047446
U.K. Pound Sterling,08,2007,0.4976416115
