id-to,year,debt-flow,destination-institution-type,creditor-type,creditor-institution,financing-type,id-from,value
MN,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,49333450.42
MN,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
MN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,10873766.64
MN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,29657441.66
MN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
MN,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,0
MN,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,37376773.75
MN,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
MN,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,2679978.998
MN,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,78166054.1
MN,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,1063810715
MR,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,76922033.78
MR,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,58296171.24
MR,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,11632141.36
MR,2013,DIS,PPG,Official,Multilateral,Concessional,Other,97976367.85
MR,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
MR,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,43494953.62
MR,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
MR,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
MR,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
MR,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
MR,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MR,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,14079399.94
MR,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,10786724.77
MR,2013,INT,PPG,Official,Multilateral,Concessional,IDA,2832887.199
MR,2013,INT,PPG,Official,Multilateral,Concessional,Other,17701342.63
MR,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
MR,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,8430434.995
MR,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
MR,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
MR,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
MR,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
MR,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MR,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,32461031.02
MR,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,25822285.94
MR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,6128528.747
MR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,51348923.26
MR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
MR,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,42431014.13
MR,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
MR,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
MR,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
MR,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
MR,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
MU,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,143590007
MU,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MU,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
MU,2013,DIS,PPG,Official,Multilateral,Concessional,Other,8616006.969
MU,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,58953382.43
MU,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,201936842
MU,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
MU,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
MU,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
MU,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
MU,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,3566153457
MU,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,16685110.29
MU,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MU,2013,INT,PPG,Official,Multilateral,Concessional,IDA,47512.88602
MU,2013,INT,PPG,Official,Multilateral,Concessional,Other,895668.4471
MU,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,2349360.577
MU,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,4512713.26
MU,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
MU,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,1582078.013
MU,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,43469.23615
MU,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
MU,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,50421281.19
MU,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,37958752.28
MU,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
MU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,667202.2292
MU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,7670803.811
MU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,11408147.21
MU,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,14934209.9
MU,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
MU,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,16741721.39
MU,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,5047485.955
MU,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
MU,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,3295787950
MV,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,65961414.23
MV,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MV,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,4529643.474
MV,2013,DIS,PPG,Official,Multilateral,Concessional,Other,3897796.776
MV,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
MV,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
MV,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
MV,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,6951370.286
MV,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
MV,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
MV,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MV,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,4471530.484
MV,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,536752.714
MV,2013,INT,PPG,Official,Multilateral,Concessional,IDA,818864.8688
MV,2013,INT,PPG,Official,Multilateral,Concessional,Other,1674710.732
MV,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
MV,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,315923.3494
MV,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
MV,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,1841653.505
MV,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
MV,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
MV,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MV,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,11394372.57
MV,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,16914050.09
MV,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,2973271.924
MV,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,7321180.227
MV,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
MV,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,8701099.606
MV,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
MV,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,20490640.52
MV,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
MV,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
MV,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
MW,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,83413502.85
MW,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MW,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,85049713.6
MW,2013,DIS,PPG,Official,Multilateral,Concessional,Other,38060544.27
MW,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
MW,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
MW,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
MW,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
MW,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
MW,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
MW,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MW,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,6375920.635
MW,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MW,2013,INT,PPG,Official,Multilateral,Concessional,IDA,2083675.303
MW,2013,INT,PPG,Official,Multilateral,Concessional,Other,3154714.959
MW,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
MW,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,515752.3174
MW,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
MW,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
MW,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
MW,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
MW,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MW,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,11451678.2
MW,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,0
MW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,2783624.877
MW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,14500367.42
MW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
MW,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,3087325.719
MW,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
MW,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
MW,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
MW,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
MW,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
MX,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,171781173.7
MX,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,23224534.87
MX,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
MX,2013,DIS,PPG,Official,Multilateral,Concessional,Other,0
MX,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,796634579.2
MX,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,1960228877
MX,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,13525231125
MX,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,18265469245
MX,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,1543419605
MX,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,44339201176
MX,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,6580063293
MX,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,55671794.44
MX,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,39951845.28
MX,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
MX,2013,INT,PPG,Official,Multilateral,Concessional,Other,11249.71965
MX,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,250554778.7
MX,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,434962228.7
MX,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,9406228091
MX,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,312367897.4
MX,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,21526849.9
MX,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,4710132848
MX,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,1815315102
MX,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,377209236.1
MX,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,331549692.1
MX,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
MX,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,794639.288
MX,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,678676155.1
MX,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,851562869.4
MX,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,13118641712
MX,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,6676702476
MX,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,972759167.3
MX,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,6949849760
MX,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,7748008165
MY,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,53777609.12
MY,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MY,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,0
MY,2013,DIS,PPG,Official,Multilateral,Concessional,Other,412141.0984
MY,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
MY,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
MY,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,7024876008
MY,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,587563513.5
MY,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
MY,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,1732939591
MY,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,7538714866
MY,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,56272812.42
MY,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,5020539.559
MY,2013,INT,PPG,Official,Multilateral,Concessional,IDA,0
MY,2013,INT,PPG,Official,Multilateral,Concessional,Other,1181017.534
MY,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
MY,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,4587013.781
MY,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,1086047200
MY,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,59668116.33
MY,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,2748903.364
MY,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,412458952.5
MY,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,754186133
MY,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,314699861.6
MY,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,13380005.23
MY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,0
MY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,10598052.82
MY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
MY,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,20354326.89
MY,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,1094687583
MY,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,1278754268
MY,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,117383422.6
MY,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,704068220.2
MY,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,5367717889
MZ,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,623641557.8
MZ,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
MZ,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,379256726
MZ,2013,DIS,PPG,Official,Multilateral,Concessional,Other,83445848.24
MZ,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
MZ,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
MZ,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,848960729.2
MZ,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,22209811.45
MZ,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,11985.32794
MZ,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
MZ,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MZ,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,21924161.14
MZ,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,5079781.493
MZ,2013,INT,PPG,Official,Multilateral,Concessional,IDA,13756160.15
MZ,2013,INT,PPG,Official,Multilateral,Concessional,Other,8985000.847
MZ,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
MZ,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,0
MZ,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
MZ,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,2144374.924
MZ,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
MZ,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
MZ,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
MZ,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,41638028.05
MZ,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,21270960.77
MZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,24549946.73
MZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,21288938.76
MZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
MZ,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,9966798.961
MZ,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
MZ,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,6574951.154
MZ,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,10164556.87
MZ,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
MZ,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
NE,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,105630938.6
NE,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
NE,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,101975246.7
NE,2013,DIS,PPG,Official,Multilateral,Concessional,Other,68068305.07
NE,2013,DIS,PPG,Official,Multilateral,Non-concessional,IBRD,0
NE,2013,DIS,PPG,Official,Multilateral,Non-concessional,Other,0
NE,2013,DIS,PPG,Private,Private,Bonds,organisation-unspecified,0
NE,2013,DIS,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
NE,2013,DIS,PPG,Private,Private,Other Private,organisation-unspecified,0
NE,2013,DIS,PNG,Private,Private,Bonds,organisation-unspecified,0
NE,2013,DIS,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
NE,2013,INT,PPG,Official,Bilateral,Concessional,organisation-unspecified,1499591.963
NE,2013,INT,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,9977.325105
NE,2013,INT,PPG,Official,Multilateral,Concessional,IDA,3337415.248
NE,2013,INT,PPG,Official,Multilateral,Concessional,Other,6329615.047
NE,2013,INT,PPG,Official,Multilateral,Non-concessional,IBRD,0
NE,2013,INT,PPG,Official,Multilateral,Non-concessional,Other,68843.54323
NE,2013,INT,PPG,Private,Private,Bonds,organisation-unspecified,0
NE,2013,INT,PPG,Private,Private,Commercial Banks,organisation-unspecified,0
NE,2013,INT,PPG,Private,Private,Other Private,organisation-unspecified,0
NE,2013,INT,PNG,Private,Private,Bonds,organisation-unspecified,0
NE,2013,INT,PNG,Private,Private,Commercial Banks,organisation-unspecified,0
NE,2013,TDS,PPG,OFFICIAL,BILATERAL,CONCESSIONAL,organisation-unspecified,6077188.722
NE,2013,TDS,PPG,OFFICIAL,BILATERAL,NON-CONCESSIONAL,organisation-unspecified,418049.9219
NE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,IDA,5617234.034
NE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,CONCESSIONAL,OTHER,23636283.17
NE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,IBRD,0
NE,2013,TDS,PPG,OFFICIAL,MULTILATERAL,NON-CONCESSIONAL,OTHER,663492.1195
NE,2013,TDS,PPG,PRIVATE,Private,BONDS,organisation-unspecified,0
NE,2013,TDS,PPG,PRIVATE,Private,COMMERCIAL BANKS,organisation-unspecified,0
NE,2013,TDS,PPG,PRIVATE,Private,OTHER PRIVATE,organisation-unspecified,0
NE,2013,TDS,PNG,Private,Private,BONDS,organisation-unspecified,0
NE,2013,TDS,PNG,Private,Private,COMMERCIAL BANKS,organisation-unspecified,0
NG,2013,DIS,PPG,Official,Bilateral,Concessional,organisation-unspecified,348480976.8
NG,2013,DIS,PPG,Official,Bilateral,Non-concessional,organisation-unspecified,0
NG,2013,DIS,PPG,Official,Multilateral,Concessional,IDA,792391861.9
