di-id,year,value
TN,2012,10777500
TN,2013,10886500
TN,2014,10996600
TN,2015,
TR,1960,27553280
TR,1961,28229291
TR,1962,28909985
TR,1963,29597047
TR,1964,30292969
TR,1965,31000167
TR,1966,31718266
TR,1967,32448404
TR,1968,33196289
TR,1969,33969201
TR,1970,5800
TR,1971,35608079
TR,1972,36475356
TR,1973,37366922
TR,1974,38272701
TR,1975,39185637
TR,1976,40100696
TR,1977,41020211
TR,1978,41953105
TR,1979,42912350
TR,1980,43905790
TR,1981,44936836
TR,1982,45997940
TR,1983,47072603
TR,1984,48138191
TR,1985,49178079
TR,1986,50187091
TR,1987,51168841
TR,1988,52126497
TR,1989,53066569
TR,1990,53994605
TR,1991,54909508
TR,1992,55811134
TR,1993,56707454
TR,1994,57608769
TR,1995,58522320
TR,1996,59451488
TR,1997,60394104
TR,1998,61344874
TR,1999,62295617
TR,2000,63240157
TR,2001,64182694
TR,2002,65125766
TR,2003,66060121
TR,2004,66973561
TR,2005,67860617
TR,2006,68704721
TR,2007,69515492
TR,2008,70344357
TR,2009,71261307
TR,2010,72310416
TR,2011,73199372
TR,2012,74099255
TR,2013,75010202
TR,2014,75932348
TR,2015,
TV,1960,6104
TV,1961,6242
TV,1962,6391
TV,1963,6542
TV,1964,6687
TV,1965,6819
TV,1966,6935
TV,1967,7037
TV,1968,7128
TV,1969,7213
TV,1970,5800
TV,1971,7379
TV,1972,7459
TV,1973,7538
TV,1974,7613
TV,1975,7685
TV,1976,7752
TV,1977,7816
TV,1978,7883
TV,1979,7959
TV,1980,8051
TV,1981,8160
TV,1982,8284
TV,1983,8413
TV,1984,8537
TV,1985,8648
TV,1986,8741
TV,1987,8821
TV,1988,8889
TV,1989,8949
TV,1990,9004
TV,1991,9056
TV,1992,9103
TV,1993,9148
TV,1994,9188
TV,1995,9227
TV,1996,9264
TV,1997,9298
TV,1998,9334
TV,1999,9374
TV,2000,9419
TV,2001,9471
TV,2002,9530
TV,2003,9590
TV,2004,9646
TV,2005,9694
TV,2006,9732
TV,2007,9764
TV,2008,9788
TV,2009,9808
TV,2010,9827
TV,2011,9844
TV,2012,9860
TV,2013,9876
TV,2014,9893
TV,2015,
TZ,1960,10074490
TZ,1961,10373380
TZ,1962,10683888
TZ,1963,11005882
TZ,1964,11339076
TZ,1965,11683511
TZ,1966,12038886
TZ,1967,12406040
TZ,1968,12787494
TZ,1969,13186560
TZ,1970,5800
TZ,1971,14045757
TZ,1972,14506496
TZ,1973,14984973
TZ,1974,15477155
TZ,1975,15980265
TZ,1976,16493435
TZ,1977,17018013
TZ,1978,17556148
TZ,1979,18110990
TZ,1980,18684893
TZ,1981,19279543
TZ,1982,19894677
TZ,1983,20528465
TZ,1984,21178079
TZ,1985,21842087
TZ,1986,22516809
TZ,1987,23204186
TZ,1988,23914852
TZ,1989,24663284
TZ,1990,25458208
TZ,1991,26307482
TZ,1992,27203865
TZ,1993,28122799
TZ,1994,29030288
TZ,1995,29903329
TZ,1996,30733937
TZ,1997,31533781
TZ,1998,32323953
TZ,1999,33135281
TZ,2000,33991590
TZ,2001,34899062
TZ,2002,35855480
TZ,2003,36866228
TZ,2004,37935334
TZ,2005,39065600
TZ,2006,40260847
TZ,2007,41522004
TZ,2008,42844744
TZ,2009,44222113
TZ,2010,45648525
TZ,2011,47122998
TZ,2012,48645709
TZ,2013,50213457
TZ,2014,51822621
TZ,2015,
UG,1960,6788211
UG,1961,7006629
UG,1962,7240155
UG,1963,7487411
UG,1964,7746181
UG,1965,8014376
UG,1966,8292747
UG,1967,8580632
UG,1968,8872866
UG,1969,9162773
UG,1970,5800
UG,1971,9720365
UG,1972,9988321
UG,1973,10256342
UG,1974,10533627
UG,1975,10827071
UG,1976,11139772
UG,1977,11470741
UG,1978,11817951
UG,1979,12177677
UG,1980,12547754
UG,1981,12927007
UG,1982,13318149
UG,1983,13727427
UG,1984,14163214
UG,1985,14631089
UG,1986,15133740
UG,1987,15668278
UG,1988,16227778
UG,1989,16802258
UG,1990,17384369
UG,1991,17973428
UG,1992,18571527
UG,1993,19177660
UG,1994,19791266
UG,1995,20412967
UG,1996,21041468
UG,1997,21679497
UG,1998,22336812
UG,1999,23026357
UG,2000,23757636
UG,2001,24534668
UG,2002,25355794
UG,2003,26217760
UG,2004,27114742
UG,2005,28042413
UG,2006,29000925
UG,2007,29991958
UG,2008,31014427
UG,2009,32067125
UG,2010,33149417
UG,2011,34260342
UG,2012,35400620
UG,2013,36573387
UG,2014,37782971
UG,2015,
UA,1960,42662150
UA,1961,43203635
UA,1962,43749469
UA,1963,44285897
UA,1964,44794325
UA,1965,45261939
UA,1966,45682314
UA,1967,46060456
UA,1968,46409007
UA,1969,46746668
UA,1970,5800
UA,1971,47433807
UA,1972,47783013
UA,1973,48127170
UA,1974,48455120
UA,1975,48758986
UA,1976,49036202
UA,1977,49290087
UA,1978,49525597
UA,1979,49750150
UA,1980,49968811
UA,1981,50221000
UA,1982,50384000
UA,1983,50564000
UA,1984,50754000
UA,1985,50917000
UA,1986,51097000
UA,1987,51293000
UA,1988,51521000
UA,1989,51773000
UA,1990,51892000
UA,1991,52000470
UA,1992,52150266
UA,1993,52179210
UA,1994,51921041
UA,1995,51512299
UA,1996,51057189
UA,1997,50594105
UA,1998,50143939
UA,1999,49673350
UA,2000,49175848
UA,2001,48683865
UA,2002,48202500
UA,2003,47812950
UA,2004,47451600
UA,2005,47105150
UA,2006,46787750
UA,2007,46509350
UA,2008,46258200
UA,2009,46053300
UA,2010,45870700
UA,2011,45706100
UA,2012,45593300
UA,2013,45489600
UA,2014,45362900
UA,2015,
UY,1960,2538651
UY,1961,2571691
UY,1962,2603887
UY,1963,2635128
UY,1964,2665387
UY,1965,2694535
UY,1966,2722874
UY,1967,2750093
UY,1968,2774771
UY,1969,2795044
UY,1970,5800
UY,1971,2818269
UY,1972,2821437
UY,1973,2822084
UY,1974,2824069
UY,1975,2830172
UY,1976,2841436
UY,1977,2857107
UY,1978,2875970
UY,1979,2896021
UY,1980,2915775
UY,1981,2935036
UY,1982,2954281
UY,1983,2973461
UY,1984,2992648
UY,1985,3011907
UY,1986,3031032
UY,1987,3049962
UY,1988,3069094
UY,1989,3088985
UY,1990,3109987
UY,1991,3132048
UY,1992,3154853
UY,1993,3178156
UY,1994,3201604
UY,1995,3224807
UY,1996,3248039
UY,1997,3271014
UY,1998,3292134
UY,1999,3309318
UY,2000,3321242
UY,2001,3327105
UY,2002,3327770
UY,2003,3325637
UY,2004,3324096
UY,2005,3325608
UY,2006,3331041
UY,2007,3339750
UY,2008,3350832
UY,2009,3362761
UY,2010,3374414
UY,2011,3385610
UY,2012,3396753
UY,2013,3407969
UY,2014,3419516
UY,2015,
US,1960,180671000
US,1961,183691000
US,1962,186538000
US,1963,189242000
US,1964,191889000
US,1965,194303000
US,1966,196560000
US,1967,198712000
US,1968,200706000
US,1969,202677000
US,1970,5800
US,1971,207661000
US,1972,209896000
US,1973,211909000
US,1974,213854000
US,1975,215973000
US,1976,218035000
US,1977,220239000
US,1978,222585000
US,1979,225055000
US,1980,227225000
US,1981,229466000
US,1982,231664000
US,1983,233792000
US,1984,235825000
US,1985,237924000
US,1986,240133000
US,1987,242289000
US,1988,244499000
US,1989,246819000
US,1990,249623000
US,1991,252981000
US,1992,256514000
US,1993,259919000
US,1994,263126000
US,1995,266278000
US,1996,269394000
US,1997,272657000
US,1998,275854000
US,1999,279040000
US,2000,282162411
US,2001,284968955
US,2002,287625193
US,2003,290107933
US,2004,292805298
US,2005,295516599
US,2006,298379912
US,2007,301231207
US,2008,304093966
US,2009,306771529
US,2010,309347057
US,2011,311721632
US,2012,314112078
US,2013,316497531
US,2014,318857056
US,2015,
UZ,1960,8789492
UZ,1961,9044671
UZ,1962,9319510
UZ,1963,9611601
UZ,1964,9917202
UZ,1965,10233502
UZ,1966,10559050
UZ,1967,10894306
UZ,1968,11240523
UZ,1969,11599763
UZ,1970,5800
UZ,1971,12361237
UZ,1972,12762439
UZ,1973,13170848
UZ,1974,13578783
UZ,1975,13980997
UZ,1976,14374729
UZ,1977,14762133
UZ,1978,15148932
UZ,1979,15543520
UZ,1980,15951899
UZ,1981,16375135
UZ,1982,16810937
UZ,1983,17257774
UZ,1984,17712992
UZ,1985,18174143
UZ,1986,18640558
UZ,1987,19111312
UZ,1988,19583186
UZ,1989,20052259
UZ,1990,20510000
UZ,1991,20952000
UZ,1992,21449000
UZ,1993,21942000
UZ,1994,22377000
UZ,1995,22785000
UZ,1996,23225000
UZ,1997,23667000
UZ,1998,24051000
UZ,1999,24311650
UZ,2000,24650400
UZ,2001,24964450
UZ,2002,25271850
UZ,2003,25567650
UZ,2004,25864350
UZ,2005,26167000
UZ,2006,26488250
UZ,2007,26868000
UZ,2008,27302800
UZ,2009,27767400
UZ,2010,28562400
UZ,2011,29339400
UZ,2012,29774500
UZ,2013,30243200
UZ,2014,30757700
UZ,2015,
VC,1960,80948
VC,1961,82144
VC,1962,83206
VC,1963,84167
VC,1964,85076
VC,1965,85972
VC,1966,86860
VC,1967,87736
VC,1968,88615
VC,1969,89518
VC,1970,5800
VC,1971,91440
VC,1972,92465
VC,1973,93516
VC,1974,94572
VC,1975,95614
VC,1976,96639
VC,1977,97649
VC,1978,98634
VC,1979,99589
VC,1980,100506
VC,1981,101378
VC,1982,102202
VC,1983,102985
VC,1984,103742
VC,1985,104477
VC,1986,105197
VC,1987,105892
VC,1988,106533
VC,1989,107081
VC,1990,107509
VC,1991,107811
VC,1992,108001
VC,1993,108097
VC,1994,108129
VC,1995,108122
VC,1996,108078
VC,1997,108001
VC,1998,107923
VC,1999,107879
VC,2000,107897
VC,2001,107989
VC,2002,108150
VC,2003,108354
VC,2004,108563
VC,2005,108749
VC,2006,108908
VC,2007,109049
VC,2008,109165
VC,2009,109255
VC,2010,109316
VC,2011,109341
VC,2012,109334
VC,2013,109327
VC,2014,109360
VC,2015,
VE,1960,8146845
VE,1961,8461684
VE,1962,8790590
VE,1963,9130346
VE,1964,9476255
VE,1965,9824694
VE,1966,10175143
VE,1967,10528054
VE,1968,10881995
VE,1969,11235492
VE,1970,5800
VE,1971,11937803
VE,1972,12286434
VE,1973,12636971
VE,1974,12994025
VE,1975,13360988
VE,1976,13739142
VE,1977,14127790
VE,1978,14525929
VE,1979,14931741
VE,1980,15343917
VE,1981,15761800
VE,1982,16185895
VE,1983,16617343
VE,1984,17057786
VE,1985,17508059
VE,1986,17968530
VE,1987,18437737
VE,1988,18912431
VE,1989,19388262
VE,1990,19861959
VE,1991,20332247
VE,1992,20799471
VE,1993,21263994
VE,1994,21726808
VE,1995,22188671
VE,1996,22649212
VE,1997,23108003
VE,1998,23565734
VE,1999,24023355
VE,2000,24481477
VE,2001,24940223
VE,2002,25399143
VE,2003,25857553
VE,2004,26314483
VE,2005,26769115
VE,2006,27221228
VE,2007,27670659
VE,2008,28116716
VE,2009,28558607
VE,2010,28995745
VE,2011,29427631
VE,2012,29854238
VE,2013,30276045
VE,2014,30693827
VE,2015,
VI,1960,32000
VI,1961,34100
VI,1962,36300
VI,1963,38700
VI,1964,41300
VI,1965,44000
VI,1966,47300
VI,1967,50800
VI,1968,54600
VI,1969,58600
VI,1970,5800
VI,1971,71000
VI,1972,76000
VI,1973,84000
VI,1974,90000
VI,1975,94000
VI,1976,96000
VI,1977,93000
VI,1978,96000
VI,1979,96000
VI,1980,97000
VI,1981,98000
VI,1982,102000
VI,1983,104000
VI,1984,108000
VI,1985,107000
VI,1986,106500
VI,1987,106000
VI,1988,104500
VI,1989,103000
VI,1990,103963
VI,1991,104807
VI,1992,105711
VI,1993,106577
VI,1994,107317
VI,1995,107817
VI,1996,108093
VI,1997,108355
VI,1998,108535
VI,1999,108596
VI,2000,108639
VI,2001,108386
VI,2002,108208
VI,2003,108085
VI,2004,107950
VI,2005,107863
VI,2006,107700
VI,2007,107423
VI,2008,107091
VI,2009,106707
VI,2010,106267
VI,2011,105784
VI,2012,105275
VI,2013,104737
VI,2014,104170
VI,2015,
VN,1960,34743000
VN,1961,35428000
VN,1962,36123000
VN,1963,36836000
VN,1964,37574000
VN,1965,38341000
VN,1966,39142000
VN,1967,39980000
VN,1968,40856000
VN,1969,41773000
VN,1970,5800
VN,1971,43725000
VN,1972,44758000
VN,1973,45825000
VN,1974,46918000
VN,1975,48030000
VN,1976,49158000
VN,1977,50295000
VN,1978,51436000
VN,1979,52574000
VN,1980,53700000
VN,1981,54722000
VN,1982,55687000
VN,1983,56655000
VN,1984,57692000
VN,1985,58868000
VN,1986,60249000
VN,1987,61750000
VN,1988,63263000
VN,1989,64774000
VN,1990,66016700
VN,1991,67242400
VN,1992,68450100
VN,1993,69644500
VN,1994,70824500
VN,1995,71995500
VN,1996,73156700
VN,1997,74306900
VN,1998,75456300
VN,1999,76596700
VN,2000,77630900
VN,2001,78620500
VN,2002,79537700
VN,2003,80467400
VN,2004,81436400
VN,2005,82392100
VN,2006,83311200
VN,2007,84218500
VN,2008,85118700
VN,2009,86025000
VN,2010,86932500
VN,2011,87840000
VN,2012,88772900
VN,2013,89708900
VN,2014,90730000
VN,2015,
VU,1960,63701
VU,1961,65708
VU,1962,67806
VU,1963,69962
VU,1964,72131
VU,1965,74287
VU,1966,76410
VU,1967,78518
VU,1968,80669
VU,1969,82941
VU,1970,5800
VU,1971,88023
VU,1972,90824
VU,1973,93761
VU,1974,96793
VU,1975,99879
VU,1976,103024
VU,1977,106223
VU,1978,109429
VU,1979,112579
VU,1980,115634
VU,1981,118578
VU,1982,121433
VU,1983,124248
VU,1984,127094
VU,1985,130028
VU,1986,133040
VU,1987,136129
VU,1988,139369
VU,1989,142852
VU,1990,146633
VU,1991,150779
VU,1992,155242
VU,1993,159814
VU,1994,164209
VU,1995,168236
VU,1996,171802
VU,1997,175004
VU,1998,178074
VU,1999,181346
VU,2000,185058
VU,2001,189288
VU,2002,193957
VU,2003,198963
VU,2004,204144
VU,2005,209375
VU,2006,214635
VU,2007,219956
VU,2008,225335
VU,2009,230782
VU,2010,236299
VU,2011,241876
VU,2012,247498
VU,2013,253165
VU,2014,258883
VU,2015,
PS,1960,
PS,1961,
PS,1962,
PS,1963,
PS,1964,
PS,1965,
PS,1966,
PS,1967,
PS,1968,
PS,1969,
PS,1970,5800
PS,1971,
PS,1972,
PS,1973,
PS,1974,
PS,1975,
PS,1976,
PS,1977,
PS,1978,
PS,1979,
PS,1980,
PS,1981,
PS,1982,
PS,1983,
PS,1984,
PS,1985,
PS,1986,
PS,1987,
PS,1988,
PS,1989,
PS,1990,1978248
PS,1991,2068845
PS,1992,2163591
PS,1993,2262676
PS,1994,2366298
PS,1995,2474666
PS,1996,2587997
PS,1997,2706518
PS,1998,2776568
PS,1999,2848431
PS,2000,2922153
PS,2001,2997784
PS,2002,3075373
PS,2003,3154969
PS,2004,3236626
PS,2005,3320396
PS,2006,3406334
PS,2007,3494496
PS,2008,3596688
PS,2009,3702218
PS,2010,3811102
PS,2011,3927051
PS,2012,4046901
PS,2013,4169506
PS,2014,4294682
PS,2015,
WS,1960,108645
WS,1961,112121
WS,1962,115786
WS,1963,119564
WS,1964,123354
WS,1965,127068
WS,1966,130687
WS,1967,134194
WS,1968,137503
WS,1969,140520
WS,1970,5800
WS,1971,145437
WS,1972,147323
WS,1973,148889
WS,1974,150219
WS,1975,151383
WS,1976,152390
WS,1977,153244
WS,1978,154010
WS,1979,154763
WS,1980,155554
WS,1981,156435
WS,1982,157401
WS,1983,158383
WS,1984,159281
WS,1985,160030
WS,1986,160591
WS,1987,161014
WS,1988,161424
WS,1989,162001
WS,1990,162865
WS,1991,164073
WS,1992,165568
WS,1993,167206
WS,1994,168786
WS,1995,170158
WS,1996,171276
WS,1997,172191
WS,1998,172979
WS,1999,173758
WS,2000,174614
WS,2001,175567
WS,2002,176592
WS,2003,177677
WS,2004,178794
WS,2005,179928
WS,2006,181072
WS,2007,182238
WS,2008,183440
WS,2009,184700
WS,2010,186029
WS,2011,187434
WS,2012,188901
WS,2013,190390
WS,2014,191845
WS,2015,
YE,1960,5166311
YE,1961,5251663
YE,1962,5339285
YE,1963,5429501
YE,1964,5522690
YE,1965,5619170
YE,1966,5720538
YE,1967,5827223
YE,1968,5937125
YE,1969,6047230
YE,1970,5800
YE,1971,6262934
YE,1972,6370599
YE,1973,6487853
YE,1974,6626208
YE,1975,6793979
YE,1976,6994840
YE,1977,7226885
YE,1978,7485921
YE,1979,7765087
YE,1980,8059381
YE,1981,8369708
YE,1982,8698304
YE,1983,9043210
YE,1984,9402070
YE,1985,9774242
YE,1986,10153613
YE,1987,10542601
YE,1988,10958983
YE,1989,11426912
YE,1990,11961099
YE,1991,12571240
YE,1992,13245003
YE,1993,13948118
YE,1994,14633091
YE,1995,15266147
YE,1996,15834747
YE,1997,16349809
YE,1998,16829935
YE,1999,17304422
YE,2000,17795219
YE,2001,18306287
YE,2002,18832097
YE,2003,19374012
YE,2004,19931617
YE,2005,20504385
YE,2006,21093973
YE,2007,21701105
YE,2008,22322699
YE,2009,22954226
YE,2010,23591972
YE,2011,24234940
YE,2012,24882792
YE,2013,25533217
YE,2014,26183676
YE,2015,
ZA,1960,17396000
ZA,1961,17949962
ZA,1962,18459442
ZA,1963,18936138
ZA,1964,19390554
ZA,1965,19832000
ZA,1966,20268594
ZA,1967,20707258
ZA,1968,21153722
ZA,1969,21612522
ZA,1970,5800
ZA,1971,22602373
ZA,1972,23126276
ZA,1973,23655908
ZA,1974,24189837
ZA,1975,24728000
ZA,1976,25268094
ZA,1977,25805575
ZA,1978,26355319
ZA,1979,26940793
ZA,1980,27576000
ZA,1981,28254655
ZA,1982,28971839
ZA,1983,29724004
ZA,1984,30505361
ZA,1985,31307880
ZA,1986,32121290
ZA,1987,32933081
ZA,1988,33728498
ZA,1989,34490549
ZA,1990,35200000
ZA,1991,35933108
ZA,1992,36690739
ZA,1993,37473796
ZA,1994,38283223
ZA,1995,39120000
ZA,1996,40000247
ZA,1997,40926063
ZA,1998,41899683
ZA,1999,42923485
ZA,2000,44000000
ZA,2001,44909738
ZA,2002,45546345
ZA,2003,46127031
ZA,2004,46727694
ZA,2005,47349013
ZA,2006,47991699
ZA,2007,48656506
ZA,2008,49344228
ZA,2009,50055701
ZA,2010,50791808
ZA,2011,51553479
ZA,2012,52341695
ZA,2013,53157490
ZA,2014,54001953
ZA,2015,
CD,1960,15248246
CD,1961,15637715
CD,1962,16041247
CD,1963,16461914
CD,1964,16903899
CD,1965,17369859
CD,1966,17861860
CD,1967,18378189
CD,1968,18913177
CD,1969,19458874
CD,1970,5800
CD,1971,20563111
CD,1972,21120996
CD,1973,21690604
CD,1974,22282079
CD,1975,22902275
CD,1976,23556784
CD,1977,24242643
CD,1978,24948113
CD,1979,25656486
CD,1980,26357407
CD,1981,27049145
CD,1982,27741104
CD,1983,28448122
CD,1984,29190679
CD,1985,29985665
CD,1986,30829103
CD,1987,31721541
CD,1988,32688708
CD,1989,33763056
CD,1990,34962676
CD,1991,36309209
CD,1992,37783835
CD,1993,39314955
CD,1994,40804011
CD,1995,42183620
CD,1996,43424997
CD,1997,44558347
CD,1998,45647949
CD,1999,46788238
CD,2000,48048664
CD,2001,49449015
CD,2002,50971407
CD,2003,52602208
CD,2004,54314855
CD,2005,56089536
CD,2006,57926840
CD,2007,59834875
CD,2008,61809278
CD,2009,63845097
CD,2010,65938712
CD,2011,68087376
CD,2012,70291160
CD,2013,72552861
CD,2014,74877030
CD,2015,
ZM,1960,3049586
ZM,1961,3142848
ZM,1962,3240664
ZM,1963,3342894
ZM,1964,3449266
ZM,1965,3559687
ZM,1966,3674088
ZM,1967,3792864
ZM,1968,3916928
ZM,1969,4047479
ZM,1970,5800
ZM,1971,4331002
ZM,1972,4484141
ZM,1973,4644329
ZM,1974,4810810
ZM,1975,4983017
ZM,1976,5160570
ZM,1977,5343550
ZM,1978,5532350
ZM,1979,5727577
ZM,1980,5929497
ZM,1981,6138069
ZM,1982,6352561
ZM,1983,6571673
ZM,1984,6793708
ZM,1985,7017292
ZM,1986,7242496
ZM,1987,7469270
ZM,1988,7696070
ZM,1989,7921028
ZM,1990,8143142
ZM,1991,8361381
ZM,1992,8576987
ZM,1993,8794061
ZM,1994,9018229
ZM,1995,9253527
ZM,1996,9502346
ZM,1997,9763742
ZM,1998,10034412
ZM,1999,10309310
ZM,2000,10585220
ZM,2001,10861238
