country_from,country_to,year,bl_remittances,,Notes
AR,BW,2012,0,,
AR,BY,2012,0.05,,
AR,BZ,2012,0,,
AR,CD,2012,0,,
AR,CF,2012,0,,
AR,CG,2012,0,,
AR,CI,2012,0,,
AR,CK,2012,,,
AR,CL,2012,0.96,,
AR,CM,2012,0,,
AR,CN,2012,24.64,,
AR,CO,2012,0,,
AR,CR,2012,0,,
AR,CU,2012,0,,
AR,CV,2012,0,,
AR,DJ,2012,0,,
AR,DM,2012,0,,
AR,DO,2012,0,,
AR,DZ,2012,0,,
AR,EC,2012,0,,
AR,EG,2012,0,,
AR,ER,2012,0,,
AR,ET,2012,0,,
AR,FJ,2012,0,,
AR,FM,2012,0,,
AR,GA,2012,0,,
AR,GD,2012,0,,
AR,GE,2012,0.07,,
AR,GH,2012,0,,
AR,GM,2012,0,,
AR,GN,2012,0,,
AR,GQ,2012,0,,
AR,GT,2012,0,,
AR,GW,2012,0,,
AR,GY,2012,0,,
AR,HN,2012,0,,
AR,HT,2012,0,,
AR,ID,2012,0,,
AR,IN,2012,0,,
AR,IQ,2012,0,,
AR,IR,2012,0,,
AR,JM,2012,0,,
AR,JO,2012,0,,
AR,KE,2012,0,,
AR,KG,2012,0.19,,
AR,KH,2012,0,,
AR,KI,2012,0,,
AR,KM,2012,0,,
AR,KN,2012,0,,
AR,KP,2012,0,,
AR,KZ,2012,0.01,,
AR,LA,2012,0,,
AR,LB,2012,15.8,,
AR,LC,2012,0,,
AR,LK,2012,0,,
AR,LR,2012,0,,
AR,LS,2012,0,,
AR,LY,2012,0,,
AR,MA,2012,0,,
AR,MD,2012,0.13,,
AR,ME,2012,0,,
AR,MG,2012,0,,
AR,MH,2012,0,,
AR,MK,2012,0.2,,
AR,ML,2012,0,,
AR,MM,2012,0,,
AR,MN,2012,0,,
AR,MR,2012,0,,
AR,MS,2012,,,
AR,MU,2012,0,,
AR,MV,2012,0,,
AR,MW,2012,0,,
AR,MX,2012,0,,
AR,MY,2012,0,,
AR,MZ,2012,0,,
AR,NA,2012,0,,
AR,NE,2012,0,,
AR,NG,2012,0,,
AR,NI,2012,0,,
AR,NP,2012,0,,
AR,NR,2012,,,
AR,NU,2012,,,
AR,PA,2012,0,,
AR,PE,2012,194.69,,
AR,PG,2012,0,,
AR,PH,2012,0,,
AR,PK,2012,0,,
AR,PS,2012,0,,
AR,PW,2012,0,,
AR,PY,2012,511.71,,
AR,RS,2012,0,,
AR,RW,2012,0,,
AR,SB,2012,0,,
AR,SC,2012,0,,
AR,SD,2012,0,,
AR,SH,2012,,,
AR,SL,2012,0,,
AR,SN,2012,0,,
AR,SO,2012,0,,
AR,SR,2012,0,,
AR,SS,2012,,,
AR,ST,2012,0,,
AR,SV,2012,0,,
AR,SY,2012,4.7,,
AR,SZ,2012,0,,
AR,TD,2012,0,,
AR,TG,2012,0,,
AR,TH,2012,0,,
AR,TJ,2012,0.38,,
AR,TK,2012,,,
AR,TL,2012,0,,
AR,TM,2012,0,,
AR,TN,2012,0,,
AR,TO,2012,0,,
AR,TR,2012,0,,
AR,TV,2012,0,,
AR,TZ,2012,0,,
AR,UA,2012,0.68,,
AR,UG,2012,0,,
AR,UY,2012,29.61,,
AR,UZ,2012,0,,
AR,VC,2012,0,,
AR,VE,2012,0,,
AR,VN,2012,0,,
AR,VU,2012,0,,
AR,WF,2012,,,
AR,WS,2012,0,,
AR,XK,2012,0,,
AR,YE,2012,0,,
AR,ZA,2012,0,,
AR,ZM,2012,0,,
AR,ZW,2012,0,,
AS,AF,2012,0,,
AS,AG,2012,0,,
AS,AI,2012,,,
AS,AL,2012,0,,
AS,AM,2012,0,,
AS,AO,2012,0,,
AS,AR,2012,0,,
AS,AZ,2012,0,,
AS,BA,2012,0,,
AS,BD,2012,0,,
AS,BF,2012,0,,
AS,BI,2012,0,,
AS,BJ,2012,0,,
AS,BO,2012,0,,
AS,BR,2012,0,,
AS,BT,2012,0,,
AS,BW,2012,0,,
AS,BY,2012,0,,
AS,BZ,2012,0,,
AS,CD,2012,0,,
AS,CF,2012,0,,
AS,CG,2012,0,,
AS,CI,2012,0,,
AS,CK,2012,,,
AS,CL,2012,0,,
AS,CM,2012,0,,
AS,CN,2012,1.07,,
AS,CO,2012,0,,
AS,CR,2012,0,,
AS,CU,2012,0,,
AS,CV,2012,0,,
AS,DJ,2012,0,,
AS,DM,2012,0,,
AS,DO,2012,0,,
AS,DZ,2012,0,,
AS,EC,2012,0,,
AS,EG,2012,0,,
AS,ER,2012,0,,
AS,ET,2012,0,,
AS,FJ,2012,0.1,,
AS,FM,2012,0,,
AS,GA,2012,0,,
AS,GD,2012,0,,
AS,GE,2012,0,,
AS,GH,2012,0,,
AS,GM,2012,0,,
AS,GN,2012,0,,
AS,GQ,2012,0,,
AS,GT,2012,0,,
AS,GW,2012,0,,
AS,GY,2012,0,,
AS,HN,2012,0,,
AS,HT,2012,0,,
AS,ID,2012,0,,
AS,IN,2012,0,,
AS,IQ,2012,0,,
AS,IR,2012,0,,
AS,JM,2012,0,,
AS,JO,2012,0,,
AS,KE,2012,0,,
AS,KG,2012,0,,
AS,KH,2012,0,,
AS,KI,2012,0,,
AS,KM,2012,0,,
AS,KN,2012,0,,
AS,KP,2012,0,,
AS,KZ,2012,0,,
AS,LA,2012,0,,
AS,LB,2012,0,,
AS,LC,2012,0,,
AS,LK,2012,0,,
AS,LR,2012,0,,
AS,LS,2012,0,,
AS,LY,2012,0,,
AS,MA,2012,0,,
AS,MD,2012,0,,
AS,ME,2012,0,,
AS,MG,2012,0,,
AS,MH,2012,0,,
AS,MK,2012,0,,
AS,ML,2012,0,,
AS,MM,2012,0,,
AS,MN,2012,0,,
AS,MR,2012,0,,
AS,MS,2012,,,
AS,MU,2012,0,,
AS,MV,2012,0,,
AS,MW,2012,0,,
AS,MX,2012,0,,
AS,MY,2012,0,,
AS,MZ,2012,0,,
AS,NA,2012,0,,
AS,NE,2012,0,,
AS,NG,2012,0,,
AS,NI,2012,0,,
AS,NP,2012,0,,
AS,NR,2012,,,
AS,NU,2012,,,
AS,PA,2012,0,,
AS,PE,2012,0,,
AS,PG,2012,0,,
AS,PH,2012,2.69,,
AS,PK,2012,0,,
AS,PS,2012,0,,
AS,PW,2012,0,,
AS,PY,2012,0,,
AS,RS,2012,0,,
AS,RW,2012,0,,
AS,SB,2012,0,,
AS,SC,2012,0,,
AS,SD,2012,0,,
AS,SH,2012,,,
AS,SL,2012,0,,
AS,SN,2012,0,,
AS,SO,2012,0,,
AS,SR,2012,0,,
AS,SS,2012,,,
AS,ST,2012,0,,
AS,SV,2012,0,,
AS,SY,2012,0,,
AS,SZ,2012,0,,
AS,TD,2012,0,,
AS,TG,2012,0,,
AS,TH,2012,0,,
AS,TJ,2012,0,,
AS,TK,2012,,,
AS,TL,2012,0,,
AS,TM,2012,0,,
AS,TN,2012,0,,
AS,TO,2012,1.43,,
AS,TR,2012,0,,
AS,TV,2012,0,,
AS,TZ,2012,0,,
AS,UA,2012,0,,
AS,UG,2012,0,,
AS,UY,2012,0,,
AS,UZ,2012,0,,
AS,VC,2012,0,,
AS,VE,2012,0,,
AS,VN,2012,0.58,,
AS,VU,2012,0,,
AS,WF,2012,,,
AS,WS,2012,15.03,,
AS,XK,2012,0,,
AS,YE,2012,0,,
AS,ZA,2012,0,,
AS,ZM,2012,0,,
AS,ZW,2012,0,,
AT,AF,2012,0,,
AT,AG,2012,0,,
AT,AI,2012,,,
AT,AL,2012,1.86,,
AT,AM,2012,1.16,,
AT,AO,2012,0,,
AT,AR,2012,0.73,,
AT,AZ,2012,0.29,,
AT,BA,2012,218.11,,
AT,BD,2012,7.68,,
AT,BF,2012,0,,
AT,BI,2012,0,,
AT,BJ,2012,0,,
AT,BO,2012,0,,
AT,BR,2012,13.34,,
AT,BT,2012,0,,
AT,BW,2012,0,,
AT,BY,2012,0.23,,
AT,BZ,2012,0,,
AT,CD,2012,0,,
AT,CF,2012,0,,
AT,CG,2012,0,,
AT,CI,2012,0,,
AT,CK,2012,,,
AT,CL,2012,0.01,,
AT,CM,2012,0,,
AT,CN,2012,64.71,,
AT,CO,2012,0,,
AT,CR,2012,0,,
AT,CU,2012,0,,
AT,CV,2012,0,,
AT,DJ,2012,0,,
AT,DM,2012,0,,
AT,DO,2012,0,,
AT,DZ,2012,1.16,,
AT,EC,2012,0,,
AT,EG,2012,76.42,,
AT,ER,2012,0,,
AT,ET,2012,0,,
AT,FJ,2012,0,,
AT,FM,2012,0,,
AT,GA,2012,0,,
AT,GD,2012,0,,
AT,GE,2012,0.81,,
AT,GH,2012,0,,
AT,GM,2012,0,,
AT,GN,2012,0,,
AT,GQ,2012,0,,
AT,GT,2012,0,,
AT,GW,2012,0,,
AT,GY,2012,0,,
AT,HN,2012,0,,
AT,HT,2012,0,,
AT,ID,2012,3.96,,
AT,IN,2012,72.85,,
AT,IQ,2012,1.24,,
AT,IR,2012,15.7,,
AT,JM,2012,0,,
AT,JO,2012,3.39,,
AT,KE,2012,0,,
AT,KG,2012,0,,
AT,KH,2012,0.62,,
AT,KI,2012,0,,
AT,KM,2012,0,,
AT,KN,2012,0,,
AT,KP,2012,0,,
AT,KZ,2012,0,,
AT,LA,2012,0,,
AT,LB,2012,17.31,,
AT,LC,2012,0,,
AT,LK,2012,0,,
AT,LR,2012,0,,
AT,LS,2012,0,,
AT,LY,2012,0,,
AT,MA,2012,2.83,,
AT,MD,2012,1.32,,
AT,ME,2012,0,,
AT,MG,2012,0,,
AT,MH,2012,0,,
AT,MK,2012,18.51,,
AT,ML,2012,0,,
AT,MM,2012,0,,
AT,MN,2012,0,,
AT,MR,2012,0,,
AT,MS,2012,,,
AT,MU,2012,0,,
AT,MV,2012,0,,
AT,MW,2012,0,,
AT,MX,2012,1.81,,
AT,MY,2012,0,,
AT,MZ,2012,0,,
AT,NA,2012,0,,
AT,NE,2012,0,,
AT,NG,2012,103.57,,
AT,NI,2012,0,,
AT,NP,2012,0,,
AT,NR,2012,,,
AT,NU,2012,,,
AT,PA,2012,0,,
AT,PE,2012,3.09,,
AT,PG,2012,0,,
AT,PH,2012,68.11,,
AT,PK,2012,10.26,,
AT,PS,2012,0,,
AT,PW,2012,0,,
AT,PY,2012,0,,
AT,RS,2012,1846.21,,
AT,RW,2012,0,,
AT,SB,2012,0,,
AT,SC,2012,0,,
AT,SD,2012,0.91,,
AT,SH,2012,,,
AT,SL,2012,0,,
AT,SN,2012,0,,
AT,SO,2012,0,,
AT,SR,2012,0,,
AT,SS,2012,,,
AT,ST,2012,0,,
AT,SV,2012,0,,
AT,SY,2012,5.69,,
AT,SZ,2012,0,,
AT,TD,2012,0,,
AT,TG,2012,0,,
AT,TH,2012,18.52,,
AT,TJ,2012,0,,
AT,TK,2012,,,
AT,TL,2012,0,,
AT,TM,2012,0,,
AT,TN,2012,9.78,,
AT,TO,2012,0,,
AT,TR,2012,35.88,,
AT,TV,2012,0,,
AT,TZ,2012,0,,
AT,UA,2012,4.92,,
AT,UG,2012,0,,
AT,UY,2012,0,,
AT,UZ,2012,0,,
AT,VC,2012,0,,
AT,VE,2012,0,,
AT,VN,2012,14.35,,
AT,VU,2012,0,,
AT,WF,2012,,,
AT,WS,2012,0,,
AT,XK,2012,0,,
AT,YE,2012,0.09,,
AT,ZA,2012,3.43,,
AT,ZM,2012,0,,
AT,ZW,2012,0,,
AU,AF,2012,6.68,,
AU,AG,2012,0.02,,
AU,AI,2012,,,
AU,AL,2012,2,,
AU,AM,2012,2.22,,
AU,AO,2012,0,,
AU,AR,2012,8.79,,
AU,AZ,2012,0.45,,
AU,BA,2012,52.35,,
AU,BD,2012,85.34,,
AU,BF,2012,0.01,,
AU,BI,2012,0.5,,
AU,BJ,2012,0.02,,
AU,BO,2012,1.39,,
AU,BR,2012,38.76,,
AU,BT,2012,0.06,,
AU,BW,2012,1.12,,
AU,BY,2012,0.59,,
AU,BZ,2012,0.17,,
AU,CD,2012,0,,
AU,CF,2012,0,,
AU,CG,2012,0,,
AU,CI,2012,0.25,,
AU,CK,2012,,,
AU,CL,2012,0.15,,
AU,CM,2012,0.1,,
AU,CN,2012,2107.26,,
AU,CO,2012,15.66,,
AU,CR,2012,1.76,,
AU,CU,2012,0,,
AU,CV,2012,0.03,,
AU,DJ,2012,0.3,,
AU,DM,2012,0,,
AU,DO,2012,0.35,,
AU,DZ,2012,1.95,,
AU,EC,2012,4.46,,
AU,EG,2012,256.25,,
AU,ER,2012,0,,
AU,ET,2012,8.3,,
AU,FJ,2012,55.12,,
AU,FM,2012,0,,
AU,GA,2012,0,,
AU,GD,2012,0.09,,
AU,GE,2012,0.5,,
AU,GH,2012,0.97,,
AU,GM,2012,0.35,,
AU,GN,2012,0.19,,
AU,GQ,2012,0,,
AU,GT,2012,2.27,,
AU,GW,2012,0.01,,
AU,GY,2012,0.56,,
AU,HN,2012,1.06,,
AU,HT,2012,0.18,,
AU,ID,2012,224.62,,
AU,IN,2012,1388.05,,
AU,IQ,2012,12.21,,
AU,IR,2012,30.01,,
AU,JM,2012,2.21,,
AU,JO,2012,29.42,,
AU,KE,2012,42.71,,
AU,KG,2012,1.35,,
AU,KH,2012,22.59,,
AU,KI,2012,0,,
AU,KM,2012,0,,
AU,KN,2012,0.04,,
AU,KP,2012,0,,
AU,KZ,2012,0.04,,
AU,LA,2012,3.76,,
AU,LB,2012,1085.32,,
AU,LC,2012,0.02,,
AU,LK,2012,278.79,,
AU,LR,2012,4.68,,
AU,LS,2012,0.24,,
AU,LY,2012,0,,
AU,MA,2012,3.96,,
AU,MD,2012,2.09,,
AU,ME,2012,0,,
AU,MG,2012,0,,
AU,MH,2012,0,,
AU,MK,2012,52.59,,
AU,ML,2012,0.12,,
AU,MM,2012,0,,
AU,MN,2012,2.91,,
AU,MR,2012,0,,
AU,MS,2012,,,
AU,MU,2012,40.4,,
AU,MV,2012,0.54,,
AU,MW,2012,0.17,,
AU,MX,2012,4.97,,
AU,MY,2012,97.51,,
AU,MZ,2012,0.16,,
AU,NA,2012,1.12,,
AU,NE,2012,0.02,,
AU,NG,2012,87.7,,
AU,NI,2012,1.36,,
AU,NP,2012,48.56,,
AU,NR,2012,,,
AU,NU,2012,,,
AU,PA,2012,0.7,,
AU,PE,2012,21.69,,
AU,PG,2012,5.46,,
AU,PH,2012,862.16,,
AU,PK,2012,76.29,,
AU,PS,2012,0,,
AU,PW,2012,0,,
AU,PY,2012,0.84,,
AU,RS,2012,0,,
AU,RW,2012,0.44,,
AU,SB,2012,1.05,,
AU,SC,2012,6.66,,
AU,SD,2012,42.26,,
AU,SH,2012,,,
AU,SL,2012,1.61,,
AU,SN,2012,1.03,,
AU,SO,2012,0,,
AU,SR,2012,0,,
AU,SS,2012,,,
AU,ST,2012,0,,
AU,SV,2012,33.96,,
AU,SY,2012,23.08,,
AU,SZ,2012,0.12,,
AU,TD,2012,0,,
AU,TG,2012,0.21,,
AU,TH,2012,214.35,,
AU,TJ,2012,0.73,,
AU,TK,2012,,,
AU,TL,2012,0,,
AU,TM,2012,0,,
AU,TN,2012,2.2,,
AU,TO,2012,15.35,,
AU,TR,2012,8.87,,
AU,TV,2012,0,,
AU,TZ,2012,1.38,,
AU,UA,2012,18.33,,
AU,UG,2012,6.54,,
AU,UY,2012,3.36,,
AU,UZ,2012,0,,
AU,VC,2012,0.04,,
AU,VE,2012,0.52,,
AU,VN,2012,880.92,,
AU,VU,2012,7.54,,
AU,WF,2012,,,
AU,WS,2012,21.88,,
AU,XK,2012,0,,
AU,YE,2012,0.8,,
AU,ZA,2012,177.53,,
AU,ZM,2012,2.23,,
AU,ZW,2012,0,,
AW,AF,2012,0,,
AW,AG,2012,0,,
AW,AI,2012,,,
AW,AL,2012,0,,
AW,AM,2012,0,,
AW,AO,2012,0,,
AW,AR,2012,0,,
AW,AZ,2012,0,,
AW,BA,2012,0,,
AW,BD,2012,0,,
AW,BF,2012,0,,
AW,BI,2012,0,,
AW,BJ,2012,0,,
AW,BO,2012,0,,
AW,BR,2012,0,,
AW,BT,2012,0,,
AW,BW,2012,0,,
AW,BY,2012,0,,
AW,BZ,2012,0,,
AW,CD,2012,0,,
AW,CF,2012,0,,
AW,CG,2012,0,,
AW,CI,2012,0,,
AW,CK,2012,,,
AW,CL,2012,0,,
AW,CM,2012,0,,
AW,CN,2012,0,,
AW,CO,2012,19.52,,
AW,CR,2012,0,,
AW,CU,2012,0,,
AW,CV,2012,0,,
AW,DJ,2012,0,,
AW,DM,2012,0.01,,
AW,DO,2012,11.55,,
AW,DZ,2012,0,,
AW,EC,2012,0,,
AW,EG,2012,0,,
AW,ER,2012,0,,
AW,ET,2012,0,,
AW,FJ,2012,0,,
AW,FM,2012,0,,
AW,GA,2012,0,,
AW,GD,2012,0,,
AW,GE,2012,0,,
AW,GH,2012,0,,
AW,GM,2012,0,,
AW,GN,2012,0,,
AW,GQ,2012,0,,
AW,GT,2012,0,,
AW,GW,2012,0,,
AW,GY,2012,0,,
AW,HN,2012,0,,
AW,HT,2012,0,,
AW,ID,2012,0,,
AW,IN,2012,0,,
AW,IQ,2012,0,,
AW,IR,2012,0,,
AW,JM,2012,0,,
AW,JO,2012,0,,
AW,KE,2012,0,,
AW,KG,2012,0,,
AW,KH,2012,0,,
AW,KI,2012,0,,
AW,KM,2012,0,,
AW,KN,2012,0,,
AW,KP,2012,0,,
AW,KZ,2012,0,,
AW,LA,2012,0,,
AW,LB,2012,0,,
AW,LC,2012,0,,
AW,LK,2012,0,,
AW,LR,2012,0,,
AW,LS,2012,0,,
AW,LY,2012,0,,
AW,MA,2012,0,,
AW,MD,2012,0,,
AW,ME,2012,0,,
AW,MG,2012,0,,
AW,MH,2012,0,,
AW,MK,2012,0,,
AW,ML,2012,0,,
AW,MM,2012,0,,
AW,MN,2012,0,,
AW,MR,2012,0,,
AW,MS,2012,,,
AW,MU,2012,0,,
AW,MV,2012,0,,
AW,MW,2012,0,,
AW,MX,2012,0,,
AW,MY,2012,0,,
AW,MZ,2012,0,,
AW,NA,2012,0,,
AW,NE,2012,0,,
AW,NG,2012,0,,
AW,NI,2012,0,,
AW,NP,2012,0,,
AW,NR,2012,,,
AW,NU,2012,,,
AW,PA,2012,0,,
AW,PE,2012,0,,
AW,PG,2012,0,,
AW,PH,2012,0,,
AW,PK,2012,0,,
AW,PS,2012,0,,
AW,PW,2012,0,,
AW,PY,2012,0,,
AW,RS,2012,0,,
AW,RW,2012,0,,
AW,SB,2012,0,,
AW,SC,2012,0,,
AW,SD,2012,0,,
AW,SH,2012,,,
AW,SL,2012,0,,
AW,SN,2012,0,,
AW,SO,2012,0,,
AW,SR,2012,0,,
AW,SS,2012,,,
AW,ST,2012,0,,
AW,SV,2012,0,,
AW,SY,2012,0,,
AW,SZ,2012,0,,
AW,TD,2012,0,,
AW,TG,2012,0,,
AW,TH,2012,0,,
AW,TJ,2012,0,,
AW,TK,2012,,,
AW,TL,2012,0,,
AW,TM,2012,0,,
AW,TN,2012,0,,
AW,TO,2012,0,,
AW,TR,2012,0,,
AW,TV,2012,0,,
AW,TZ,2012,0,,
AW,UA,2012,0,,
AW,UG,2012,0,,
AW,UY,2012,0,,
AW,UZ,2012,0,,
AW,VC,2012,0,,
AW,VE,2012,1.08,,
AW,VN,2012,0,,
AW,VU,2012,0,,
AW,WF,2012,,,
AW,WS,2012,0,,
AW,XK,2012,0,,
AW,YE,2012,0,,
AW,ZA,2012,0,,
AW,ZM,2012,0,,
AW,ZW,2012,0,,
AZ,AF,2012,0,,
AZ,AG,2012,0,,
AZ,AI,2012,,,
AZ,AL,2012,0,,
AZ,AM,2012,62.48,,
AZ,AO,2012,0,,
AZ,AR,2012,0,,
AZ,AZ,2012,0,,
AZ,BA,2012,0,,
AZ,BD,2012,0,,
AZ,BF,2012,0,,
AZ,BI,2012,0,,
AZ,BJ,2012,0,,
AZ,BO,2012,0,,
AZ,BR,2012,0,,
AZ,BT,2012,0,,
AZ,BW,2012,0,,
AZ,BY,2012,0,,
AZ,BZ,2012,0,,
AZ,CD,2012,0,,
AZ,CF,2012,0,,
AZ,CG,2012,0,,
AZ,CI,2012,0,,
AZ,CK,2012,,,
AZ,CL,2012,0,,
AZ,CM,2012,0,,
AZ,CN,2012,0,,
AZ,CO,2012,0,,
AZ,CR,2012,0,,
AZ,CU,2012,0,,
AZ,CV,2012,0,,
AZ,DJ,2012,0,,
AZ,DM,2012,0,,
AZ,DO,2012,0,,
AZ,DZ,2012,0,,
AZ,EC,2012,0,,
AZ,EG,2012,0,,
AZ,ER,2012,0,,
AZ,ET,2012,0,,
AZ,FJ,2012,0,,
AZ,FM,2012,0,,
AZ,GA,2012,0,,
AZ,GD,2012,0,,
AZ,GE,2012,4.68,,
AZ,GH,2012,0,,
AZ,GM,2012,0,,
AZ,GN,2012,0,,
AZ,GQ,2012,0,,
AZ,GT,2012,0,,
AZ,GW,2012,0,,
AZ,GY,2012,0,,
AZ,HN,2012,0,,
AZ,HT,2012,0,,
AZ,ID,2012,0,,
AZ,IN,2012,0,,
AZ,IQ,2012,0,,
AZ,IR,2012,0,,
AZ,JM,2012,0,,
AZ,JO,2012,0,,
AZ,KE,2012,0,,
AZ,KG,2012,0,,
AZ,KH,2012,0,,
AZ,KI,2012,0,,
AZ,KM,2012,0,,
AZ,KN,2012,0,,
AZ,KP,2012,0,,
AZ,KZ,2012,0,,
AZ,LA,2012,0,,
AZ,LB,2012,0,,
AZ,LC,2012,0,,
AZ,LK,2012,0,,
AZ,LR,2012,0,,
AZ,LS,2012,0,,
AZ,LY,2012,0,,
AZ,MA,2012,0,,
AZ,MD,2012,0,,
AZ,ME,2012,0,,
AZ,MG,2012,0,,
AZ,MH,2012,0,,
AZ,MK,2012,0,,
AZ,ML,2012,0,,
AZ,MM,2012,0,,
AZ,MN,2012,0,,
AZ,MR,2012,0,,
AZ,MS,2012,,,
AZ,MU,2012,0,,
AZ,MV,2012,0,,
AZ,MW,2012,0,,
AZ,MX,2012,0,,
AZ,MY,2012,0,,
AZ,MZ,2012,0,,
AZ,NA,2012,0,,
AZ,NE,2012,0,,
AZ,NG,2012,0,,
AZ,NI,2012,0,,
AZ,NP,2012,0,,
AZ,NR,2012,,,
AZ,NU,2012,,,
AZ,PA,2012,0,,
AZ,PE,2012,0,,
AZ,PG,2012,0,,
AZ,PH,2012,0,,
AZ,PK,2012,0,,
AZ,PS,2012,0,,
AZ,PW,2012,0,,
AZ,PY,2012,0,,
AZ,RS,2012,0,,
AZ,RW,2012,0,,
AZ,SB,2012,0,,
AZ,SC,2012,0,,
AZ,SD,2012,0,,
AZ,SH,2012,,,
AZ,SL,2012,0,,
AZ,SN,2012,0,,
AZ,SO,2012,0,,
AZ,SR,2012,0,,
AZ,SS,2012,,,
AZ,ST,2012,0,,
AZ,SV,2012,0,,
AZ,SY,2012,0,,
AZ,SZ,2012,0,,
AZ,TD,2012,0,,
AZ,TG,2012,0,,
AZ,TH,2012,0,,
AZ,TJ,2012,0,,
AZ,TK,2012,,,
AZ,TL,2012,0,,
AZ,TM,2012,0,,
AZ,TN,2012,0,,
AZ,TO,2012,0,,
AZ,TR,2012,0,,
AZ,TV,2012,0,,
AZ,TZ,2012,0,,
AZ,UA,2012,9,,
AZ,UG,2012,0,,
AZ,UY,2012,0,,
AZ,UZ,2012,0,,
AZ,VC,2012,0,,
AZ,VE,2012,0,,
AZ,VN,2012,0,,
AZ,VU,2012,0,,
AZ,WF,2012,,,
AZ,WS,2012,0,,
AZ,XK,2012,0,,
AZ,YE,2012,0,,
AZ,ZA,2012,0,,
AZ,ZM,2012,0,,
AZ,ZW,2012,0,,
BA,AF,2012,0,,
BA,AG,2012,0,,
BA,AI,2012,,,
BA,AL,2012,0.04,,
BA,AM,2012,0,,
BA,AO,2012,0,,
BA,AR,2012,0,,
BA,AZ,2012,0,,
BA,BA,2012,0,,
BA,BD,2012,0,,
BA,BF,2012,0,,
BA,BI,2012,0,,
BA,BJ,2012,0,,
BA,BO,2012,0,,
BA,BR,2012,0,,
BA,BT,2012,0,,
BA,BW,2012,0,,
BA,BY,2012,0,,
BA,BZ,2012,0,,
BA,CD,2012,0,,
BA,CF,2012,0,,
BA,CG,2012,0,,
BA,CI,2012,0,,
BA,CK,2012,,,
BA,CL,2012,0,,
BA,CM,2012,0,,
BA,CN,2012,0,,
BA,CO,2012,0,,
BA,CR,2012,0,,
BA,CU,2012,0,,
BA,CV,2012,0,,
BA,DJ,2012,0,,
BA,DM,2012,0,,
BA,DO,2012,0,,
BA,DZ,2012,0,,
BA,EC,2012,0,,
BA,EG,2012,0,,
BA,ER,2012,0,,
BA,ET,2012,0,,
BA,FJ,2012,0,,
BA,FM,2012,0,,
BA,GA,2012,0,,
BA,GD,2012,0,,
BA,GE,2012,0,,
BA,GH,2012,0,,
BA,GM,2012,0,,
BA,GN,2012,0,,
BA,GQ,2012,0,,
BA,GT,2012,0,,
BA,GW,2012,0,,
BA,GY,2012,0,,
BA,HN,2012,0,,
BA,HT,2012,0,,
BA,ID,2012,0,,
BA,IN,2012,0,,
BA,IQ,2012,0,,
BA,IR,2012,0,,
BA,JM,2012,0,,
BA,JO,2012,0,,
BA,KE,2012,0,,
BA,KG,2012,0,,
BA,KH,2012,0,,
BA,KI,2012,0,,
BA,KM,2012,0,,
BA,KN,2012,0,,
BA,KP,2012,0,,
BA,KZ,2012,0,,
BA,LA,2012,0,,
BA,LB,2012,0,,
BA,LC,2012,0,,
BA,LK,2012,0,,
BA,LR,2012,0,,
BA,LS,2012,0,,
BA,LY,2012,0,,
BA,MA,2012,0,,
BA,MD,2012,0,,
BA,ME,2012,0,,
BA,MG,2012,0,,
BA,MH,2012,0,,
BA,MK,2012,0.02,,
BA,ML,2012,0,,
BA,MM,2012,0,,
BA,MN,2012,0,,
BA,MR,2012,0,,
BA,MS,2012,,,
BA,MU,2012,0,,
BA,MV,2012,0,,
BA,MW,2012,0,,
BA,MX,2012,0,,
BA,MY,2012,0,,
BA,MZ,2012,0,,
BA,NA,2012,0,,
BA,NE,2012,0,,
BA,NG,2012,0,,
BA,NI,2012,0,,
BA,NP,2012,0,,
BA,NR,2012,,,
BA,NU,2012,,,
BA,PA,2012,0,,
BA,PE,2012,0,,
BA,PG,2012,0,,
BA,PH,2012,0,,
BA,PK,2012,0,,
BA,PS,2012,0,,
BA,PW,2012,0,,
BA,PY,2012,0,,
BA,RS,2012,0,,
BA,RW,2012,0,,
BA,SB,2012,0,,
BA,SC,2012,0,,
BA,SD,2012,0,,
BA,SH,2012,,,
BA,SL,2012,0,,
BA,SN,2012,0,,
BA,SO,2012,0,,
BA,SR,2012,0,,
BA,SS,2012,,,
BA,ST,2012,0,,
BA,SV,2012,0,,
BA,SY,2012,0,,
BA,SZ,2012,0,,
BA,TD,2012,0,,
BA,TG,2012,0,,
BA,TH,2012,0,,
BA,TJ,2012,0,,
BA,TK,2012,,,
BA,TL,2012,0,,
BA,TM,2012,0,,
BA,TN,2012,0,,
BA,TO,2012,0,,
BA,TR,2012,0,,
BA,TV,2012,0,,
BA,TZ,2012,0,,
BA,UA,2012,0.04,,
BA,UG,2012,0,,
BA,UY,2012,0,,
BA,UZ,2012,0,,
BA,VC,2012,0,,
BA,VE,2012,0,,
BA,VN,2012,0,,
BA,VU,2012,0,,
BA,WF,2012,,,
BA,WS,2012,0,,
BA,XK,2012,0,,
BA,YE,2012,0,,
BA,ZA,2012,0,,
BA,ZM,2012,0,,
BA,ZW,2012,0,,
BB,AF,2012,0,,
BB,AG,2012,0,,
BB,AI,2012,,,
BB,AL,2012,0,,
BB,AM,2012,0,,
BB,AO,2012,0,,
BB,AR,2012,0,,
BB,AZ,2012,0,,
BB,BA,2012,0,,
BB,BD,2012,0,,
BB,BF,2012,0,,
BB,BI,2012,0,,
