id,parent,purpose-code,purpose-name,sector,sector-web-id,year,value
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31163,Livestock,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31164,Agrarian reform,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31166,Agricultural extension,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31181,Agricultural education/training,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31181,Agricultural education/training,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2003,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2004,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2005,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2006,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2010,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31182,Agricultural research,Agriculture & food security,agriculture-and-food-security,2013,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2008,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2009,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2007,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2012,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2014,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2011,0.00
ifad,International Fund for Agricultural Development,31191,Agricultural services,Agriculture & food security,agriculture-and-food-security,2010,0.00
