"id-from","entity-from-name","id-to","entity-to-name","year","sector","oof-bundle","channel","value"
"ibrd","IBRD","TT","Trinidad & Tobago",2009,"health","oof-loan","unspecified",2221187
"idb","IDB","TT","Trinidad & Tobago",2009,"other-social-services","oof-loan","unspecified",9985988
"idb","IDB","TT","Trinidad & Tobago",2009,"health","oof-loan","unspecified",8175573
"idb","IDB","TT","Trinidad & Tobago",2009,"governance-and-security","oof-loan","unspecified",669444
"idb","IDB","TT","Trinidad & Tobago",2009,"education","oof-loan","unspecified",9009104
"idb","IDB","TT","Trinidad & Tobago",2009,"other","oof-loan","unspecified",84345
"AU","Australia","TT","Trinidad & Tobago",2010,"other","oof-grant","unspecified",716634
"ibrd","IBRD","TT","Trinidad & Tobago",2010,"health","oof-loan","unspecified",4492049
"idb","IDB","TT","Trinidad & Tobago",2010,"industry-and-trade","oof-loan","other",35020
"idb","IDB","TT","Trinidad & Tobago",2010,"industry-and-trade","oof-loan","public-sector-recipient",124733
"idb","IDB","TT","Trinidad & Tobago",2010,"other-social-services","oof-loan","public-sector-recipient",1424734
"idb","IDB","TT","Trinidad & Tobago",2010,"health","oof-loan","public-sector-recipient",7875424
"idb","IDB","TT","Trinidad & Tobago",2010,"education","oof-loan","public-sector-recipient",33618855
"idb","IDB","TT","Trinidad & Tobago",2010,"governance-and-security","oof-loan","public-sector-recipient",105466667
"afdb","AfDB","TN","Tunisia",2006,"education","oof-loan","public-sector-unknown",3774251
"afdb","AfDB","TN","Tunisia",2006,"agriculture-and-food-security","oof-loan","public-sector-unknown",15788979
"afdb","AfDB","TN","Tunisia",2006,"environment","oof-loan","public-sector-unknown",4542684
"afdb","AfDB","TN","Tunisia",2006,"infrastructure","oof-loan","public-sector-unknown",44121992
"afdb","AfDB","TN","Tunisia",2006,"other","oof-loan","public-sector-unknown",82002587
"EU","European Union","TN","Tunisia",2006,"other","oof-loan","unspecified",260196818
"FR","France","TN","Tunisia",2006,"banking-and-business","oof-loan","unspecified",4884330
"ibrd","IBRD","TN","Tunisia",2006,"education","oof-loan","unspecified",50880250
"ibrd","IBRD","TN","Tunisia",2006,"infrastructure","oof-loan","unspecified",12595404
"ibrd","IBRD","TN","Tunisia",2006,"governance-and-security","oof-loan","unspecified",6575382
"ibrd","IBRD","TN","Tunisia",2006,"agriculture-and-food-security","oof-loan","unspecified",30028785
"ibrd","IBRD","TN","Tunisia",2006,"industry-and-trade","oof-loan","unspecified",8662608
"ibrd","IBRD","TN","Tunisia",2006,"water-and-sanitation","oof-loan","unspecified",16672523
"ibrd","IBRD","TN","Tunisia",2006,"other-social-services","oof-loan","unspecified",3606290
"afdb","AfDB","TN","Tunisia",2007,"other","oof-loan","public-sector-unknown",199673545
"afdb","AfDB","TN","Tunisia",2007,"environment","oof-loan","public-sector-unknown",30585697
"afdb","AfDB","TN","Tunisia",2007,"infrastructure","oof-loan","public-sector-unknown",84983711
"afdb","AfDB","TN","Tunisia",2007,"education","oof-loan","public-sector-unknown",17698125
"afdb","AfDB","TN","Tunisia",2007,"agriculture-and-food-security","oof-loan","public-sector-unknown",8005621
"EU","European Union","TN","Tunisia",2007,"other","oof-loan","unspecified",234428772
"EU","European Union","TN","Tunisia",2007,"industry-and-trade","oof-loan","unspecified",252826563
"FR","France","TN","Tunisia",2007,"banking-and-business","oof-loan","unspecified",3428862
"ibrd","IBRD","TN","Tunisia",2007,"water-and-sanitation","oof-loan","unspecified",12756203
"ibrd","IBRD","TN","Tunisia",2007,"infrastructure","oof-loan","unspecified",10235791
"ibrd","IBRD","TN","Tunisia",2007,"other-social-services","oof-loan","unspecified",24526649
"ibrd","IBRD","TN","Tunisia",2007,"education","oof-loan","unspecified",34448198
"ibrd","IBRD","TN","Tunisia",2007,"banking-and-business","oof-loan","unspecified",36189026
"ibrd","IBRD","TN","Tunisia",2007,"governance-and-security","oof-loan","unspecified",4820014
"ibrd","IBRD","TN","Tunisia",2007,"agriculture-and-food-security","oof-loan","unspecified",18815019
"ibrd","IBRD","TN","Tunisia",2007,"industry-and-trade","oof-loan","unspecified",30826881
"afdb","AfDB","TN","Tunisia",2008,"other","oof-loan","unspecified",74300973
"afdb","AfDB","TN","Tunisia",2008,"infrastructure","oof-loan","unspecified",35885058
"afdb","AfDB","TN","Tunisia",2008,"education","oof-loan","unspecified",13080883
"afdb","AfDB","TN","Tunisia",2008,"environment","oof-loan","unspecified",2316074
"afdb","AfDB","TN","Tunisia",2008,"agriculture-and-food-security","oof-loan","unspecified",13728236
"EU","European Union","TN","Tunisia",2008,"other","oof-loan","unspecified",214425947
"FR","France","TN","Tunisia",2008,"banking-and-business","oof-loan","unspecified",568392
"ibrd","IBRD","TN","Tunisia",2008,"education","oof-loan","unspecified",17707213
"ibrd","IBRD","TN","Tunisia",2008,"water-and-sanitation","oof-loan","unspecified",18374524
"ibrd","IBRD","TN","Tunisia",2008,"infrastructure","oof-loan","unspecified",9135881
"ibrd","IBRD","TN","Tunisia",2008,"governance-and-security","oof-loan","unspecified",2660309
"ibrd","IBRD","TN","Tunisia",2008,"other-social-services","oof-loan","unspecified",2089632
"ibrd","IBRD","TN","Tunisia",2008,"agriculture-and-food-security","oof-loan","unspecified",12427740
"ibrd","IBRD","TN","Tunisia",2008,"industry-and-trade","oof-loan","unspecified",8370482
"afdb","AfDB","TN","Tunisia",2009,"banking-and-business","oof-loan","public-sector-unknown",127378327
"afdb","AfDB","TN","Tunisia",2009,"infrastructure","oof-loan","other",98800520
"afdb","AfDB","TN","Tunisia",2009,"agriculture-and-food-security","oof-loan","public-sector-unknown",5421055
"afdb","AfDB","TN","Tunisia",2009,"education","oof-loan","public-sector-unknown",16058185
"afdb","AfDB","TN","Tunisia",2009,"infrastructure","oof-loan","public-sector-unknown",158366787
"EU","European Union","TN","Tunisia",2009,"industry-and-trade","oof-loan","unspecified",85603209
"EU","European Union","TN","Tunisia",2009,"other","oof-loan","unspecified",163001351
"FR","France","TN","Tunisia",2009,"banking-and-business","oof-loan","unspecified",37517267
"ibrd","IBRD","TN","Tunisia",2009,"water-and-sanitation","oof-loan","unspecified",19802236
"ibrd","IBRD","TN","Tunisia",2009,"other-social-services","oof-loan","unspecified",1865939
"ibrd","IBRD","TN","Tunisia",2009,"environment","oof-loan","unspecified",3600
"ibrd","IBRD","TN","Tunisia",2009,"industry-and-trade","oof-loan","unspecified",73622309
"ibrd","IBRD","TN","Tunisia",2009,"governance-and-security","oof-loan","unspecified",3098282
"ibrd","IBRD","TN","Tunisia",2009,"agriculture-and-food-security","oof-loan","unspecified",5084052
"ibrd","IBRD","TN","Tunisia",2009,"education","oof-loan","unspecified",15086763
"ibrd","IBRD","TN","Tunisia",2009,"infrastructure","oof-loan","unspecified",8558894
"ibrd","IBRD","TN","Tunisia",2009,"banking-and-business","oof-loan","unspecified",65871139
"ofid","OFID","TN","Tunisia",2009,"infrastructure","oof-loan","unspecified",50301252
"ofid","OFID","TN","Tunisia",2009,"industry-and-trade","oof-loan","unspecified",14346145
"afdb","AfDB","TN","Tunisia",2010,"education","oof-loan","public-sector-recipient",10870320
"afdb","AfDB","TN","Tunisia",2010,"agriculture-and-food-security","oof-loan","public-sector-recipient",7511904
"afdb","AfDB","TN","Tunisia",2010,"general-budget-support","oof-loan","public-sector-recipient",129249970
"afdb","AfDB","TN","Tunisia",2010,"infrastructure","oof-loan","other",157652732
"afdb","AfDB","TN","Tunisia",2010,"infrastructure","oof-loan","public-sector-recipient",113925372
"EU","European Union","TN","Tunisia",2010,"infrastructure","oof-loan","unspecified",106963284
"EU","European Union","TN","Tunisia",2010,"other","oof-loan","unspecified",172627697
"EU","European Union","TN","Tunisia",2010,"industry-and-trade","oof-loan","unspecified",75886017
"EU","European Union","TN","Tunisia",2010,"banking-and-business","oof-loan","unspecified",97088808
"ibrd","IBRD","TN","Tunisia",2010,"other-social-services","oof-loan","unspecified",8837084
"ibrd","IBRD","TN","Tunisia",2010,"education","oof-loan","unspecified",21019311
"ibrd","IBRD","TN","Tunisia",2010,"governance-and-security","oof-loan","unspecified",12841920
"ibrd","IBRD","TN","Tunisia",2010,"water-and-sanitation","oof-loan","unspecified",50102866
"ibrd","IBRD","TN","Tunisia",2010,"industry-and-trade","oof-loan","unspecified",72300985
"ibrd","IBRD","TN","Tunisia",2010,"banking-and-business","oof-loan","unspecified",64586836
"ibrd","IBRD","TN","Tunisia",2010,"infrastructure","oof-loan","unspecified",9742234
"ibrd","IBRD","TN","Tunisia",2010,"agriculture-and-food-security","oof-loan","unspecified",2890634
"ibrd","IBRD","TN","Tunisia",2010,"environment","oof-loan","unspecified",215114
"ofid","OFID","TN","Tunisia",2010,"infrastructure","oof-loan","unspecified",9297167
"ofid","OFID","TN","Tunisia",2010,"industry-and-trade","oof-loan","unspecified",11216688
"afdb","AfDB","TN","Tunisia",2011,"education","oof-loan","public-sector-recipient",13967087
"afdb","AfDB","TN","Tunisia",2011,"infrastructure","oof-loan","public-sector-recipient",116508639
"afdb","AfDB","TN","Tunisia",2011,"agriculture-and-food-security","oof-loan","public-sector-recipient",10533764
"afdb","AfDB","TN","Tunisia",2011,"other-social-services","oof-loan","public-sector-recipient",486397532
"ibrd","IBRD","TN","Tunisia",2011,"industry-and-trade","oof-loan","unspecified",4414851
"ibrd","IBRD","TN","Tunisia",2011,"banking-and-business","oof-loan","unspecified",105457621
"ibrd","IBRD","TN","Tunisia",2011,"infrastructure","oof-loan","unspecified",2171481
"ibrd","IBRD","TN","Tunisia",2011,"environment","oof-loan","unspecified",355310
"ibrd","IBRD","TN","Tunisia",2011,"water-and-sanitation","oof-loan","unspecified",24363211
"ibrd","IBRD","TN","Tunisia",2011,"agriculture-and-food-security","oof-loan","unspecified",5600251
"ibrd","IBRD","TN","Tunisia",2011,"other-social-services","oof-loan","unspecified",214443245
"ibrd","IBRD","TN","Tunisia",2011,"education","oof-loan","unspecified",62363328
"ibrd","IBRD","TN","Tunisia",2011,"governance-and-security","oof-loan","unspecified",161600818
"ibrd","IBRD","TN","Tunisia",2011,"other","oof-loan","unspecified",119414
"ibrd","IBRD","TN","Tunisia",2011,"health","oof-loan","unspecified",346858
"ofid","OFID","TN","Tunisia",2011,"industry-and-trade","oof-loan","unspecified",5388194
"ofid","OFID","TN","Tunisia",2011,"infrastructure","oof-loan","unspecified",16110922
"afdb","AfDB","TN","Tunisia",2012,"water-and-sanitation","oof-loan","public-sector-recipient",9008947
"afdb","AfDB","TN","Tunisia",2012,"general-budget-support","oof-loan","public-sector-recipient",505202367
"afdb","AfDB","TN","Tunisia",2012,"agriculture-and-food-security","oof-loan","public-sector-recipient",5599656
"afdb","AfDB","TN","Tunisia",2012,"infrastructure","oof-loan","public-sector-recipient",102387277
"BE","Belgium","TN","Tunisia",2012,"industry-and-trade","oof-loan","unspecified",602235
"BE","Belgium","TN","Tunisia",2012,"other","oof-loan","unspecified",85414
"ebrd","EBRD","TN","Tunisia",2012,"banking-and-business","oof-loan","other",2377107
"ibrd","IBRD","TN","Tunisia",2012,"other","oof-loan","unspecified",128857
"ibrd","IBRD","TN","Tunisia",2012,"water-and-sanitation","oof-loan","unspecified",10136268
"ibrd","IBRD","TN","Tunisia",2012,"other-social-services","oof-loan","unspecified",58898962
"ibrd","IBRD","TN","Tunisia",2012,"governance-and-security","oof-loan","unspecified",116997942
"ibrd","IBRD","TN","Tunisia",2012,"education","oof-loan","unspecified",61011204
"ibrd","IBRD","TN","Tunisia",2012,"infrastructure","oof-loan","unspecified",59868478
"ibrd","IBRD","TN","Tunisia",2012,"agriculture-and-food-security","oof-loan","unspecified",2512931
"ibrd","IBRD","TN","Tunisia",2012,"industry-and-trade","oof-loan","unspecified",1084233
"ibrd","IBRD","TN","Tunisia",2012,"environment","oof-loan","unspecified",136423
"ibrd","IBRD","TN","Tunisia",2012,"health","oof-loan","unspecified",61574461
"ibrd","IBRD","TN","Tunisia",2012,"banking-and-business","oof-loan","unspecified",191227314
"islamic-dev-bank","Islamic Dev Bank","TN","Tunisia",2012,"other","oof-loan","unspecified",111550100
"ofid","OFID","TN","Tunisia",2012,"infrastructure","oof-loan","unspecified",1089860
"afdb","AfDB","TN","Tunisia",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",3650504
"afdb","AfDB","TN","Tunisia",2013,"infrastructure","oof-loan","public-sector-recipient",135281795
"afdb","AfDB","TN","Tunisia",2013,"banking-and-business","oof-loan","public-sector-recipient",18872227
"afdb","AfDB","TN","Tunisia",2013,"water-and-sanitation","oof-loan","public-sector-recipient",9914474
"afdb","AfDB","TN","Tunisia",2013,"education","oof-loan","public-sector-recipient",4444948
"BE","Belgium","TN","Tunisia",2013,"other","oof-loan","unspecified",2794663
"ebrd","EBRD","TN","Tunisia",2013,"banking-and-business","oof-loan","other",5862294
"ebrd","EBRD","TN","Tunisia",2013,"industry-and-trade","oof-loan","other",26023944
"ebrd","EBRD","TN","Tunisia",2013,"infrastructure","oof-loan","other",1326424
"ibrd","IBRD","TN","Tunisia",2013,"infrastructure","oof-loan","public-sector-recipient",3939173
"ibrd","IBRD","TN","Tunisia",2013,"agriculture-and-food-security","oof-loan","public-sector-recipient",4801474
"ibrd","IBRD","TN","Tunisia",2013,"banking-and-business","oof-loan","public-sector-recipient",23395761
"ibrd","IBRD","TN","Tunisia",2013,"water-and-sanitation","oof-loan","public-sector-recipient",8804759
"ibrd","IBRD","TN","Tunisia",2013,"other","oof-loan","public-sector-recipient",472345
"ibrd","IBRD","TN","Tunisia",2013,"industry-and-trade","oof-loan","public-sector-recipient",-1567696
"ibrd","IBRD","TN","Tunisia",2013,"governance-and-security","oof-loan","public-sector-recipient",4737749
"ibrd","IBRD","TN","Tunisia",2013,"education","oof-loan","public-sector-recipient",5790582
"ibrd","IBRD","TN","Tunisia",2013,"health","oof-loan","public-sector-recipient",185498
"ibrd","IBRD","TN","Tunisia",2013,"environment","oof-loan","public-sector-recipient",110787
"ofid","OFID","TN","Tunisia",2013,"infrastructure","oof-loan","unspecified",1810539
"AU","Australia","TR","Turkey",2006,"other","oof-grant","unspecified",3613398
"EU","European Union","TR","Turkey",2006,"other","oof-loan","unspecified",1211400871
"FR","France","TR","Turkey",2006,"banking-and-business","oof-loan","unspecified",66139352
"ibrd","IBRD","TR","Turkey",2006,"industry-and-trade","oof-loan","unspecified",67772213
"ibrd","IBRD","TR","Turkey",2006,"health","oof-loan","unspecified",103232865
"ibrd","IBRD","TR","Turkey",2006,"governance-and-security","oof-loan","unspecified",657245867
"ibrd","IBRD","TR","Turkey",2006,"other-social-services","oof-loan","unspecified",474064223
"ibrd","IBRD","TR","Turkey",2006,"infrastructure","oof-loan","unspecified",108137635
"ibrd","IBRD","TR","Turkey",2006,"education","oof-loan","unspecified",221908956
"ibrd","IBRD","TR","Turkey",2006,"banking-and-business","oof-loan","unspecified",398960438
"ibrd","IBRD","TR","Turkey",2006,"agriculture-and-food-security","oof-loan","unspecified",46241032
"ibrd","IBRD","TR","Turkey",2006,"other","oof-loan","unspecified",126094
"ibrd","IBRD","TR","Turkey",2006,"water-and-sanitation","oof-loan","unspecified",2276202
"US","USA","TR","Turkey",2006,"education","oof-loan","unspecified",1384252
"AU","Australia","TR","Turkey",2007,"governance-and-security","oof-grant","unspecified",3660570
"EU","European Union","TR","Turkey",2007,"infrastructure","oof-loan","unspecified",120946761
